0.05,0.1,0.2,0.3,0.4,0.5
0.4549999833106994,0.4429999589920044,0.4409999847412109,0.4279999732971192,0.4169999957084656,0.3999999761581421
0.4409999847412109,0.4229999780654907,0.406999945640564,0.3889999985694885,0.3569999933242798,0.35199999809265137
0.3969999551773071,0.3979999423027039,0.3829999566078186,0.3309999704360962,0.31299996376037603,0.2999999523162842
0.3849999904632568,0.375,0.3769999742507935,0.3189999461174011,0.30299997329711914,0.29399996995925903
0.3849999904632568,0.35899996757507324,0.3399999737739563,0.3079999685287476,0.296999990940094,0.2919999957084656
0.3799999952316284,0.3529999852180481,0.3399999737739563,0.30699998140335083,0.296999990940094,0.2909999489784241
0.3799999952316284,0.32799994945526123,0.2899999618530273,0.27399998903274536,0.2609999775886536,0.2579999566078186
0.3569999933242798,0.31299996376037603,0.2839999794960022,0.2709999680519104,0.25499993562698364,0.25099998712539673
0.35099995136260986,0.2959999442100525,0.2759999632835388,0.25099998712539673,0.2369999885559082,0.2309999465942383
0.3479999899864197,0.2899999618530273,0.27199995517730713,0.2529999613761902,0.2379999756813049,0.23499995470047
0.34199994802474976,0.2789999842643738,0.2689999938011169,0.2499999403953552,0.2379999756813049,0.2309999465942383
0.3349999785423279,0.2749999761581421,0.26799994707107544,0.24799996614456174,0.2329999804496765,0.22999995946884155
0.32999998331069946,0.27399998903274536,0.26499998569488525,0.2429999709129333,0.2309999465942383,0.22999995946884155
0.32399994134902954,0.27299994230270386,0.2639999389648437,0.2399999499320984,0.2329999804496765,0.22999995946884155
0.32099997997283936,0.2689999938011169,0.2639999389648437,0.2399999499320984,0.2279999852180481,0.2289999723434448
0.31299996376037603,0.2639999389648437,0.25499993562698364,0.2389999628067017,0.2279999852180481,0.2279999852180481
0.3079999685287476,0.26299995183944697,0.25099998712539673,0.2379999756813049,0.2279999852180481,0.22999995946884155
0.2959999442100525,0.2589999437332153,0.24699997901916504,0.23499995470047,0.2269999384880066,0.2279999852180481
0.2919999957084656,0.2569999694824219,0.2459999918937683,0.23499995470047,0.2269999384880066,0.22499996423721316
0.2929999828338623,0.2529999613761902,0.2429999709129333,0.23199999332427976,0.22499996423721316,0.22299998998641968
0.2849999666213989,0.2489999532699585,0.24799996614456174,0.2279999852180481,0.21899998188018802,0.22299998998641968
0.2839999794960022,0.24699997901916504,0.2439999580383301,0.22499996423721316,0.21799993515014648,0.22199994325637815
0.28599995374679565,0.24699997901916504,0.2429999709129333,0.2269999384880066,0.21799993515014648,0.22199994325637815
0.2869999408721924,0.2449999451637268,0.24199998378753665,0.2269999384880066,0.21799993515014648,0.22099995613098145
0.2709999680519104,0.2389999628067017,0.2369999885559082,0.2289999723434448,0.2109999656677246,0.21999996900558472
0.2699999809265137,0.2359999418258667,0.2369999885559082,0.2269999384880066,0.21699994802474976,0.2279999852180481
