500,1000,2000,4000,8000
0.5795,0.5795,0.5795,0.5795,0.5795
0.5928,0.5928,0.5928,0.5928,0.5928
0.6406,0.6406,0.6406,0.6406,0.6406
0.6611,0.6611,0.6611,0.6611,0.6611
0.6838,0.6838,0.6838,0.6838,0.6838
0.6969,0.6969,0.6969,0.6969,0.6969
0.7033,0.7033,0.7033,0.7033,0.7033
0.705,0.705,0.705,0.705,0.705
0.7079,0.7079,0.7079,0.7079,0.7079
0.7093,0.7093,0.7093,0.7093,0.7093
0.7091,0.7091,0.7091,0.7091,0.7091
0.7087,0.7087,0.7087,0.7087,0.7087
0.7121,0.7121,0.7121,0.7121,0.7121
0.7135,0.7135,0.7135,0.7135,0.7135
0.7140000000000001,0.7140000000000001,0.7140000000000001,0.7140000000000001,0.7140000000000001
0.7142,0.7142,0.7142,0.7142,0.7142
0.7143,0.7143,0.7143,0.7143,0.7143
0.7145,0.7145,0.7145,0.7145,0.7145
0.7158,0.7158,0.7158,0.7158,0.7158
0.7157,0.7157,0.7157,0.7157,0.7157
0.7199,0.7199,0.7199,0.7199,0.7199
0.7252,0.7252,0.7252,0.7252,0.7252
0.7311,0.7311,0.7311,0.7311,0.7311
0.7312,0.7312,0.7312,0.7312,0.7312
0.737,0.737,0.737,0.737,0.737
0.738,0.738,0.738,0.738,0.738
0.7399,0.7399,0.7399,0.7399,0.7399
0.7408,0.7408,0.7408,0.7408,0.7408
0.7408,0.7408,0.7408,0.7408,0.7408
0.7419,0.7419,0.7419,0.7419,0.7419
0.7431,0.7431,0.7431,0.7431,0.7431
0.7457,0.7457,0.7457,0.7457,0.7457
0.7466,0.7466,0.7466,0.7466,0.7466
0.7506,0.7506,0.7506,0.7506,0.7506
0.7507,0.7507,0.7507,0.7507,0.7507
0.7502,0.7502,0.7502,0.7502,0.7502
0.7542,0.7542,0.7542,0.7542,0.7542
0.7548,0.7548,0.7548,0.7548,0.7548
0.7575,0.7575,0.7575,0.7575,0.7575
0.7581,0.7581,0.7581,0.7581,0.7581
0.7591,0.7591,0.7591,0.7591,0.7591
0.7589,0.7589,0.7589,0.7589,0.7589
0.7607,0.7607,0.7607,0.7607,0.7607
0.7609,0.7609,0.7609,0.7609,0.7609
0.7606,0.7606,0.7606,0.7606,0.7606
