epoch,train acc,test acc,train loss,test loss
1.0,0.583,0.5715,0.4169999957084656,0.4284999966621399
2.0,0.5947,0.5875,0.4053000211715698,0.41249996423721313
3.0,0.6419,0.6335,0.3580999970436096,0.36649996042251587
4.0,0.6623,0.664,0.3377000093460083,0.3359999656677246
5.0,0.6854,0.6895,0.31459999084472656,0.31049996614456177
6.0,0.7001,0.6955,0.29989999532699585,0.3044999837875366
7.0,0.7052,0.7005,0.2948000431060791,0.2994999885559082
8.0,0.7069,0.7025,0.2930999994277954,0.29749995470046997
9.0,0.7089,0.706,0.29110002517700195,0.29399996995925903
10.0,0.7111,0.705,0.2889000177383423,0.29499995708465576
11.0,0.7121,0.705,0.28790003061294556,0.29499995708465576
12.0,0.7124,0.705,0.287600040435791,0.29499995708465576
13.0,0.7174,0.709,0.2826000452041626,0.2909999489784241
14.0,0.7193,0.714,0.28070002794265747,0.28599995374679565
15.0,0.7199,0.7135,0.2801000475883484,0.2864999771118164
16.0,0.7207,0.714,0.2793000340461731,0.28599995374679565
17.0,0.7201,0.7155,0.2799000144004822,0.2844999432563782
18.0,0.7213,0.7155,0.27869999408721924,0.2844999432563782
19.0,0.7213,0.7145,0.27869999408721924,0.2854999899864197
20.0,0.7213,0.715,0.27869999408721924,0.2849999666213989
21.0,0.7235,0.7175,0.27650004625320435,0.2824999690055847
22.0,0.7267,0.729,0.2732999920845032,0.2709999680519104
23.0,0.733,0.7325,0.2670000195503235,0.26749998331069946
24.0,0.7336,0.733,0.2664000391960144,0.2669999599456787
25.0,0.7386,0.74,0.261400043964386,0.25999999046325684
26.0,0.7394,0.7395,0.2606000304222107,0.2604999542236328
27.0,0.7416,0.739,0.258400022983551,0.26099997758865356
28.0,0.7427,0.739,0.2573000192642212,0.26099997758865356
29.0,0.7433,0.739,0.2567000389099121,0.26099997758865356
30.0,0.7457,0.7415,0.25429999828338623,0.25849997997283936
31.0,0.7487,0.742,0.25130003690719604,0.2579999566078186
32.0,0.7498,0.7445,0.2502000331878662,0.2554999589920044
33.0,0.7525,0.748,0.2475000023841858,0.25199997425079346
34.0,0.7545,0.7505,0.24550002813339233,0.24949997663497925
35.0,0.754,0.7495,0.2459999918937683,0.250499963760376
36.0,0.7542,0.75,0.24580001831054688,0.24999994039535522
37.0,0.7558,0.7535,0.2441999912261963,0.2464999556541443
38.0,0.7566,0.7535,0.24340003728866577,0.2464999556541443
39.0,0.76,0.7505,0.24000000953674316,0.24949997663497925
40.0,0.7603,0.75,0.23970001935958862,0.24999994039535522
41.0,0.7618,0.75,0.23820000886917114,0.24999994039535522
42.0,0.7623,0.75,0.23770004510879517,0.24999994039535522
43.0,0.7622,0.7505,0.2378000020980835,0.24949997663497925
44.0,0.7623,0.75,0.23770004510879517,0.24999994039535522
45.0,0.7636,0.751,0.23640000820159912,0.2489999532699585
46.0,0.764,0.7515,0.23600000143051147,0.24849998950958252
47.0,0.765,0.753,0.23500001430511475,0.24699997901916504
48.0,0.7655,0.753,0.234499990940094,0.24699997901916504
49.0,0.7649,0.751,0.23510003089904785,0.2489999532699585
50.0,0.7654,0.752,0.2346000075340271,0.24799996614456177
51.0,0.7655,0.751,0.234499990940094,0.2489999532699585
52.0,0.7668,0.7605,0.23320001363754272,0.2394999861717224
53.0,0.769,0.767,0.23100000619888306,0.2329999804496765
54.0,0.7689,0.7665,0.23110002279281616,0.2334999442100525
55.0,0.7698,0.764,0.23019999265670776,0.2359999418258667
56.0,0.7703,0.7645,0.2297000288963318,0.23549997806549072
57.0,0.7701,0.7645,0.22990000247955322,0.23549997806549072
58.0,0.7709,0.765,0.2291000485420227,0.23499995470046997
59.0,0.7712,0.7635,0.2287999987602234,0.23649996519088745
60.0,0.7727,0.765,0.22730004787445068,0.23499995470046997
61.0,0.7733,0.763,0.22670000791549683,0.2369999885559082
62.0,0.7738,0.7655,0.22620004415512085,0.234499990940094
63.0,0.7749,0.764,0.22510004043579102,0.2359999418258667
64.0,0.7769,0.7625,0.22310000658035278,0.23749995231628418
65.0,0.777,0.7615,0.22299998998641968,0.2384999394416809
66.0,0.7775,0.7625,0.2225000262260437,0.23749995231628418
67.0,0.7778,0.7615,0.22220003604888916,0.2384999394416809
68.0,0.7777,0.762,0.2222999930381775,0.23799997568130493
69.0,0.7776,0.763,0.2224000096321106,0.2369999885559082
70.0,0.7781,0.7625,0.22190004587173462,0.23749995231628418
71.0,0.7787,0.7625,0.22130000591278076,0.23749995231628418
72.0,0.7785,0.7615,0.22150003910064697,0.2384999394416809
73.0,0.7792,0.761,0.22080004215240479,0.23899996280670166
74.0,0.78,0.7645,0.2200000286102295,0.23549997806549072
75.0,0.7808,0.766,0.2192000150680542,0.23399996757507324
76.0,0.7809,0.766,0.2190999984741211,0.23399996757507324
77.0,0.7816,0.768,0.2184000015258789,0.23199999332427979
78.0,0.7821,0.768,0.21790003776550293,0.23199999332427979
79.0,0.7826,0.7695,0.21740001440048218,0.2304999828338623
80.0,0.783,0.769,0.21700000762939453,0.23099994659423828
81.0,0.7849,0.775,0.2150999903678894,0.22499996423721313
82.0,0.7855,0.775,0.21450001001358032,0.22499996423721313
83.0,0.7857,0.776,0.2143000364303589,0.2239999771118164
84.0,0.7856,0.775,0.21439999341964722,0.22499996423721313
85.0,0.7872,0.773,0.2128000259399414,0.2269999384880066
86.0,0.7872,0.7735,0.2128000259399414,0.22649997472763062
87.0,0.7874,0.7735,0.2125999927520752,0.22649997472763062
88.0,0.7875,0.7735,0.21250003576278687,0.22649997472763062
89.0,0.7876,0.773,0.21240001916885376,0.2269999384880066
90.0,0.7888,0.7735,0.21119999885559082,0.22649997472763062
91.0,0.7889,0.7745,0.2111000418663025,0.2254999876022339
92.0,0.7895,0.7765,0.21050000190734863,0.22349995374679565
93.0,0.7915,0.777,0.20850002765655518,0.22299998998641968
94.0,0.7917,0.7775,0.20829999446868896,0.22249996662139893
95.0,0.7933,0.777,0.20670002698898315,0.22299998998641968
96.0,0.793,0.7785,0.2070000171661377,0.2214999794960022
97.0,0.7934,0.7785,0.20660001039505005,0.2214999794960022
98.0,0.796,0.779,0.20399999618530273,0.22099995613098145
99.0,0.7961,0.779,0.2039000391960144,0.22099995613098145
100.0,0.7967,0.7795,0.20329999923706055,0.22049999237060547
101.0,0.7967,0.78,0.20329999923706055,0.21999996900558472
102.0,0.7968,0.78,0.20320004224777222,0.21999996900558472
103.0,0.7967,0.78,0.20329999923706055,0.21999996900558472
104.0,0.7972,0.778,0.20280003547668457,0.22199994325637817
105.0,0.7984,0.778,0.20160001516342163,0.22199994325637817
106.0,0.7992,0.7795,0.20080000162124634,0.22049999237060547
107.0,0.7994,0.779,0.2006000280380249,0.22099995613098145
108.0,0.8001,0.7785,0.19990003108978271,0.2214999794960022
109.0,0.8001,0.781,0.19990003108978271,0.218999981880188
110.0,0.8001,0.778,0.19990003108978271,0.22199994325637817
111.0,0.8006,0.7765,0.19940000772476196,0.22349995374679565
112.0,0.8003,0.7765,0.1996999979019165,0.22349995374679565
113.0,0.8004,0.777,0.19960004091262817,0.22299998998641968
114.0,0.8013,0.7805,0.19870001077651978,0.21949994564056396
115.0,0.8016,0.785,0.19840002059936523,0.2149999737739563
116.0,0.8039,0.788,0.19609999656677246,0.21199995279312134
117.0,0.8039,0.788,0.19609999656677246,0.21199995279312134
118.0,0.8042,0.7885,0.19580000638961792,0.21149998903274536
119.0,0.8041,0.788,0.19590002298355103,0.21199995279312134
120.0,0.804,0.788,0.19600003957748413,0.21199995279312134
121.0,0.8042,0.789,0.19580000638961792,0.2109999656677246
122.0,0.804,0.787,0.19600003957748413,0.21299993991851807
123.0,0.8047,0.7875,0.19530004262924194,0.2124999761581421
124.0,0.8046,0.787,0.19539999961853027,0.21299993991851807
125.0,0.8045,0.787,0.19550001621246338,0.21299993991851807
126.0,0.8045,0.7865,0.19550001621246338,0.21349996328353882
127.0,0.8054,0.7865,0.19460004568099976,0.21349996328353882
128.0,0.8056,0.786,0.19440001249313354,0.21399998664855957
129.0,0.8076,0.79,0.1924000382423401,0.20999997854232788
130.0,0.8081,0.7895,0.19190001487731934,0.21049994230270386
131.0,0.8095,0.791,0.19050002098083496,0.20899999141693115
132.0,0.8098,0.7905,0.19020003080368042,0.20949995517730713
133.0,0.8101,0.7905,0.18990004062652588,0.20949995517730713
134.0,0.8115,0.794,0.1885000467300415,0.2059999704360962
135.0,0.8114,0.7935,0.18860000371932983,0.20649993419647217
136.0,0.8113,0.7945,0.18870002031326294,0.20549994707107544
137.0,0.8119,0.7945,0.18810003995895386,0.20549994707107544
138.0,0.8128,0.7955,0.18720000982284546,0.2044999599456787
139.0,0.8134,0.795,0.18660002946853638,0.20499998331069946
140.0,0.8136,0.7975,0.18639999628067017,0.20249998569488525
141.0,0.8143,0.799,0.18569999933242798,0.20099997520446777
142.0,0.8142,0.7995,0.18580001592636108,0.20049995183944702
143.0,0.8143,0.8005,0.18569999933242798,0.1994999647140503
144.0,0.8151,0.801,0.18490004539489746,0.19899994134902954
145.0,0.8142,0.799,0.18580001592636108,0.20099997520446777
146.0,0.815,0.799,0.1850000023841858,0.20099997520446777
147.0,0.8163,0.7975,0.18370002508163452,0.20249998569488525
148.0,0.8164,0.7975,0.18360000848770142,0.20249998569488525
149.0,0.817,0.7965,0.18300002813339233,0.20349997282028198
150.0,0.8167,0.7955,0.18330001831054688,0.2044999599456787
151.0,0.8173,0.796,0.1827000379562378,0.20399993658065796
152.0,0.8187,0.797,0.18130004405975342,0.20299994945526123
153.0,0.8188,0.798,0.1812000274658203,0.2019999623298645
154.0,0.8196,0.7985,0.18040001392364502,0.20149993896484375
155.0,0.82,0.798,0.18000000715255737,0.2019999623298645
156.0,0.8205,0.8,0.1795000433921814,0.19999998807907104
157.0,0.8207,0.7995,0.17930001020431519,0.20049995183944702
158.0,0.821,0.799,0.17900002002716064,0.20099997520446777
159.0,0.821,0.7995,0.17900002002716064,0.20049995183944702
160.0,0.8213,0.7985,0.1787000298500061,0.20149993896484375
161.0,0.8215,0.7975,0.1784999966621399,0.20249998569488525
162.0,0.8215,0.798,0.1784999966621399,0.2019999623298645
