""
epoch,train_acc,test_acc
1,0.6971,0.7665
2,0.7722,0.8
3,0.785,0.8025
4,0.7929,0.7995
5,0.7996,0.8075
6,0.8055,0.8095
7,0.8149,0.818
8,0.8149,0.8115
9,0.8205,0.819
10,0.8265,0.815
11,0.8258,0.8165
12,0.8316,0.826
13,0.8345,0.8145
14,0.8385,0.8315
15,0.8398,0.834
16,0.8414,0.8325
17,0.845,0.8355
18,0.8468,0.8345
19,0.8514,0.844
20,0.854,0.8415
21,0.8565,0.839
22,0.8541,0.8255
23,0.8575,0.827
24,0.8613,0.8395
25,0.8605,0.84
26,0.8683,0.844
27,0.8673,0.841
28,0.8696,0.846
29,0.8698,0.8455
30,0.8721,0.8455
31,0.8725,0.8435
32,0.8746,0.8495
33,0.873,0.846
34,0.8739,0.844
35,0.8775,0.846
36,0.8768,0.845
37,0.8808,0.8465
38,0.883,0.841
39,0.8833,0.8515
40,0.8832,0.8395
41,0.8838,0.8525
42,0.8846,0.8335
43,0.8888,0.8515
44,0.8898,0.849
45,0.8851,0.856
46,0.893,0.855
47,0.8933,0.846
48,0.8941,0.8505
49,0.8973,0.847
50,0.8943,0.84
51,0.8957,0.8555
52,0.896,0.852
53,0.8995,0.8295
54,0.9,0.8475
55,0.9021,0.8395
56,0.9028,0.85
57,0.9033,0.853
58,0.9004,0.855
59,0.9047,0.855
60,0.906,0.8395
61,0.9024,0.849
62,0.9096,0.849
63,0.9106,0.853
64,0.9084,0.8365
65,0.9091,0.847
66,0.9124,0.853
67,0.9126,0.847
68,0.9129,0.8415
69,0.9138,0.8435
70,0.9086,0.844
71,0.9114,0.852
72,0.9163,0.8505
73,0.9173,0.8485
74,0.9101,0.8505
75,0.9163,0.853
76,0.9208,0.8475
77,0.9189,0.8475
78,0.9227,0.851
79,0.9227,0.842
80,0.9227,0.8535
81,0.9224,0.849
82,0.9225,0.8525
83,0.9243,0.845
84,0.9265,0.8475
85,0.9293,0.85
86,0.9263,0.848
87,0.9274,0.8505
88,0.932,0.8475
89,0.9332,0.8505
90,0.9286,0.848
91,0.9326,0.846
92,0.9295,0.8505
93,0.9324,0.8525
94,0.9315,0.8495
95,0.9348,0.851
96,0.9279,0.8505
97,0.9324,0.853
98,0.9332,0.85
99,0.9353,0.857
100,0.9353,0.8515
101,0.9327,0.8505
102,0.9372,0.847
103,0.9363,0.854
104,0.9364,0.846
105,0.9382,0.847
106,0.9346,0.8525
107,0.9394,0.847
108,0.9378,0.84
109,0.9408,0.852
110,0.9392,0.8485
111,0.9388,0.8505
112,0.9416,0.849
113,0.9422,0.8525
114,0.9444,0.8565
115,0.9451,0.8475
116,0.943,0.856
117,0.9462,0.8535
118,0.9435,0.8455
119,0.9453,0.856
120,0.9449,0.847
121,0.9424,0.853
122,0.9443,0.8545
123,0.9467,0.852
124,0.9434,0.8545
125,0.9481,0.845
126,0.947,0.8445
127,0.9363,0.8535
128,0.9502,0.8445
129,0.9479,0.8505
130,0.9545,0.848
131,0.9525,0.855
132,0.9523,0.848
133,0.9487,0.855
134,0.9476,0.8575
135,0.9516,0.853
136,0.953,0.8555
137,0.9534,0.8475
138,0.9476,0.853
139,0.9507,0.8535
140,0.9506,0.8455
141,0.9454,0.8355
142,0.9484,0.856
143,0.9501,0.846
144,0.9488,0.854
145,0.9565,0.848
146,0.9524,0.858
147,0.9477,0.8455
148,0.9493,0.8465
149,0.9468,0.844
150,0.9554,0.8495
151,0.9576,0.85
152,0.956,0.852
153,0.9559,0.843
154,0.9576,0.85
155,0.9591,0.837
156,0.9583,0.855
157,0.9583,0.846
158,0.9398,0.851
159,0.948,0.8465
160,0.9417,0.845
161,0.9528,0.8525
162,0.9478,0.8385
163,0.9467,0.8515
164,0.9533,0.859
165,0.9568,0.8535
166,0.9534,0.8535
167,0.9509,0.853
168,0.9544,0.8515
169,0.9583,0.8515
170,0.9519,0.8535
171,0.9434,0.8455
172,0.9574,0.853
173,0.9585,0.85
174,0.9482,0.849
175,0.9514,0.852
176,0.9572,0.8565
177,0.9603,0.8455
178,0.9553,0.8585
179,0.9509,0.8535
180,0.959,0.852
181,0.9534,0.8465
182,0.954,0.8425
183,0.9594,0.848
184,0.9628,0.851
185,0.9611,0.8595
186,0.9612,0.8535
187,0.9609,0.8475
188,0.9609,0.85
189,0.9604,0.8545
190,0.9617,0.8595
191,0.9618,0.862
192,0.9671,0.8555
193,0.966,0.847
194,0.9669,0.8465
195,0.9636,0.8525
196,0.9623,0.8515
197,0.9586,0.8575
198,0.9655,0.8405
199,0.9641,0.8515
200,0.9672,0.853
