""
epoch,train_acc,test_acc
1,0.6244,0.6515
2,0.6936,0.69
3,0.7082,0.705
4,0.7245,0.6835
5,0.739,0.725
6,0.7567,0.731
7,0.7552,0.733
8,0.7656,0.743
9,0.7723,0.7345
10,0.7672,0.7505
11,0.7786,0.7525
12,0.774,0.7475
13,0.7816,0.765
14,0.7807,0.7535
15,0.7853,0.7705
16,0.7882,0.7735
17,0.794,0.7705
18,0.7929,0.7695
19,0.7973,0.7755
20,0.7977,0.7685
21,0.7974,0.7735
22,0.8019,0.769
23,0.8044,0.771
24,0.8023,0.7655
25,0.8105,0.7705
26,0.8148,0.774
27,0.8108,0.78
28,0.8181,0.775
29,0.8144,0.7745
30,0.8201,0.775
31,0.8209,0.759
32,0.8174,0.7675
33,0.8219,0.772
34,0.8229,0.7845
35,0.8268,0.784
36,0.8288,0.78
37,0.8308,0.783
38,0.8274,0.7825
39,0.8356,0.7835
40,0.8373,0.7725
41,0.8431,0.7755
42,0.8341,0.7595
43,0.8342,0.7765
44,0.8336,0.7835
45,0.8415,0.772
46,0.8337,0.786
47,0.8477,0.774
48,0.8411,0.7755
49,0.8404,0.761
50,0.8292,0.7825
51,0.8431,0.7785
52,0.8461,0.784
53,0.8489,0.7825
54,0.8466,0.7655
55,0.8564,0.773
56,0.8518,0.783
57,0.8501,0.7915
58,0.854,0.7835
59,0.8574,0.787
60,0.8421,0.794
61,0.8594,0.789
62,0.8504,0.788
63,0.8528,0.784
64,0.8565,0.7875
65,0.8625,0.7845
66,0.8581,0.787
67,0.8576,0.7965
68,0.8568,0.785
69,0.8613,0.7865
70,0.8689,0.7895
71,0.8686,0.7755
72,0.8636,0.748
73,0.8439,0.7895
74,0.8636,0.778
75,0.8655,0.7915
76,0.8641,0.7805
77,0.8701,0.7515
78,0.8712,0.795
79,0.8691,0.7605
80,0.8684,0.7805
81,0.875,0.7915
82,0.8646,0.787
83,0.8672,0.784
84,0.87,0.7855
85,0.8642,0.7875
86,0.8636,0.7845
87,0.8737,0.794
88,0.8779,0.7855
89,0.872,0.7755
90,0.8755,0.791
91,0.8785,0.7855
92,0.8709,0.7895
93,0.8722,0.788
94,0.8693,0.766
95,0.8741,0.7725
96,0.8816,0.7835
97,0.8791,0.7845
98,0.88,0.788
99,0.8761,0.7925
100,0.8777,0.791
101,0.8805,0.7845
102,0.8817,0.79
103,0.8774,0.7865
104,0.8847,0.797
105,0.8806,0.7815
106,0.8869,0.785
107,0.8782,0.7665
108,0.8678,0.7885
109,0.8951,0.762
110,0.8864,0.7925
111,0.8958,0.761
112,0.8869,0.794
113,0.8884,0.787
114,0.8886,0.752
115,0.8887,0.7935
116,0.8939,0.789
117,0.8881,0.77
118,0.8701,0.7635
119,0.8936,0.796
120,0.8911,0.7865
121,0.9019,0.795
122,0.8932,0.7715
123,0.8931,0.787
124,0.8868,0.789
125,0.9005,0.775
126,0.8846,0.789
127,0.9005,0.778
128,0.8931,0.7955
129,0.8948,0.7875
130,0.8954,0.7935
131,0.898,0.7885
132,0.8939,0.7865
133,0.8981,0.7995
134,0.8906,0.7895
135,0.9066,0.773
136,0.9006,0.795
137,0.8853,0.791
138,0.9073,0.7945
139,0.8938,0.7955
140,0.8939,0.7985
141,0.8746,0.787
142,0.8931,0.767
143,0.8999,0.7795
144,0.8978,0.7445
145,0.8857,0.786
146,0.9058,0.7645
147,0.8964,0.7705
148,0.9055,0.771
149,0.9003,0.783
150,0.9054,0.7865
151,0.8976,0.78
152,0.9018,0.781
153,0.9045,0.795
154,0.9084,0.687
155,0.8372,0.7525
156,0.8647,0.7155
157,0.883,0.786
158,0.8942,0.7765
159,0.901,0.7955
160,0.8943,0.774
161,0.9053,0.776
162,0.9043,0.7785
163,0.9134,0.794
164,0.9116,0.7875
165,0.9049,0.788
166,0.9148,0.795
167,0.9077,0.769
168,0.9099,0.799
169,0.9199,0.793
170,0.9085,0.783
171,0.9058,0.7385
172,0.8959,0.7915
173,0.9102,0.7945
174,0.9064,0.788
175,0.9188,0.78
176,0.9135,0.772
177,0.9206,0.782
178,0.9116,0.7775
179,0.9104,0.789
180,0.9028,0.7605
181,0.9149,0.79
182,0.9176,0.793
183,0.916,0.791
184,0.9183,0.798
185,0.9145,0.78
186,0.9177,0.7895
187,0.9185,0.7905
188,0.9183,0.783
189,0.9282,0.6875
190,0.8996,0.79
191,0.9268,0.796
192,0.8505,0.7525
193,0.8775,0.7675
194,0.8985,0.7855
195,0.9179,0.7905
196,0.9143,0.7845
197,0.9188,0.797
198,0.9273,0.7935
199,0.9234,0.74
200,0.8936,0.7695
