epoch,train acc,test acc,train loss,test loss
1.0,0.6401,0.65,0.35989999771118164,0.34999996423721313
2.0,0.6564,0.658,0.3436000347137451,0.34199994802474976
3.0,0.6624,0.654,0.3375999927520752,0.34599995613098145
4.0,0.6751,0.6705,0.3249000310897827,0.3294999599456787
5.0,0.6835,0.676,0.3165000081062317,0.32399994134902954
6.0,0.6954,0.6805,0.3046000003814697,0.3194999694824219
7.0,0.6972,0.685,0.3027999997138977,0.31499993801116943
8.0,0.7005,0.6865,0.2994999885559082,0.31349998712539673
9.0,0.7023,0.6865,0.29770004749298096,0.31349998712539673
10.0,0.7034,0.691,0.2966000437736511,0.3089999556541443
11.0,0.7032,0.6905,0.29680001735687256,0.30949997901916504
12.0,0.7085,0.6975,0.2915000319480896,0.3024999499320984
13.0,0.7117,0.703,0.2883000373840332,0.296999990940094
14.0,0.7188,0.7125,0.28119999170303345,0.28749996423721313
15.0,0.7211,0.7125,0.27890002727508545,0.28749996423721313
16.0,0.7266,0.714,0.2734000086784363,0.28599995374679565
17.0,0.7299,0.716,0.2700999975204468,0.2839999794960022
18.0,0.7415,0.7285,0.25850003957748413,0.27149999141693115
19.0,0.7435,0.731,0.2565000057220459,0.26899999380111694
20.0,0.7449,0.7295,0.2551000118255615,0.27049994468688965
21.0,0.748,0.731,0.25200003385543823,0.26899999380111694
22.0,0.7479,0.7315,0.25209999084472656,0.2684999704360962
23.0,0.7491,0.732,0.2509000301361084,0.26799994707107544
24.0,0.7495,0.7315,0.25050002336502075,0.2684999704360962
25.0,0.7543,0.7405,0.24570000171661377,0.2594999670982361
26.0,0.7649,0.752,0.23510003089904785,0.24799996614456177
27.0,0.7683,0.7585,0.23170000314712524,0.24149996042251587
28.0,0.7691,0.759,0.23090004920959473,0.24099993705749512
29.0,0.7696,0.759,0.23040002584457397,0.24099993705749512
30.0,0.774,0.7595,0.22600001096725464,0.24049997329711914
31.0,0.7783,0.764,0.2217000126838684,0.2359999418258667
32.0,0.7788,0.765,0.22120004892349243,0.23499995470046997
33.0,0.7805,0.7665,0.21950000524520874,0.2334999442100525
34.0,0.7822,0.7705,0.21780002117156982,0.2294999361038208
35.0,0.7827,0.7725,0.21729999780654907,0.22749996185302734
