""
epoch,train_acc,test_acc
1,0.6974,0.768
2,0.7633,0.777
3,0.7789,0.784
4,0.7891,0.7885
5,0.7906,0.799
6,0.7987,0.7895
7,0.8048,0.802
8,0.806,0.799
9,0.8132,0.8075
10,0.8152,0.808
11,0.8158,0.8035
12,0.8192,0.813
13,0.8151,0.8095
14,0.8182,0.8135
15,0.8262,0.8135
16,0.825,0.814
17,0.8305,0.8155
18,0.8307,0.814
19,0.8334,0.821
20,0.8372,0.8045
21,0.8387,0.8235
22,0.8382,0.8145
23,0.8389,0.815
24,0.8402,0.822
25,0.8437,0.811
26,0.8459,0.791
27,0.8483,0.8185
28,0.8425,0.8265
29,0.8467,0.8165
30,0.8518,0.824
31,0.8547,0.825
32,0.8545,0.81
33,0.8565,0.827
34,0.8565,0.8235
35,0.8577,0.8065
36,0.8575,0.8275
37,0.8578,0.821
38,0.8596,0.82
39,0.8654,0.8215
40,0.8647,0.8245
41,0.8608,0.803
42,0.8643,0.8185
43,0.867,0.831
44,0.8689,0.8195
45,0.8703,0.827
46,0.8678,0.822
47,0.8701,0.817
48,0.8696,0.826
49,0.8751,0.8255
50,0.8762,0.82
51,0.8789,0.821
52,0.8786,0.8315
53,0.8758,0.8245
54,0.8787,0.831
55,0.8796,0.822
56,0.8859,0.821
57,0.8839,0.8235
58,0.8886,0.8245
59,0.8838,0.8235
60,0.8829,0.8115
61,0.8862,0.8235
62,0.8835,0.8235
63,0.8838,0.8245
64,0.888,0.8095
65,0.8898,0.826
66,0.8902,0.8285
67,0.8921,0.8235
68,0.8918,0.823
69,0.8952,0.826
70,0.891,0.834
71,0.8977,0.8255
72,0.8915,0.8315
73,0.8964,0.8195
74,0.8948,0.8145
75,0.8935,0.8275
76,0.8999,0.825
77,0.8988,0.8225
78,0.9004,0.831
79,0.8977,0.8255
80,0.9022,0.829
81,0.901,0.829
82,0.9067,0.826
83,0.9011,0.8195
84,0.907,0.8205
85,0.906,0.8325
86,0.9,0.831
87,0.9078,0.8355
88,0.9082,0.8215
89,0.9057,0.823
90,0.9083,0.811
91,0.9083,0.8255
92,0.9097,0.816
93,0.9106,0.828
94,0.9112,0.8265
95,0.9116,0.8215
96,0.9118,0.822
97,0.9096,0.8305
98,0.9135,0.8245
99,0.9136,0.836
100,0.9149,0.8295
101,0.9122,0.8275
102,0.9193,0.829
103,0.9124,0.8245
104,0.9169,0.833
105,0.9216,0.8205
106,0.9186,0.831
107,0.9177,0.822
108,0.9145,0.8295
109,0.9136,0.8245
110,0.9196,0.816
111,0.925,0.83
112,0.9234,0.8235
113,0.9196,0.818
114,0.9221,0.811
115,0.9256,0.8275
116,0.9204,0.8305
117,0.9206,0.8295
118,0.9248,0.826
119,0.924,0.8205
120,0.9156,0.8285
121,0.9312,0.828
122,0.9296,0.8195
123,0.928,0.825
124,0.9286,0.832
125,0.9281,0.8255
126,0.926,0.826
127,0.9306,0.8305
128,0.9347,0.828
129,0.9314,0.824
130,0.9281,0.824
131,0.9275,0.826
132,0.9191,0.825
133,0.9315,0.821
134,0.9301,0.823
135,0.9246,0.8205
136,0.9289,0.8305
137,0.9324,0.82
138,0.9317,0.8275
139,0.9362,0.8285
140,0.9328,0.828
141,0.934,0.826
142,0.9288,0.8205
143,0.9327,0.835
144,0.9332,0.83
145,0.9355,0.821
146,0.9368,0.8315
147,0.9385,0.8175
148,0.9368,0.8305
149,0.9375,0.823
150,0.9411,0.823
151,0.9418,0.8295
152,0.9387,0.829
153,0.9411,0.835
154,0.9409,0.8245
155,0.9364,0.837
156,0.9477,0.8275
157,0.944,0.8335
158,0.946,0.8325
159,0.9433,0.8285
160,0.9377,0.83
161,0.9422,0.831
162,0.9496,0.836
163,0.9511,0.8305
164,0.9479,0.837
165,0.9474,0.836
166,0.9444,0.834
167,0.9509,0.837
168,0.946,0.8335
169,0.9471,0.83
170,0.9437,0.8325
171,0.9554,0.832
172,0.9515,0.8305
173,0.9522,0.8315
174,0.9543,0.8265
175,0.9524,0.8255
176,0.9561,0.834
177,0.955,0.8335
178,0.9586,0.826
179,0.9539,0.833
180,0.9542,0.8245
181,0.9534,0.8265
182,0.9549,0.8255
183,0.9585,0.826
184,0.9535,0.8235
185,0.955,0.8295
186,0.957,0.8235
187,0.9545,0.8275
188,0.9593,0.825
189,0.9588,0.829
190,0.9559,0.828
191,0.9581,0.8285
192,0.9533,0.823
193,0.9617,0.8295
194,0.964,0.829
195,0.9626,0.8245
196,0.9622,0.8295
197,0.9609,0.8285
198,0.962,0.83
199,0.9613,0.827
200,0.9645,0.816
