""
epoch,train_acc,test_acc
1,0.6753,0.776
2,0.7675,0.7025
3,0.7896,0.794
4,0.8137,0.848
5,0.823,0.855
6,0.8229,0.8605
7,0.8442,0.8615
8,0.8415,0.864
9,0.848,0.862
10,0.8496,0.8555
11,0.8577,0.8735
12,0.8568,0.8665
13,0.8583,0.875
14,0.8715,0.872
15,0.8691,0.877
16,0.8747,0.8805
17,0.8789,0.8775
18,0.8795,0.85
19,0.8844,0.891
20,0.8855,0.8865
21,0.8851,0.8805
22,0.8865,0.8685
23,0.8938,0.8675
24,0.8859,0.8625
25,0.896,0.88
26,0.8968,0.889
27,0.9008,0.8935
28,0.8855,0.8845
29,0.9028,0.863
30,0.8961,0.8865
31,0.8962,0.8835
32,0.906,0.8845
33,0.907,0.8655
34,0.909,0.879
35,0.9102,0.892
36,0.9119,0.89
37,0.9133,0.8625
38,0.9095,0.8465
39,0.917,0.8925
40,0.9083,0.882
41,0.9171,0.891
42,0.9189,0.893
43,0.921,0.8835
44,0.9215,0.8825
45,0.9134,0.779
46,0.9195,0.893
47,0.9244,0.8915
48,0.9273,0.8845
49,0.919,0.8855
50,0.9223,0.889
51,0.9296,0.886
52,0.9262,0.8845
53,0.9269,0.867
54,0.9359,0.8865
55,0.9322,0.8825
56,0.931,0.8865
57,0.9325,0.885
58,0.9377,0.89
59,0.9404,0.8815
60,0.9404,0.892
61,0.9352,0.8795
62,0.9283,0.8905
63,0.9413,0.8925
64,0.9453,0.8965
65,0.9235,0.894
66,0.9396,0.893
67,0.9438,0.8855
68,0.9464,0.8875
69,0.9384,0.892
70,0.9382,0.852
71,0.9412,0.8915
72,0.9543,0.8925
73,0.9463,0.877
74,0.9377,0.8805
75,0.9438,0.8875
76,0.9352,0.8795
77,0.9506,0.882
78,0.9525,0.875
79,0.951,0.8905
80,0.9489,0.882
81,0.926,0.886
82,0.9405,0.8825
83,0.9467,0.8785
84,0.9441,0.887
85,0.9423,0.836
86,0.9407,0.888
87,0.9466,0.887
88,0.9538,0.8075
89,0.956,0.88
90,0.9314,0.887
91,0.9549,0.8665
92,0.9398,0.8785
93,0.95,0.881
94,0.9491,0.882
95,0.952,0.8845
96,0.9568,0.8845
97,0.9496,0.88
98,0.942,0.882
99,0.9376,0.8765
100,0.9554,0.885
101,0.9619,0.883
102,0.9627,0.8825
103,0.9507,0.8845
104,0.9633,0.871
105,0.9656,0.8815
106,0.9594,0.882
107,0.9622,0.8835
108,0.9417,0.8825
109,0.9626,0.8845
110,0.9664,0.881
111,0.9625,0.883
112,0.9579,0.885
113,0.9695,0.8795
114,0.9626,0.883
115,0.9683,0.8845
116,0.9661,0.8815
117,0.9669,0.882
118,0.9556,0.8775
119,0.9686,0.8765
120,0.966,0.887
121,0.9634,0.8845
122,0.8637,0.832
123,0.8886,0.8635
124,0.9147,0.863
125,0.9264,0.872
126,0.9308,0.8785
127,0.9362,0.879
128,0.9322,0.8575
129,0.9352,0.878
130,0.9392,0.855
131,0.9355,0.874
132,0.9452,0.8745
133,0.9337,0.876
134,0.9372,0.8755
135,0.9408,0.8715
136,0.9433,0.883
137,0.933,0.8835
138,0.9497,0.8805
139,0.949,0.8835
140,0.9527,0.8875
141,0.9417,0.874
142,0.9473,0.886
143,0.9519,0.88
144,0.953,0.888
145,0.9483,0.877
146,0.9545,0.878
147,0.9527,0.88
148,0.9524,0.8775
149,0.952,0.8475
150,0.9382,0.854
151,0.9514,0.874
152,0.9601,0.884
153,0.9497,0.8825
154,0.9287,0.8735
155,0.9508,0.8775
156,0.9498,0.8735
157,0.9492,0.8795
158,0.955,0.877
159,0.9562,0.879
160,0.9589,0.878
161,0.9573,0.8775
162,0.9604,0.877
163,0.9616,0.881
164,0.9599,0.8645
165,0.9618,0.8695
166,0.9615,0.8765
167,0.9622,0.8765
168,0.9642,0.8795
169,0.9648,0.88
170,0.9649,0.8755
171,0.9656,0.8685
172,0.966,0.866
173,0.9652,0.8595
174,0.9624,0.88
175,0.9659,0.8665
176,0.9665,0.8685
177,0.9697,0.878
178,0.9641,0.8635
179,0.9671,0.8785
180,0.9627,0.8715
181,0.9682,0.8695
182,0.9659,0.88
183,0.9669,0.8805
184,0.9699,0.873
185,0.9743,0.876
186,0.9695,0.873
187,0.9757,0.8785
188,0.9725,0.877
189,0.9673,0.876
190,0.9709,0.87
191,0.9717,0.862
192,0.9753,0.8665
193,0.9729,0.8675
194,0.9681,0.878
195,0.97,0.878
196,0.9758,0.85
197,0.9731,0.8775
198,0.9774,0.8785
199,0.9783,0.873
200,0.9738,0.8785
