epoch,train acc,test acc,train loss,test loss
1.0,0.582,0.5765,0.4180000424385071,0.4235000014305115
2.0,0.613,0.604,0.38700002431869507,0.3959999680519104
3.0,0.6574,0.6585,0.3425999879837036,0.3414999842643738
4.0,0.6832,0.681,0.31679999828338623,0.3189999461174011
5.0,0.7025,0.704,0.29750001430511475,0.2959999442100525
6.0,0.7105,0.7115,0.28949999809265137,0.28849995136260986
7.0,0.7135,0.7115,0.2865000367164612,0.28849995136260986
8.0,0.7142,0.7115,0.285800039768219,0.28849995136260986
9.0,0.7165,0.713,0.2835000157356262,0.2869999408721924
10.0,0.7174,0.7105,0.2826000452041626,0.2894999384880066
11.0,0.7182,0.7125,0.2818000316619873,0.28749996423721313
12.0,0.7193,0.714,0.28070002794265747,0.28599995374679565
13.0,0.7219,0.715,0.27810001373291016,0.2849999666213989
14.0,0.7246,0.718,0.2754000425338745,0.28199994564056396
15.0,0.7293,0.7185,0.27070003747940063,0.281499981880188
16.0,0.7333,0.7165,0.26670002937316895,0.28349995613098145
17.0,0.7353,0.7175,0.2646999955177307,0.2824999690055847
18.0,0.7397,0.719,0.26030004024505615,0.28099995851516724
19.0,0.7399,0.7195,0.26010000705718994,0.28049999475479126
20.0,0.74,0.718,0.25999999046325684,0.28199994564056396
21.0,0.7406,0.7175,0.25940001010894775,0.2824999690055847
22.0,0.7423,0.7205,0.25770002603530884,0.27949994802474976
23.0,0.7515,0.7305,0.24849998950958252,0.2694999575614929
24.0,0.753,0.7345,0.24700003862380981,0.26549994945526123
25.0,0.7576,0.743,0.24239999055862427,0.2569999694824219
26.0,0.7595,0.7465,0.24050003290176392,0.25349998474121094
27.0,0.7628,0.7485,0.23720002174377441,0.2514999508857727
28.0,0.7626,0.7485,0.23739999532699585,0.2514999508857727
29.0,0.763,0.749,0.23700004816055298,0.25099998712539673
30.0,0.7635,0.751,0.23650002479553223,0.2489999532699585
31.0,0.7646,0.7505,0.2354000210762024,0.24949997663497925
32.0,0.7647,0.75,0.2353000044822693,0.24999994039535522
33.0,0.765,0.75,0.23500001430511475,0.24999994039535522
34.0,0.7672,0.7545,0.23280000686645508,0.24549996852874756
35.0,0.7677,0.7525,0.2323000431060791,0.24749994277954102
36.0,0.7688,0.7515,0.23120003938674927,0.24849998950958252
37.0,0.7688,0.7545,0.23120003938674927,0.24549996852874756
38.0,0.7688,0.755,0.23120003938674927,0.2449999451637268
39.0,0.7703,0.758,0.2297000288963318,0.24199998378753662
40.0,0.7705,0.7575,0.22949999570846558,0.2424999475479126
41.0,0.7707,0.7575,0.22930002212524414,0.2424999475479126
42.0,0.7724,0.7565,0.22760003805160522,0.24349993467330933
43.0,0.7723,0.756,0.22769999504089355,0.24399995803833008
44.0,0.7723,0.757,0.22769999504089355,0.24299997091293335
45.0,0.7728,0.757,0.22720003128051758,0.24299997091293335
46.0,0.7728,0.7575,0.22720003128051758,0.2424999475479126
47.0,0.7749,0.762,0.22510004043579102,0.23799997568130493
48.0,0.7753,0.7615,0.22470003366470337,0.2384999394416809
49.0,0.7795,0.7655,0.22049999237060547,0.234499990940094
50.0,0.7818,0.768,0.21820002794265747,0.23199999332427979
51.0,0.782,0.768,0.21799999475479126,0.23199999332427979
52.0,0.7825,0.7695,0.21750003099441528,0.2304999828338623
53.0,0.7841,0.773,0.2159000039100647,0.2269999384880066
54.0,0.7851,0.7785,0.21490001678466797,0.2214999794960022
55.0,0.7873,0.7805,0.2127000093460083,0.21949994564056396
56.0,0.787,0.7815,0.21299999952316284,0.21849995851516724
57.0,0.7876,0.782,0.21240001916885376,0.21799993515014648
58.0,0.7882,0.7805,0.21180003881454468,0.21949994564056396
59.0,0.7888,0.781,0.21119999885559082,0.218999981880188
60.0,0.7888,0.781,0.21119999885559082,0.218999981880188
61.0,0.7894,0.7805,0.21060001850128174,0.21949994564056396
62.0,0.7891,0.7815,0.21090000867843628,0.21849995851516724
63.0,0.7899,0.7845,0.210099995136261,0.21549993753433228
64.0,0.7917,0.7855,0.20829999446868896,0.21449995040893555
65.0,0.7935,0.788,0.20649999380111694,0.21199995279312134
66.0,0.7936,0.788,0.2064000368118286,0.21199995279312134
67.0,0.7937,0.787,0.2063000202178955,0.21299993991851807
68.0,0.7929,0.783,0.2071000337600708,0.21699994802474976
