""
epoch,train_acc,test_acc
1,0.7052,0.749
2,0.7791,0.7745
3,0.7932,0.7835
4,0.8099,0.8135
5,0.8136,0.7625
6,0.8251,0.7725
7,0.8396,0.8155
8,0.8439,0.7435
9,0.8378,0.7975
10,0.8531,0.811
11,0.859,0.835
12,0.8627,0.8185
13,0.8589,0.828
14,0.8619,0.8415
15,0.8698,0.8505
16,0.8675,0.8485
17,0.8677,0.8525
18,0.8721,0.852
19,0.8723,0.8295
20,0.8745,0.8335
21,0.8792,0.8315
22,0.8713,0.839
23,0.8798,0.8505
24,0.8811,0.793
25,0.8812,0.8365
26,0.8819,0.8515
27,0.8876,0.839
28,0.8842,0.8415
29,0.8957,0.8565
30,0.8934,0.8545
31,0.8923,0.847
32,0.8939,0.837
33,0.8928,0.853
34,0.8893,0.8445
35,0.8961,0.8495
36,0.8994,0.8315
37,0.8912,0.859
38,0.9004,0.8475
39,0.9014,0.8515
40,0.8995,0.8595
41,0.9025,0.849
42,0.9002,0.8545
43,0.9054,0.856
44,0.9033,0.8295
45,0.9057,0.8315
46,0.9089,0.8365
47,0.9066,0.8435
48,0.9026,0.853
49,0.9112,0.856
50,0.906,0.759
51,0.8935,0.852
52,0.9099,0.8485
53,0.9137,0.847
54,0.9055,0.7945
55,0.9095,0.841
56,0.9117,0.8545
57,0.9131,0.85
58,0.9163,0.8405
59,0.9134,0.8455
60,0.9136,0.833
61,0.9141,0.8375
62,0.9191,0.8535
63,0.9123,0.837
64,0.9194,0.8505
65,0.9184,0.853
66,0.9151,0.853
67,0.9095,0.829
68,0.9209,0.842
69,0.9186,0.855
70,0.9251,0.855
71,0.9228,0.854
72,0.9034,0.836
73,0.9204,0.8545
74,0.9262,0.8375
75,0.9194,0.849
76,0.9002,0.8525
77,0.9276,0.855
78,0.9236,0.854
79,0.9241,0.847
80,0.9245,0.854
81,0.9254,0.8505
82,0.9246,0.8555
83,0.9333,0.8505
84,0.9316,0.858
85,0.9333,0.8555
86,0.9376,0.8475
87,0.9423,0.852
88,0.9301,0.859
89,0.9318,0.84
90,0.9229,0.838
91,0.9315,0.8365
92,0.9358,0.855
93,0.9388,0.8505
94,0.9214,0.844
95,0.936,0.838
96,0.9401,0.8475
97,0.9305,0.836
98,0.939,0.8515
99,0.9414,0.8485
100,0.9402,0.8275
101,0.935,0.8465
102,0.9413,0.8415
103,0.9213,0.7745
104,0.9193,0.854
105,0.936,0.8315
106,0.9451,0.8435
107,0.9487,0.8465
108,0.95,0.8535
109,0.9439,0.841
110,0.947,0.85
111,0.9387,0.8495
112,0.9511,0.844
113,0.936,0.8515
114,0.9475,0.844
115,0.9336,0.8585
116,0.9449,0.847
117,0.9483,0.852
118,0.9423,0.8535
119,0.9462,0.845
120,0.9445,0.8565
121,0.9472,0.8515
122,0.9486,0.8565
123,0.953,0.8525
124,0.9442,0.8375
125,0.9482,0.851
126,0.9394,0.8475
127,0.7994,0.805
128,0.8623,0.8185
129,0.874,0.8175
130,0.8825,0.8155
131,0.8891,0.83
132,0.8893,0.825
133,0.8927,0.8285
134,0.8911,0.826
135,0.8946,0.828
136,0.8973,0.826
137,0.9023,0.826
138,0.8971,0.844
139,0.9042,0.841
140,0.9001,0.8345
141,0.9056,0.807
142,0.8939,0.846
143,0.8967,0.838
144,0.9057,0.844
145,0.9084,0.8345
146,0.9168,0.8475
147,0.9208,0.837
148,0.9209,0.853
149,0.9202,0.849
150,0.928,0.848
151,0.9119,0.8525
152,0.9205,0.8005
153,0.9224,0.852
154,0.9195,0.7955
155,0.9266,0.845
156,0.9208,0.8455
157,0.9191,0.847
158,0.9302,0.85
159,0.9251,0.842
160,0.9318,0.846
161,0.9302,0.832
162,0.9242,0.8435
163,0.9297,0.844
164,0.9349,0.856
165,0.9342,0.8475
166,0.9415,0.8295
167,0.9293,0.8415
168,0.9349,0.8495
169,0.9269,0.839
170,0.9357,0.846
171,0.9347,0.839
172,0.9325,0.852
173,0.9362,0.829
174,0.9395,0.809
175,0.9174,0.8205
176,0.9352,0.848
177,0.9416,0.746
178,0.9343,0.8485
179,0.9365,0.841
180,0.9396,0.838
181,0.9325,0.854
182,0.9448,0.847
183,0.939,0.846
184,0.9298,0.8455
185,0.9469,0.8115
186,0.8992,0.8335
187,0.911,0.8425
188,0.9207,0.8355
189,0.9239,0.844
190,0.9203,0.799
191,0.9122,0.837
192,0.9258,0.8445
193,0.924,0.8425
194,0.9232,0.77
195,0.9276,0.8335
196,0.927,0.844
197,0.9304,0.8365
198,0.9308,0.8325
199,0.9284,0.844
200,0.9289,0.8425
