""
epoch,train_acc,test_acc
1,0.7777,0.815
2,0.8222,0.827
3,0.8324,0.8265
4,0.8466,0.842
5,0.8505,0.8505
6,0.8554,0.836
7,0.8609,0.8595
8,0.8652,0.8555
9,0.8632,0.8545
10,0.8699,0.8545
11,0.8719,0.866
12,0.8726,0.8615
13,0.8777,0.865
14,0.8768,0.8655
15,0.8822,0.856
16,0.8855,0.852
17,0.8852,0.8645
18,0.8897,0.864
19,0.8883,0.869
20,0.8927,0.863
21,0.8943,0.8735
22,0.8998,0.872
23,0.8972,0.87
24,0.9,0.851
25,0.9024,0.865
26,0.9044,0.8715
27,0.9034,0.8445
28,0.9075,0.873
29,0.9066,0.8615
30,0.9091,0.869
31,0.9104,0.876
32,0.9106,0.867
33,0.9114,0.867
34,0.917,0.8785
35,0.9166,0.8815
36,0.9139,0.879
37,0.9197,0.87
38,0.913,0.8785
39,0.9249,0.8585
40,0.9214,0.8805
41,0.9181,0.877
42,0.9241,0.858
43,0.9235,0.876
44,0.9228,0.881
45,0.9294,0.8855
46,0.9274,0.881
47,0.9271,0.886
48,0.9279,0.8875
49,0.9349,0.8845
50,0.9339,0.863
51,0.9289,0.8795
52,0.9353,0.881
53,0.9394,0.8865
54,0.9315,0.884
55,0.9364,0.867
56,0.9281,0.888
57,0.9322,0.8695
58,0.9414,0.885
59,0.9351,0.854
60,0.9498,0.8895
61,0.9407,0.876
62,0.9422,0.8845
63,0.9369,0.832
64,0.9417,0.867
65,0.9443,0.8215
66,0.942,0.8635
67,0.9471,0.8805
68,0.9507,0.8865
69,0.9482,0.8865
70,0.9493,0.8885
71,0.9325,0.8785
72,0.9447,0.8875
73,0.9493,0.8875
74,0.9513,0.8925
75,0.9541,0.8835
76,0.9502,0.879
77,0.9584,0.881
78,0.9598,0.874
79,0.9488,0.8635
80,0.9634,0.8725
81,0.9186,0.883
82,0.9377,0.8745
83,0.9363,0.88
84,0.9452,0.8805
85,0.9475,0.8815
86,0.947,0.8745
87,0.9507,0.881
88,0.9539,0.881
89,0.9523,0.8655
90,0.9426,0.8735
91,0.9501,0.8795
92,0.9495,0.827
93,0.9539,0.8805
94,0.9486,0.875
95,0.9576,0.87
96,0.9432,0.869
97,0.9553,0.8805
98,0.9635,0.8795
99,0.9624,0.8815
100,0.9604,0.8595
101,0.9627,0.886
102,0.9502,0.8775
103,0.9588,0.8755
104,0.9648,0.8865
105,0.9607,0.8845
106,0.9709,0.8775
107,0.9711,0.889
108,0.9187,0.8625
109,0.9458,0.8855
110,0.9581,0.869
111,0.9677,0.886
112,0.9699,0.8715
113,0.9715,0.891
114,0.9616,0.886
115,0.9723,0.8855
116,0.963,0.894
117,0.9731,0.8905
118,0.9734,0.884
119,0.9736,0.887
120,0.9748,0.8885
121,0.9703,0.873
122,0.9767,0.8865
123,0.9801,0.863
124,0.983,0.8765
125,0.9802,0.8835
126,0.981,0.8845
127,0.9807,0.8715
128,0.9798,0.8865
129,0.9817,0.8875
130,0.9815,0.883
131,0.987,0.8895
132,0.9854,0.856
133,0.9722,0.8765
134,0.8821,0.8565
135,0.9333,0.8595
136,0.9437,0.862
137,0.9453,0.878
138,0.9531,0.875
139,0.9453,0.875
140,0.9437,0.87
141,0.9577,0.855
142,0.9551,0.8795
143,0.9682,0.8815
144,0.9638,0.8745
145,0.9623,0.8825
146,0.9696,0.872
147,0.9724,0.829
148,0.9527,0.7595
149,0.9488,0.883
150,0.973,0.8895
151,0.9707,0.888
152,0.959,0.8875
153,0.9774,0.8835
154,0.9719,0.8815
155,0.9761,0.8855
156,0.9811,0.882
157,0.9767,0.882
158,0.9737,0.8845
159,0.9809,0.8815
160,0.9818,0.8865
161,0.9631,0.8815
162,0.9787,0.8775
163,0.9831,0.882
164,0.9828,0.88
165,0.9601,0.878
166,0.9758,0.884
167,0.982,0.8825
168,0.9838,0.8725
169,0.9828,0.8715
170,0.969,0.881
171,0.9837,0.8785
172,0.9871,0.8495
173,0.9763,0.8725
174,0.9831,0.881
175,0.9844,0.8775
176,0.9772,0.8695
177,0.9701,0.871
178,0.957,0.8615
179,0.96,0.881
180,0.9834,0.8785
181,0.9871,0.8825
182,0.9872,0.8815
183,0.9852,0.873
184,0.9902,0.878
185,0.9884,0.8815
186,0.9898,0.8825
187,0.9925,0.8835
188,0.9926,0.8825
189,0.994,0.874
190,0.9923,0.8805
191,0.9933,0.885
192,0.9946,0.885
193,0.9922,0.883
194,0.9935,0.866
195,0.9934,0.8805
196,0.9945,0.878
197,0.9949,0.8815
198,0.9954,0.8815
199,0.9946,0.88
200,0.9959,0.8765
