""
epoch,train_acc,test_acc
1,0.6656,0.769
2,0.7913,0.81
3,0.8132,0.822
4,0.8237,0.8285
5,0.8335,0.828
6,0.8408,0.843
7,0.8466,0.8515
8,0.8509,0.8555
9,0.8576,0.8495
10,0.8575,0.857
11,0.861,0.846
12,0.8663,0.8605
13,0.8668,0.858
14,0.8713,0.859
15,0.8737,0.853
16,0.8793,0.874
17,0.8821,0.871
18,0.879,0.8725
19,0.8828,0.875
20,0.8873,0.876
21,0.8876,0.8775
22,0.8904,0.8735
23,0.8917,0.878
24,0.8919,0.873
25,0.8954,0.877
26,0.8961,0.8815
27,0.8995,0.878
28,0.9006,0.8755
29,0.9025,0.8835
30,0.9017,0.8845
31,0.9069,0.874
32,0.9066,0.885
33,0.9114,0.8875
34,0.9073,0.8815
35,0.9116,0.887
36,0.911,0.876
37,0.9168,0.8845
38,0.9133,0.884
39,0.9168,0.8815
40,0.9169,0.8895
41,0.9193,0.896
42,0.9209,0.8945
43,0.9187,0.8795
44,0.9213,0.892
45,0.922,0.892
46,0.9255,0.891
47,0.9251,0.892
48,0.9282,0.891
49,0.9251,0.8875
50,0.9302,0.889
51,0.9335,0.896
52,0.9327,0.892
53,0.9352,0.9005
54,0.9332,0.901
55,0.9368,0.896
56,0.9354,0.8925
57,0.939,0.895
58,0.9403,0.8955
59,0.9394,0.896
60,0.9402,0.8945
61,0.9429,0.899
62,0.9367,0.895
63,0.942,0.8915
64,0.9431,0.8945
65,0.9427,0.896
66,0.9431,0.897
67,0.9461,0.8975
68,0.9449,0.8925
69,0.9473,0.8905
70,0.9472,0.8885
71,0.9481,0.8945
72,0.9504,0.8945
73,0.9489,0.8945
74,0.9492,0.895
75,0.9489,0.895
76,0.9513,0.8965
77,0.9515,0.8995
78,0.9545,0.895
79,0.9583,0.9015
80,0.9553,0.9005
81,0.9569,0.9
82,0.9523,0.9
83,0.959,0.9005
84,0.9589,0.893
85,0.9591,0.898
86,0.961,0.898
87,0.96,0.9
88,0.9616,0.9015
89,0.9603,0.9
90,0.9624,0.899
91,0.9635,0.8975
92,0.9631,0.899
93,0.9603,0.9035
94,0.9626,0.8935
95,0.9623,0.899
96,0.9658,0.8955
97,0.9611,0.9
98,0.9631,0.9035
99,0.9658,0.9055
100,0.9656,0.8995
101,0.9622,0.896
102,0.9656,0.9005
103,0.968,0.8945
104,0.9685,0.897
105,0.9668,0.896
106,0.9689,0.8895
107,0.9673,0.897
108,0.9689,0.903
109,0.9689,0.899
110,0.9685,0.9025
111,0.9699,0.9045
112,0.9695,0.8975
113,0.9691,0.9
114,0.9689,0.902
115,0.9706,0.8945
116,0.9698,0.8965
117,0.9684,0.8945
118,0.9712,0.899
119,0.9702,0.9005
120,0.9702,0.898
121,0.9697,0.9025
122,0.9725,0.9005
123,0.9736,0.8995
124,0.9734,0.8945
125,0.9741,0.8975
126,0.9726,0.8975
127,0.9748,0.902
128,0.9728,0.8985
129,0.9747,0.9005
130,0.974,0.9005
131,0.9741,0.901
132,0.9762,0.8965
133,0.976,0.9015
134,0.976,0.9
135,0.9767,0.8985
136,0.977,0.9015
137,0.9767,0.896
138,0.9755,0.8915
139,0.9758,0.899
140,0.9773,0.902
141,0.9763,0.901
142,0.9773,0.8975
143,0.979,0.9045
144,0.9786,0.8925
145,0.9784,0.895
146,0.9776,0.9045
147,0.9785,0.8985
148,0.9799,0.9005
149,0.9787,0.9
150,0.979,0.8985
151,0.9802,0.89
152,0.9799,0.9015
153,0.9793,0.8915
154,0.9805,0.904
155,0.9805,0.901
156,0.9807,0.8925
157,0.9807,0.899
158,0.9796,0.904
159,0.98,0.896
160,0.9809,0.896
161,0.9799,0.905
162,0.9816,0.8975
163,0.9823,0.9015
164,0.9827,0.901
165,0.9817,0.905
166,0.982,0.905
167,0.9829,0.901
168,0.9816,0.898
169,0.9827,0.901
170,0.9826,0.897
171,0.9814,0.8975
172,0.9839,0.8955
173,0.9841,0.896
174,0.9835,0.8955
175,0.9834,0.9015
176,0.9833,0.899
177,0.9827,0.893
178,0.9844,0.8965
179,0.9852,0.8995
180,0.9845,0.893
181,0.9843,0.898
182,0.984,0.903
183,0.9835,0.8875
184,0.9835,0.9035
185,0.9845,0.8995
186,0.9846,0.899
187,0.9848,0.899
188,0.9851,0.898
189,0.9837,0.895
190,0.9859,0.901
191,0.9851,0.898
192,0.9858,0.8905
193,0.9858,0.9
194,0.9857,0.899
195,0.9861,0.8945
196,0.9862,0.8985
197,0.986,0.8975
198,0.9861,0.894
199,0.9859,0.894
200,0.9866,0.9005
