""
epoch,train_acc,test_acc
1,0.6834,0.7625
2,0.778,0.773
3,0.7938,0.7945
4,0.7967,0.7735
5,0.8102,0.803
6,0.8074,0.798
7,0.8141,0.782
8,0.8236,0.8085
9,0.8149,0.778
10,0.8178,0.8105
11,0.8327,0.8165
12,0.8261,0.791
13,0.8252,0.814
14,0.8331,0.8025
15,0.8302,0.804
16,0.8358,0.8095
17,0.8399,0.8195
18,0.8406,0.7945
19,0.838,0.8155
20,0.8448,0.8095
21,0.8488,0.822
22,0.8516,0.83
23,0.856,0.8255
24,0.8588,0.807
25,0.8552,0.83
26,0.8595,0.821
27,0.8603,0.8365
28,0.865,0.837
29,0.8627,0.8385
30,0.8631,0.8225
31,0.867,0.84
32,0.8657,0.8325
33,0.8661,0.839
34,0.8708,0.8375
35,0.8729,0.84
36,0.864,0.844
37,0.8674,0.8375
38,0.8717,0.8155
39,0.872,0.815
40,0.8727,0.8395
41,0.8776,0.842
42,0.877,0.836
43,0.8775,0.84
44,0.876,0.847
45,0.8798,0.837
46,0.8793,0.8415
47,0.8795,0.839
48,0.8777,0.8485
49,0.8723,0.836
50,0.8799,0.8445
51,0.8834,0.788
52,0.8793,0.83
53,0.882,0.83
54,0.8827,0.839
55,0.884,0.8425
56,0.8859,0.842
57,0.8861,0.8375
58,0.8866,0.8445
59,0.8858,0.834
60,0.8836,0.8425
61,0.8886,0.836
62,0.8854,0.838
63,0.8878,0.8415
64,0.8812,0.8475
65,0.888,0.8205
66,0.8886,0.8425
67,0.894,0.849
68,0.8854,0.814
69,0.8916,0.84
70,0.8938,0.8205
71,0.8896,0.8455
72,0.8855,0.8315
73,0.8931,0.8455
74,0.8956,0.8475
75,0.8874,0.843
76,0.8977,0.8245
77,0.8945,0.8475
78,0.8951,0.8365
79,0.8935,0.8375
80,0.8965,0.8365
81,0.8956,0.8405
82,0.8991,0.8145
83,0.8917,0.8315
84,0.8994,0.8295
85,0.8955,0.8315
86,0.8968,0.8205
87,0.8899,0.828
88,0.8915,0.804
89,0.8978,0.847
90,0.8923,0.8385
91,0.9034,0.841
92,0.9003,0.844
93,0.9033,0.8435
94,0.8999,0.845
95,0.9031,0.8375
96,0.9003,0.8415
97,0.9058,0.8335
98,0.9028,0.844
99,0.8957,0.8375
100,0.9042,0.842
101,0.9042,0.8425
102,0.9039,0.839
103,0.9026,0.8325
104,0.9031,0.839
105,0.9022,0.8405
106,0.9064,0.841
107,0.9089,0.841
108,0.911,0.7965
109,0.9065,0.832
110,0.9074,0.8145
111,0.9015,0.8405
112,0.9109,0.8185
113,0.9125,0.836
114,0.9114,0.8325
115,0.9062,0.8385
116,0.9096,0.8315
117,0.9056,0.8385
118,0.9051,0.819
119,0.9104,0.8475
120,0.9095,0.835
121,0.907,0.8375
122,0.9082,0.838
123,0.9062,0.841
124,0.9164,0.8255
125,0.9102,0.826
126,0.9107,0.835
127,0.9099,0.824
128,0.9163,0.8415
129,0.9105,0.84
130,0.9088,0.8395
131,0.9167,0.8375
132,0.9135,0.8345
133,0.9157,0.839
134,0.9123,0.835
135,0.9195,0.8435
136,0.9154,0.829
137,0.9195,0.843
138,0.898,0.834
139,0.9145,0.8295
140,0.918,0.8345
141,0.9107,0.8245
142,0.9114,0.8375
143,0.9188,0.824
144,0.9127,0.8115
145,0.9173,0.8345
146,0.9192,0.8395
147,0.9173,0.8345
148,0.9176,0.8375
149,0.9162,0.8285
150,0.9154,0.8335
151,0.923,0.842
152,0.9251,0.8205
153,0.917,0.835
154,0.9185,0.8275
155,0.9232,0.8415
156,0.9119,0.829
157,0.9256,0.8435
158,0.9236,0.833
159,0.9222,0.844
160,0.928,0.8405
161,0.9179,0.838
162,0.9282,0.8435
163,0.9133,0.837
164,0.9299,0.8405
165,0.9297,0.8375
166,0.9184,0.84
167,0.9309,0.807
168,0.9264,0.8465
169,0.9153,0.849
170,0.9333,0.8325
171,0.9344,0.8285
172,0.9241,0.841
173,0.9253,0.8425
174,0.933,0.8165
175,0.9233,0.8185
176,0.9266,0.841
177,0.9285,0.8355
178,0.9313,0.8445
179,0.928,0.7755
180,0.8964,0.833
181,0.9192,0.8455
182,0.9277,0.851
183,0.929,0.8465
184,0.9287,0.8355
185,0.9377,0.8495
186,0.9255,0.818
187,0.9309,0.8405
188,0.9239,0.8395
189,0.9376,0.847
190,0.9291,0.833
191,0.9398,0.845
192,0.9268,0.842
193,0.9391,0.832
194,0.9292,0.774
195,0.9208,0.8405
196,0.9171,0.835
197,0.9379,0.8385
198,0.9369,0.8385
199,0.9384,0.8345
200,0.9266,0.8315
