epoch,train acc,test acc,train loss,test loss
1.0,0.5799,0.5705,0.42010003328323364,0.4294999837875366
2.0,0.5932,0.5855,0.4068000316619873,0.41449999809265137
3.0,0.6416,0.6335,0.35839998722076416,0.36649996042251587
4.0,0.6632,0.66,0.3368000388145447,0.3399999737739563
5.0,0.6843,0.684,0.3156999945640564,0.31599998474121094
6.0,0.6977,0.697,0.30230003595352173,0.30299997329711914
7.0,0.7072,0.6985,0.29280000925064087,0.30149996280670166
8.0,0.7077,0.698,0.2923000454902649,0.3019999861717224
9.0,0.7086,0.6985,0.2914000153541565,0.30149996280670166
10.0,0.7088,0.698,0.29120004177093506,0.3019999861717224
11.0,0.7101,0.7015,0.289900004863739,0.2984999418258667
12.0,0.7107,0.703,0.28930002450942993,0.296999990940094
13.0,0.7157,0.7075,0.2843000292778015,0.29249995946884155
14.0,0.7178,0.71,0.28220003843307495,0.28999996185302734
15.0,0.718,0.71,0.28200000524520874,0.28999996185302734
16.0,0.7181,0.71,0.28189998865127563,0.28999996185302734
17.0,0.7181,0.7105,0.28189998865127563,0.2894999384880066
18.0,0.7183,0.71,0.2817000150680542,0.28999996185302734
19.0,0.7184,0.7095,0.2815999984741211,0.2904999852180481
20.0,0.7184,0.71,0.2815999984741211,0.28999996185302734
21.0,0.7193,0.711,0.28070002794265747,0.2889999747276306
22.0,0.7223,0.7175,0.2777000069618225,0.2824999690055847
23.0,0.7312,0.7195,0.2688000202178955,0.28049999475479126
24.0,0.7326,0.7195,0.26740002632141113,0.28049999475479126
25.0,0.7385,0.73,0.2615000009536743,0.26999998092651367
26.0,0.7373,0.7285,0.26270002126693726,0.27149999141693115
27.0,0.7399,0.7295,0.26010000705718994,0.27049994468688965
28.0,0.7396,0.729,0.2603999972343445,0.2709999680519104
29.0,0.739,0.7265,0.26100003719329834,0.2734999656677246
30.0,0.742,0.73,0.2580000162124634,0.26999998092651367
31.0,0.746,0.731,0.2540000081062317,0.26899999380111694
32.0,0.7462,0.7315,0.25380003452301025,0.2684999704360962
33.0,0.7464,0.7325,0.25360000133514404,0.26749998331069946
34.0,0.7477,0.7375,0.2523000240325928,0.26249998807907104
35.0,0.7481,0.7375,0.2519000172615051,0.26249998807907104
36.0,0.7489,0.7365,0.25110000371932983,0.2634999752044678
37.0,0.7502,0.7405,0.24980002641677856,0.2594999670982361
38.0,0.7517,0.7425,0.24830001592636108,0.2574999928474426
39.0,0.755,0.7475,0.24500000476837158,0.25249993801116943
40.0,0.7559,0.7485,0.24410003423690796,0.2514999508857727
41.0,0.7562,0.749,0.24380004405975342,0.25099998712539673
42.0,0.7561,0.7485,0.24390000104904175,0.2514999508857727
43.0,0.7566,0.7495,0.24340003728866577,0.250499963760376
44.0,0.757,0.75,0.24300003051757812,0.24999994039535522
45.0,0.7571,0.749,0.24290001392364502,0.25099998712539673
46.0,0.7573,0.748,0.24270004034042358,0.25199997425079346
47.0,0.7575,0.75,0.24250000715255737,0.24999994039535522
48.0,0.7578,0.751,0.24220001697540283,0.2489999532699585
49.0,0.758,0.75,0.2420000433921814,0.24999994039535522
50.0,0.7587,0.75,0.2413000464439392,0.24999994039535522
51.0,0.7586,0.7495,0.24140000343322754,0.250499963760376
52.0,0.7626,0.755,0.23739999532699585,0.2449999451637268
53.0,0.7644,0.758,0.23559999465942383,0.24199998378753662
54.0,0.7647,0.7595,0.2353000044822693,0.24049997329711914
55.0,0.7648,0.7585,0.23520004749298096,0.24149996042251587
56.0,0.7656,0.757,0.23440003395080566,0.24299997091293335
57.0,0.7661,0.7595,0.2339000105857849,0.24049997329711914
58.0,0.766,0.76,0.23400002717971802,0.2399999499320984
59.0,0.7661,0.761,0.2339000105857849,0.23899996280670166
60.0,0.7668,0.761,0.23320001363754272,0.23899996280670166
61.0,0.7689,0.76,0.23110002279281616,0.2399999499320984
62.0,0.7699,0.761,0.23010003566741943,0.23899996280670166
63.0,0.7695,0.7605,0.23050004243850708,0.2394999861717224
64.0,0.7724,0.765,0.22760003805160522,0.23499995470046997
65.0,0.7725,0.7645,0.22750002145767212,0.23549997806549072
66.0,0.7724,0.7655,0.22760003805160522,0.234499990940094
67.0,0.7727,0.766,0.22730004787445068,0.23399996757507324
68.0,0.7728,0.766,0.22720003128051758,0.23399996757507324
69.0,0.7734,0.7675,0.22659999132156372,0.23249995708465576
70.0,0.7737,0.7675,0.22630000114440918,0.23249995708465576
71.0,0.7741,0.7635,0.22589999437332153,0.23649996519088745
72.0,0.7745,0.765,0.22550004720687866,0.23499995470046997
73.0,0.7744,0.765,0.225600004196167,0.23499995470046997
74.0,0.7749,0.7645,0.22510004043579102,0.23549997806549072
