""
epoch,train_acc,test_acc
1,0.7036,0.7715
2,0.7812,0.7855
3,0.8048,0.803
4,0.8071,0.805
5,0.8206,0.8195
6,0.8297,0.816
7,0.8337,0.8205
8,0.8366,0.8195
9,0.8405,0.787
10,0.8423,0.7945
11,0.8439,0.807
12,0.8481,0.8275
13,0.8485,0.8075
14,0.8465,0.8215
15,0.8573,0.8395
16,0.8571,0.84
17,0.8549,0.819
18,0.8612,0.837
19,0.8602,0.826
20,0.8589,0.83
21,0.8579,0.8115
22,0.8669,0.8315
23,0.8661,0.818
24,0.8619,0.824
25,0.8657,0.834
26,0.8654,0.8325
27,0.86,0.839
28,0.8662,0.835
29,0.8633,0.8435
30,0.865,0.8405
31,0.8725,0.838
32,0.8727,0.7965
33,0.8701,0.8115
34,0.8683,0.8335
35,0.8654,0.8435
36,0.8748,0.8305
37,0.8711,0.846
38,0.8738,0.8155
39,0.8766,0.846
40,0.8731,0.823
41,0.8756,0.8405
42,0.8759,0.825
43,0.8794,0.832
44,0.8766,0.8335
45,0.8805,0.838
46,0.8782,0.8435
47,0.8673,0.8375
48,0.8764,0.8275
49,0.8845,0.828
50,0.8822,0.8355
51,0.8835,0.848
52,0.8814,0.837
53,0.8833,0.8415
54,0.884,0.8435
55,0.8846,0.83
56,0.8874,0.8465
57,0.8707,0.8365
58,0.8851,0.841
59,0.8853,0.8465
60,0.8862,0.839
61,0.8862,0.8395
62,0.8843,0.7805
63,0.8798,0.836
64,0.8842,0.8165
65,0.8922,0.84
66,0.8906,0.845
67,0.8888,0.8355
68,0.8847,0.845
69,0.8735,0.833
70,0.8902,0.8335
71,0.8919,0.839
72,0.888,0.8405
73,0.8915,0.8165
74,0.8872,0.8395
75,0.8948,0.8355
76,0.8976,0.8465
77,0.8977,0.8405
78,0.8899,0.842
79,0.8991,0.8455
80,0.8985,0.8425
81,0.8976,0.8445
82,0.8958,0.8365
83,0.8994,0.832
84,0.8953,0.8155
85,0.9014,0.8375
86,0.9004,0.818
87,0.8981,0.8415
88,0.9009,0.8395
89,0.893,0.842
90,0.8853,0.82
91,0.8983,0.827
92,0.8903,0.8345
93,0.9047,0.8445
94,0.8887,0.822
95,0.8855,0.8475
96,0.9031,0.844
97,0.9039,0.8325
98,0.905,0.8405
99,0.9062,0.8405
100,0.9143,0.845
101,0.8961,0.8435
102,0.8994,0.84
103,0.8988,0.8355
104,0.9031,0.813
105,0.8996,0.827
106,0.9067,0.8355
107,0.8994,0.844
108,0.9042,0.848
109,0.9029,0.7775
110,0.895,0.847
111,0.9105,0.839
112,0.9063,0.809
113,0.9044,0.8365
114,0.9067,0.8285
115,0.9079,0.8455
116,0.9097,0.841
117,0.9025,0.834
118,0.9021,0.8335
119,0.9039,0.841
120,0.9048,0.843
121,0.912,0.8445
122,0.9131,0.831
123,0.9149,0.831
124,0.9004,0.8445
125,0.9011,0.834
126,0.9058,0.819
127,0.9066,0.843
128,0.9135,0.8415
129,0.9111,0.835
130,0.9171,0.8395
131,0.9147,0.8365
132,0.9089,0.846
133,0.9132,0.8405
134,0.9168,0.8415
135,0.9159,0.838
136,0.9086,0.816
137,0.9162,0.8385
138,0.9111,0.844
139,0.9193,0.84
140,0.9184,0.838
141,0.9225,0.8405
142,0.9179,0.844
143,0.9193,0.831
144,0.9207,0.844
145,0.9226,0.843
146,0.9029,0.8385
147,0.9169,0.8385
148,0.9171,0.8135
149,0.911,0.809
150,0.9101,0.824
151,0.9208,0.805
152,0.9177,0.823
153,0.907,0.837
154,0.9217,0.8425
155,0.9148,0.8215
156,0.927,0.845
157,0.9119,0.8305
158,0.9094,0.842
159,0.9315,0.8385
160,0.9046,0.838
161,0.922,0.834
162,0.9257,0.834
163,0.9237,0.8325
164,0.9283,0.8075
165,0.9263,0.821
166,0.9122,0.8425
167,0.9284,0.837
168,0.9212,0.828
169,0.9254,0.8035
170,0.9069,0.8405
171,0.9217,0.8425
172,0.9279,0.8405
173,0.9286,0.8375
174,0.9268,0.84
175,0.9238,0.8115
176,0.9236,0.8415
177,0.9301,0.8305
178,0.9192,0.8365
179,0.9342,0.8245
180,0.9269,0.833
181,0.9302,0.814
182,0.9089,0.8325
183,0.9231,0.8365
184,0.9366,0.8245
185,0.8838,0.8175
186,0.8938,0.8255
187,0.8901,0.8275
188,0.9007,0.8265
189,0.9014,0.81
190,0.9043,0.821
191,0.9071,0.8245
192,0.9085,0.831
193,0.9065,0.8385
194,0.9045,0.8255
195,0.9062,0.834
196,0.9136,0.809
197,0.911,0.8355
198,0.908,0.8375
199,0.914,0.835
200,0.9033,0.827
