""
epoch,train_acc,test_acc
1,0.5999,0.6495
2,0.6647,0.6685
3,0.6911,0.686
4,0.709,0.7035
5,0.7206,0.7205
6,0.7319,0.7235
7,0.738,0.7205
8,0.744,0.7225
9,0.7498,0.7295
10,0.7574,0.7355
11,0.7602,0.7475
12,0.7614,0.743
13,0.7679,0.7505
14,0.7678,0.744
15,0.7704,0.7515
16,0.7766,0.7445
17,0.7809,0.749
18,0.7823,0.7495
19,0.7852,0.764
20,0.7885,0.7525
21,0.7932,0.757
22,0.7891,0.758
23,0.7974,0.761
24,0.7976,0.7575
25,0.8004,0.761
26,0.8045,0.755
27,0.8045,0.755
28,0.8083,0.7545
29,0.8107,0.76
30,0.8095,0.7525
31,0.8157,0.7605
32,0.8172,0.762
33,0.8183,0.7565
34,0.8202,0.761
35,0.8229,0.761
36,0.8261,0.7685
37,0.8275,0.7735
38,0.8273,0.7585
39,0.8262,0.769
40,0.8282,0.7685
41,0.8308,0.766
42,0.8345,0.7595
43,0.8341,0.7625
44,0.8356,0.768
45,0.8341,0.7605
46,0.8398,0.7725
47,0.846,0.755
48,0.8418,0.7675
49,0.846,0.771
50,0.8443,0.763
51,0.8501,0.7625
52,0.8527,0.773
53,0.8471,0.7655
54,0.8514,0.771
55,0.8533,0.7685
56,0.8575,0.776
57,0.8552,0.769
58,0.8577,0.782
59,0.8608,0.765
60,0.8582,0.782
61,0.8602,0.7755
62,0.855,0.7725
63,0.861,0.772
64,0.8672,0.767
65,0.8673,0.7685
66,0.8661,0.7805
67,0.8692,0.7725
68,0.8735,0.773
69,0.87,0.776
70,0.8701,0.766
71,0.8715,0.7685
72,0.8723,0.782
73,0.8717,0.768
74,0.8756,0.769
75,0.8782,0.777
76,0.8761,0.777
77,0.8794,0.773
78,0.8786,0.774
79,0.8772,0.7305
80,0.8723,0.772
81,0.8823,0.777
82,0.881,0.774
83,0.8802,0.783
84,0.8805,0.7735
85,0.8869,0.7735
86,0.8862,0.7645
87,0.8874,0.773
88,0.8753,0.7775
89,0.8912,0.7775
90,0.8843,0.778
91,0.8883,0.774
92,0.8928,0.778
93,0.8963,0.7755
94,0.8895,0.769
95,0.895,0.773
96,0.8953,0.7685
97,0.8975,0.761
98,0.9,0.7795
99,0.9026,0.77
100,0.8907,0.749
101,0.8975,0.7755
102,0.9051,0.7785
103,0.9058,0.7775
104,0.903,0.771
105,0.9074,0.777
106,0.91,0.766
107,0.912,0.7805
108,0.8857,0.7795
109,0.8838,0.764
110,0.8948,0.7685
111,0.9004,0.769
112,0.8945,0.765
113,0.8887,0.779
114,0.9039,0.772
115,0.8998,0.7725
116,0.8947,0.7745
117,0.9048,0.743
118,0.9001,0.773
119,0.9007,0.774
120,0.8972,0.7655
121,0.8921,0.778
122,0.9087,0.764
123,0.9084,0.7785
124,0.9092,0.773
125,0.9057,0.7515
126,0.9092,0.7715
127,0.9121,0.7715
128,0.9009,0.7715
129,0.9102,0.7725
130,0.8964,0.7655
131,0.9119,0.762
132,0.9162,0.7755
133,0.9154,0.776
134,0.9192,0.768
135,0.9186,0.7775
136,0.8904,0.7795
137,0.8917,0.7735
138,0.8985,0.7645
139,0.902,0.776
140,0.9141,0.769
141,0.9053,0.772
142,0.9162,0.767
143,0.9152,0.7675
144,0.9239,0.772
145,0.9136,0.7715
146,0.9189,0.7625
147,0.9136,0.77
148,0.9131,0.7665
149,0.9197,0.767
150,0.9075,0.7505
151,0.9222,0.7705
152,0.9201,0.77
153,0.9246,0.7735
154,0.9276,0.7675
155,0.9262,0.765
156,0.9125,0.766
157,0.9284,0.7745
158,0.9132,0.756
159,0.9217,0.758
160,0.9318,0.771
161,0.9145,0.775
162,0.9337,0.7725
163,0.9297,0.7665
164,0.9239,0.7805
165,0.9278,0.767
166,0.9345,0.766
167,0.9291,0.7675
168,0.929,0.7725
169,0.9338,0.7585
170,0.9258,0.77
171,0.9316,0.7665
172,0.936,0.7725
173,0.927,0.761
174,0.9297,0.769
175,0.9327,0.7645
176,0.9389,0.769
177,0.9392,0.756
178,0.9394,0.7605
179,0.9325,0.766
180,0.9349,0.767
181,0.9356,0.768
182,0.9378,0.764
183,0.9427,0.756
184,0.9312,0.7725
185,0.9437,0.7705
186,0.9392,0.7675
187,0.9459,0.76
188,0.9348,0.766
189,0.9438,0.7645
190,0.9436,0.763
191,0.9418,0.764
192,0.935,0.778
193,0.9461,0.758
194,0.9474,0.7595
195,0.9406,0.772
196,0.9423,0.7705
197,0.9412,0.773
198,0.9451,0.7745
199,0.9444,0.767
200,0.9424,0.7725
