""
epoch,train_acc,test_acc
1,0.7148,0.7965
2,0.7912,0.793
3,0.8028,0.8265
4,0.8195,0.829
5,0.8182,0.8005
6,0.8358,0.8435
7,0.8341,0.849
8,0.841,0.848
9,0.8496,0.8485
10,0.8517,0.8485
11,0.8581,0.8485
12,0.8617,0.8615
13,0.8626,0.861
14,0.8678,0.8705
15,0.868,0.8485
16,0.8758,0.835
17,0.8718,0.872
18,0.8799,0.871
19,0.8831,0.881
20,0.8788,0.872
21,0.8859,0.8845
22,0.8884,0.8895
23,0.8876,0.867
24,0.8887,0.886
25,0.8947,0.8905
26,0.8971,0.883
27,0.8973,0.879
28,0.8981,0.891
29,0.9012,0.854
30,0.9002,0.882
31,0.8995,0.8895
32,0.9042,0.8775
33,0.9065,0.8805
34,0.9026,0.888
35,0.91,0.8795
36,0.9104,0.872
37,0.9127,0.8905
38,0.9126,0.89
39,0.9108,0.8835
40,0.914,0.89
41,0.9198,0.875
42,0.9123,0.891
43,0.9182,0.8885
44,0.9116,0.866
45,0.9158,0.8875
46,0.9202,0.864
47,0.9179,0.882
48,0.9195,0.896
49,0.9216,0.888
50,0.9254,0.8875
51,0.923,0.853
52,0.9229,0.8925
53,0.9198,0.862
54,0.9271,0.89
55,0.9187,0.88
56,0.9261,0.8925
57,0.9346,0.881
58,0.9259,0.8895
59,0.9269,0.8925
60,0.9292,0.892
61,0.9335,0.884
62,0.9322,0.8865
63,0.9366,0.893
64,0.9401,0.89
65,0.9387,0.8875
66,0.9315,0.8875
67,0.9433,0.8855
68,0.9339,0.892
69,0.9414,0.884
70,0.9377,0.886
71,0.9348,0.828
72,0.9423,0.806
73,0.9386,0.8925
74,0.9366,0.893
75,0.9427,0.881
76,0.9436,0.888
77,0.9431,0.889
78,0.9465,0.89
79,0.9351,0.887
80,0.9462,0.894
81,0.9491,0.8855
82,0.9484,0.886
83,0.9467,0.8835
84,0.9356,0.8895
85,0.9532,0.888
86,0.9416,0.8885
87,0.9384,0.883
88,0.954,0.89
89,0.9553,0.887
90,0.9544,0.8815
91,0.9375,0.8825
92,0.9529,0.879
93,0.9473,0.8805
94,0.9409,0.8935
95,0.9483,0.8925
96,0.9575,0.8905
97,0.958,0.8735
98,0.9512,0.8865
99,0.9574,0.8555
100,0.9561,0.8845
101,0.9511,0.8775
102,0.9603,0.878
103,0.9649,0.884
104,0.9648,0.874
105,0.9567,0.8785
106,0.9524,0.8795
107,0.9604,0.8595
108,0.9493,0.8875
109,0.9551,0.887
110,0.9618,0.876
111,0.9604,0.8
112,0.9475,0.8865
113,0.966,0.889
114,0.9609,0.879
115,0.9675,0.88
116,0.9598,0.868
117,0.9543,0.8835
118,0.9486,0.8845
119,0.9503,0.877
120,0.9659,0.877
121,0.9683,0.888
122,0.9673,0.8905
123,0.9626,0.8815
124,0.9639,0.864
125,0.9611,0.8795
126,0.9647,0.894
127,0.9629,0.8765
128,0.9615,0.873
129,0.9734,0.876
130,0.9661,0.8695
131,0.9653,0.873
132,0.967,0.881
133,0.9718,0.886
134,0.9717,0.89
135,0.8581,0.8515
136,0.903,0.867
137,0.9231,0.8785
138,0.9292,0.8545
139,0.93,0.8725
140,0.9262,0.874
141,0.9365,0.884
142,0.9363,0.8835
143,0.9417,0.882
144,0.9416,0.8825
145,0.9402,0.878
146,0.9456,0.8725
147,0.9426,0.8365
148,0.9387,0.865
149,0.9423,0.8805
150,0.9447,0.8125
151,0.944,0.878
152,0.9424,0.8685
153,0.9487,0.8635
154,0.9481,0.8805
155,0.9473,0.839
156,0.9355,0.8725
157,0.9464,0.8765
158,0.9494,0.879
159,0.953,0.8615
160,0.9521,0.8655
161,0.9454,0.87
162,0.9489,0.8685
163,0.9248,0.872
164,0.9491,0.824
165,0.9499,0.78
166,0.9413,0.7815
167,0.9544,0.8745
168,0.9567,0.875
169,0.9488,0.8815
170,0.9361,0.876
171,0.9521,0.8615
172,0.9583,0.878
173,0.9604,0.8715
174,0.949,0.8705
175,0.9613,0.876
176,0.9577,0.8705
177,0.9575,0.8775
178,0.9515,0.876
179,0.9603,0.872
180,0.9514,0.882
181,0.9518,0.873
182,0.9409,0.874
183,0.9573,0.879
184,0.9615,0.881
185,0.9596,0.877
186,0.9647,0.8395
187,0.9635,0.8645
188,0.9575,0.88
189,0.9662,0.8675
190,0.9513,0.8725
191,0.962,0.8745
192,0.9706,0.877
193,0.9652,0.862
194,0.9636,0.8785
195,0.9552,0.876
196,0.9625,0.877
197,0.9684,0.8715
198,0.9667,0.8735
199,0.941,0.8665
200,0.9639,0.8785
