""
epoch,train_acc,test_acc
1,0.7003,0.781
2,0.7878,0.7925
3,0.8016,0.798
4,0.8115,0.812
5,0.8174,0.8115
6,0.8223,0.8165
7,0.8247,0.8215
8,0.825,0.823
9,0.829,0.826
10,0.8334,0.833
11,0.8338,0.83
12,0.8391,0.8315
13,0.8367,0.8345
14,0.8426,0.8325
15,0.8454,0.835
16,0.8471,0.8305
17,0.8481,0.842
18,0.8519,0.835
19,0.8492,0.844
20,0.8555,0.8395
21,0.8571,0.833
22,0.8615,0.8445
23,0.8589,0.8405
24,0.8605,0.844
25,0.865,0.8455
26,0.8642,0.8435
27,0.8613,0.8485
28,0.8665,0.8445
29,0.8701,0.853
30,0.8733,0.858
31,0.8761,0.849
32,0.8756,0.852
33,0.877,0.8485
34,0.8746,0.861
35,0.8802,0.8565
36,0.881,0.8535
37,0.8809,0.856
38,0.8827,0.85
39,0.8846,0.8645
40,0.8813,0.855
41,0.8845,0.8505
42,0.8875,0.838
43,0.8857,0.858
44,0.889,0.858
45,0.8906,0.858
46,0.8902,0.8595
47,0.8949,0.8605
48,0.8946,0.863
49,0.8942,0.851
50,0.895,0.8665
51,0.8989,0.864
52,0.902,0.8665
53,0.8989,0.865
54,0.9028,0.861
55,0.9061,0.858
56,0.9052,0.8575
57,0.903,0.8615
58,0.9055,0.8665
59,0.9091,0.86
60,0.9093,0.8535
61,0.9071,0.8575
62,0.9076,0.862
63,0.9121,0.859
64,0.9114,0.8675
65,0.9124,0.8655
66,0.909,0.858
67,0.9137,0.863
68,0.9168,0.8675
69,0.9135,0.864
70,0.913,0.864
71,0.9133,0.858
72,0.9145,0.862
73,0.9188,0.859
74,0.9176,0.856
75,0.9192,0.863
76,0.9205,0.8695
77,0.9204,0.8645
78,0.9216,0.8635
79,0.9201,0.852
80,0.9217,0.8665
81,0.9265,0.8595
82,0.9231,0.8645
83,0.9214,0.868
84,0.9223,0.8665
85,0.9223,0.8625
86,0.9243,0.8605
87,0.9285,0.861
88,0.9264,0.8605
89,0.9285,0.8685
90,0.929,0.8595
91,0.9296,0.869
92,0.9271,0.863
93,0.9296,0.859
94,0.9302,0.86
95,0.9306,0.865
96,0.9308,0.868
97,0.9329,0.8595
98,0.93,0.8625
99,0.9368,0.8645
100,0.9342,0.864
101,0.9349,0.861
102,0.9353,0.8605
103,0.9319,0.8635
104,0.9369,0.868
105,0.9338,0.8685
106,0.9392,0.8605
107,0.9384,0.868
108,0.9381,0.8645
109,0.9363,0.874
110,0.9373,0.866
111,0.937,0.8675
112,0.9387,0.859
113,0.9367,0.864
114,0.9386,0.8695
115,0.9411,0.8665
116,0.9429,0.865
117,0.941,0.869
118,0.9447,0.8685
119,0.9401,0.8665
120,0.9385,0.844
121,0.9392,0.852
122,0.9399,0.8665
123,0.9443,0.861
124,0.9451,0.863
125,0.9415,0.862
126,0.9479,0.87
127,0.9459,0.8665
128,0.9389,0.8625
129,0.9444,0.861
130,0.9415,0.8655
131,0.9399,0.861
132,0.9472,0.864
133,0.944,0.864
134,0.9492,0.863
135,0.9498,0.8685
136,0.9508,0.87
137,0.9486,0.8675
138,0.9489,0.868
139,0.951,0.8665
140,0.9488,0.863
141,0.9487,0.8685
142,0.9497,0.8615
143,0.9497,0.8655
144,0.95,0.866
145,0.9545,0.869
146,0.952,0.861
147,0.9534,0.8645
148,0.9527,0.8675
149,0.9541,0.8625
150,0.9529,0.865
151,0.9556,0.872
152,0.9547,0.8695
153,0.9529,0.869
154,0.954,0.8655
155,0.9562,0.861
156,0.9538,0.8705
157,0.9544,0.864
158,0.9543,0.864
159,0.9545,0.863
160,0.9556,0.872
161,0.9563,0.872
162,0.9582,0.8635
163,0.9584,0.8565
164,0.9536,0.8675
165,0.9575,0.868
166,0.9596,0.868
167,0.9602,0.874
168,0.9605,0.8665
169,0.9594,0.858
170,0.9596,0.864
171,0.9595,0.8695
172,0.961,0.863
173,0.9601,0.868
174,0.9612,0.8645
175,0.9622,0.864
176,0.9603,0.8645
177,0.9614,0.863
178,0.9604,0.8665
179,0.9603,0.8665
180,0.9583,0.8635
181,0.9618,0.8655
182,0.9638,0.8655
183,0.9642,0.868
184,0.9603,0.8605
185,0.9624,0.868
186,0.9628,0.863
187,0.9618,0.8675
188,0.9624,0.8655
189,0.9655,0.864
190,0.9643,0.8665
191,0.9663,0.8685
192,0.9608,0.866
193,0.9649,0.866
194,0.9671,0.8675
195,0.9655,0.865
196,0.9665,0.86
197,0.9667,0.866
198,0.9672,0.864
199,0.9666,0.8645
200,0.9646,0.86
