""
epoch,train_acc,test_acc
1,0.6008,0.6675
2,0.716,0.739
3,0.75,0.7615
4,0.7673,0.7645
5,0.7761,0.743
6,0.7858,0.7865
7,0.7828,0.781
8,0.7945,0.7865
9,0.8046,0.7895
10,0.8102,0.79
11,0.8092,0.7935
12,0.8164,0.7695
13,0.8139,0.8015
14,0.8152,0.7945
15,0.8206,0.7895
16,0.8223,0.7965
17,0.8284,0.798
18,0.8253,0.8015
19,0.8289,0.8035
20,0.8346,0.773
21,0.8387,0.8055
22,0.8396,0.808
23,0.8394,0.812
24,0.8278,0.8035
25,0.8447,0.808
26,0.8405,0.802
27,0.841,0.808
28,0.8425,0.8095
29,0.8466,0.7765
30,0.8496,0.812
31,0.8535,0.797
32,0.8461,0.8135
33,0.8624,0.8085
34,0.8562,0.8085
35,0.8531,0.7875
36,0.8574,0.769
37,0.8559,0.806
38,0.8553,0.7875
39,0.8541,0.8065
40,0.8626,0.8025
41,0.8685,0.7965
42,0.8631,0.8135
43,0.8683,0.804
44,0.8522,0.809
45,0.8607,0.806
46,0.8692,0.797
47,0.8717,0.8105
48,0.8742,0.8125
49,0.8632,0.8075
50,0.8757,0.809
51,0.8758,0.812
52,0.8819,0.819
53,0.8795,0.8025
54,0.8761,0.809
55,0.8625,0.802
56,0.8815,0.789
57,0.8822,0.821
58,0.875,0.8095
59,0.8759,0.813
60,0.8718,0.818
61,0.8808,0.8135
62,0.8886,0.808
63,0.8887,0.753
64,0.8838,0.81
65,0.896,0.811
66,0.8846,0.814
67,0.8812,0.791
68,0.882,0.813
69,0.8864,0.8185
70,0.8969,0.816
71,0.8843,0.7705
72,0.8877,0.8205
73,0.8889,0.813
74,0.8944,0.759
75,0.8868,0.77
76,0.9002,0.7995
77,0.8971,0.814
78,0.8992,0.811
79,0.9008,0.821
80,0.8912,0.8065
81,0.8889,0.821
82,0.8959,0.8135
83,0.8989,0.806
84,0.898,0.824
85,0.9057,0.8185
86,0.8978,0.817
87,0.891,0.8105
88,0.9066,0.806
89,0.9038,0.8
90,0.8964,0.8045
91,0.8967,0.7995
92,0.9073,0.7645
93,0.8887,0.81
94,0.8965,0.787
95,0.8987,0.7955
96,0.9135,0.803
97,0.9096,0.778
98,0.9091,0.782
99,0.9056,0.817
100,0.9171,0.8195
101,0.8989,0.811
102,0.9115,0.822
103,0.9229,0.8175
104,0.91,0.785
105,0.9151,0.8075
106,0.9281,0.823
107,0.9063,0.7955
108,0.9024,0.809
109,0.92,0.772
110,0.9139,0.736
111,0.9102,0.8085
112,0.9204,0.8155
113,0.925,0.8145
114,0.9143,0.8005
115,0.9139,0.693
116,0.8999,0.7955
117,0.9205,0.8095
118,0.9232,0.7485
119,0.9233,0.781
120,0.9125,0.7685
121,0.9271,0.8095
122,0.9147,0.812
123,0.9241,0.8015
124,0.9325,0.8115
125,0.9311,0.809
126,0.9193,0.808
127,0.9007,0.8
128,0.9265,0.7945
129,0.929,0.811
130,0.9257,0.8175
131,0.943,0.8085
132,0.9147,0.8015
133,0.9356,0.789
134,0.9228,0.7875
135,0.9145,0.797
136,0.9266,0.8145
137,0.9183,0.809
138,0.9248,0.8115
139,0.9314,0.8175
140,0.9412,0.807
141,0.9232,0.8145
142,0.9305,0.8035
143,0.9075,0.8015
144,0.9296,0.8195
145,0.9429,0.725
146,0.9231,0.8135
147,0.9384,0.815
148,0.9448,0.8075
149,0.9509,0.8145
150,0.9541,0.8055
151,0.9355,0.8135
152,0.914,0.7965
153,0.8971,0.8125
154,0.9443,0.812
155,0.9314,0.806
156,0.9349,0.8135
157,0.9465,0.817
158,0.9099,0.811
159,0.9395,0.8105
160,0.9346,0.811
161,0.9219,0.818
162,0.9331,0.7425
163,0.9319,0.816
164,0.9494,0.826
165,0.9505,0.784
166,0.9329,0.8055
167,0.9422,0.811
168,0.9462,0.808
169,0.9447,0.816
170,0.9478,0.8135
171,0.9298,0.8025
172,0.9294,0.8035
173,0.9034,0.809
174,0.9438,0.8065
175,0.9447,0.7775
176,0.9073,0.746
177,0.9158,0.723
178,0.9153,0.763
179,0.929,0.804
180,0.9339,0.809
181,0.9407,0.7915
182,0.9224,0.811
183,0.9197,0.669
184,0.913,0.796
185,0.925,0.7975
186,0.9295,0.806
187,0.9416,0.7915
188,0.9404,0.8045
189,0.9364,0.8055
190,0.9559,0.817
191,0.9534,0.809
192,0.9452,0.809
193,0.9433,0.773
194,0.9548,0.8085
195,0.9522,0.8005
196,0.9467,0.8095
197,0.9639,0.813
198,0.9624,0.8145
199,0.964,0.8145
200,0.9537,0.804
