""
epoch,train_acc,test_acc
1,0.6247,0.664
2,0.7043,0.726
3,0.7352,0.716
4,0.7435,0.7275
5,0.7463,0.72
6,0.7562,0.742
7,0.7607,0.744
8,0.7622,0.74
9,0.7624,0.7425
10,0.7715,0.7275
11,0.7645,0.755
12,0.775,0.7375
13,0.7749,0.7625
14,0.7751,0.7515
15,0.7799,0.7615
16,0.7834,0.755
17,0.7832,0.755
18,0.7834,0.7545
19,0.7865,0.758
20,0.7911,0.7575
21,0.7905,0.7595
22,0.7931,0.7445
23,0.7932,0.7575
24,0.7953,0.7565
25,0.7982,0.761
26,0.7979,0.756
27,0.799,0.764
28,0.7981,0.752
29,0.8011,0.748
30,0.8044,0.758
31,0.8021,0.7535
32,0.8064,0.7535
33,0.8067,0.7285
34,0.8058,0.756
35,0.7985,0.752
36,0.8127,0.766
37,0.8117,0.7575
38,0.811,0.7375
39,0.8122,0.7655
40,0.8141,0.7645
41,0.8117,0.759
42,0.8175,0.7435
43,0.8147,0.7675
44,0.8171,0.76
45,0.8219,0.7505
46,0.8216,0.753
47,0.8188,0.7595
48,0.8198,0.754
49,0.8226,0.761
50,0.821,0.7615
51,0.8282,0.7665
52,0.8194,0.7645
53,0.8291,0.7445
54,0.83,0.7605
55,0.8284,0.7605
56,0.8274,0.76
57,0.825,0.744
58,0.8288,0.741
59,0.8333,0.756
60,0.8351,0.754
61,0.8372,0.764
62,0.8379,0.708
63,0.8339,0.7645
64,0.8331,0.761
65,0.8339,0.7625
66,0.8408,0.7585
67,0.8428,0.763
68,0.8318,0.76
69,0.8437,0.765
70,0.8364,0.75
71,0.8444,0.7605
72,0.845,0.7635
73,0.8459,0.7615
74,0.8432,0.752
75,0.8461,0.758
76,0.8446,0.743
77,0.8438,0.772
78,0.8493,0.757
79,0.8397,0.745
80,0.8473,0.741
81,0.8512,0.754
82,0.8448,0.7455
83,0.855,0.755
84,0.847,0.75
85,0.8501,0.758
86,0.8527,0.746
87,0.8589,0.741
88,0.8515,0.7565
89,0.8384,0.7425
90,0.8483,0.7615
91,0.8558,0.763
92,0.8587,0.752
93,0.8579,0.7025
94,0.8422,0.751
95,0.8559,0.7435
96,0.8418,0.764
97,0.8585,0.7635
98,0.861,0.7645
99,0.8612,0.759
100,0.8586,0.753
101,0.8745,0.762
102,0.8652,0.762
103,0.8542,0.702
104,0.8713,0.703
105,0.8547,0.7185
106,0.8626,0.754
107,0.8664,0.7525
108,0.8697,0.753
109,0.8688,0.763
110,0.8679,0.7575
111,0.8638,0.7465
112,0.8591,0.755
113,0.8761,0.7245
114,0.8739,0.753
115,0.8725,0.763
116,0.8742,0.752
117,0.8789,0.742
118,0.8583,0.752
119,0.8801,0.751
120,0.8829,0.711
121,0.8578,0.7285
122,0.8532,0.737
123,0.8583,0.7505
124,0.8527,0.736
125,0.8644,0.7505
126,0.8685,0.7515
127,0.868,0.742
128,0.8653,0.752
129,0.88,0.7065
130,0.8788,0.7575
131,0.8715,0.7455
132,0.8693,0.759
133,0.8778,0.7495
134,0.8757,0.747
135,0.8795,0.7605
136,0.8769,0.751
137,0.8778,0.747
138,0.871,0.7445
139,0.8796,0.7295
140,0.8752,0.745
141,0.8832,0.7565
142,0.8853,0.7525
143,0.8895,0.752
144,0.8828,0.746
145,0.8891,0.7495
146,0.8168,0.7145
147,0.849,0.7545
148,0.8827,0.743
149,0.8861,0.697
150,0.8871,0.7275
151,0.8832,0.743
152,0.8829,0.746
153,0.8856,0.7535
154,0.889,0.7115
155,0.8935,0.7475
156,0.8991,0.75
157,0.8876,0.7525
158,0.8873,0.7515
159,0.8739,0.7515
160,0.8712,0.7445
161,0.8824,0.75
162,0.8924,0.739
163,0.8854,0.7545
164,0.8963,0.741
165,0.8945,0.711
166,0.8948,0.7455
167,0.8889,0.74
168,0.8883,0.7495
169,0.9019,0.7505
170,0.8993,0.738
171,0.9,0.752
172,0.8869,0.744
173,0.8934,0.7545
174,0.8943,0.749
175,0.8483,0.7255
176,0.896,0.753
177,0.901,0.746
178,0.911,0.732
179,0.9017,0.724
180,0.8823,0.7275
181,0.8865,0.7425
182,0.9064,0.7505
183,0.8906,0.741
184,0.8985,0.7405
185,0.9034,0.751
186,0.903,0.751
187,0.865,0.717
188,0.9009,0.745
189,0.9065,0.7435
190,0.9103,0.754
191,0.9076,0.7265
192,0.9003,0.745
193,0.9078,0.747
194,0.9161,0.7505
195,0.902,0.7465
196,0.9006,0.7305
197,0.8937,0.7465
198,0.9166,0.7195
199,0.8972,0.745
200,0.9042,0.743
