""
epoch,train_acc,test_acc
1,0.5937,0.6675
2,0.6619,0.7105
3,0.7052,0.7395
4,0.7424,0.7825
5,0.7604,0.792
6,0.7744,0.809
7,0.7854,0.8245
8,0.799,0.818
9,0.8063,0.824
10,0.8131,0.827
11,0.8193,0.832
12,0.8235,0.8455
13,0.826,0.835
14,0.8326,0.8315
15,0.8343,0.838
16,0.8374,0.84
17,0.8424,0.823
18,0.8386,0.8325
19,0.8465,0.8295
20,0.8484,0.847
21,0.8526,0.8405
22,0.8539,0.842
23,0.8521,0.842
24,0.856,0.8515
25,0.8589,0.8595
26,0.861,0.852
27,0.8579,0.8315
28,0.8658,0.8515
29,0.8664,0.8455
30,0.868,0.8515
31,0.8671,0.852
32,0.8651,0.86
33,0.8736,0.854
34,0.8744,0.857
35,0.878,0.8565
36,0.8783,0.8455
37,0.8796,0.8465
38,0.8791,0.8535
39,0.8804,0.828
40,0.8812,0.8535
41,0.887,0.8415
42,0.8877,0.848
43,0.8901,0.8515
44,0.8907,0.849
45,0.8898,0.8565
46,0.8969,0.8545
47,0.8951,0.866
48,0.8942,0.8305
49,0.8961,0.8605
50,0.8957,0.8495
51,0.8983,0.8615
52,0.8967,0.8595
53,0.9076,0.8595
54,0.8979,0.8615
55,0.9038,0.8585
56,0.9087,0.8525
57,0.9045,0.8575
58,0.9111,0.861
59,0.9039,0.8625
60,0.9041,0.862
61,0.9057,0.8635
62,0.9125,0.8605
63,0.9142,0.8655
64,0.9157,0.862
65,0.9126,0.8655
66,0.9136,0.8575
67,0.9168,0.8685
68,0.9204,0.8695
69,0.9203,0.856
70,0.9202,0.87
71,0.9241,0.864
72,0.9268,0.868
73,0.9188,0.8545
74,0.9156,0.8685
75,0.9241,0.8645
76,0.9301,0.874
77,0.9239,0.866
78,0.9276,0.86
79,0.9324,0.862
80,0.9261,0.867
81,0.9339,0.8645
82,0.926,0.871
83,0.9318,0.869
84,0.9353,0.8675
85,0.9292,0.865
86,0.9313,0.8675
87,0.9344,0.8695
88,0.9351,0.87
89,0.9364,0.86
90,0.9374,0.8715
91,0.9325,0.8685
92,0.9393,0.851
93,0.9339,0.8655
94,0.9378,0.864
95,0.9343,0.867
96,0.9414,0.8685
97,0.9362,0.867
98,0.9408,0.8695
99,0.9411,0.8615
100,0.9445,0.8715
101,0.9428,0.8495
102,0.9395,0.8525
103,0.9397,0.8575
104,0.9463,0.8655
105,0.9478,0.859
106,0.9361,0.854
107,0.9439,0.853
108,0.9455,0.869
109,0.9481,0.844
110,0.9454,0.875
111,0.9507,0.8585
112,0.9527,0.868
113,0.9529,0.869
114,0.9544,0.8695
115,0.9543,0.8605
116,0.9515,0.868
117,0.9483,0.8715
118,0.9552,0.8465
119,0.9535,0.8645
120,0.9545,0.8715
121,0.9562,0.859
122,0.9555,0.874
123,0.9561,0.8515
124,0.9561,0.8705
125,0.9604,0.8675
126,0.9616,0.869
127,0.9599,0.872
128,0.9566,0.8465
129,0.96,0.8705
130,0.9548,0.8325
131,0.9609,0.862
132,0.9568,0.8695
133,0.9629,0.86
134,0.9625,0.864
135,0.9601,0.8655
136,0.9613,0.8635
137,0.9657,0.8675
138,0.964,0.8595
139,0.9579,0.8615
140,0.9605,0.869
141,0.9637,0.864
142,0.9553,0.8655
143,0.9648,0.871
144,0.9671,0.87
145,0.9662,0.864
146,0.9694,0.858
147,0.9632,0.8635
148,0.967,0.864
149,0.9652,0.8625
150,0.9693,0.864
151,0.966,0.8615
152,0.9688,0.8665
153,0.9695,0.853
154,0.9693,0.858
155,0.973,0.8585
156,0.9698,0.8645
157,0.9677,0.8655
158,0.9693,0.865
159,0.9724,0.864
160,0.9721,0.862
161,0.9703,0.865
162,0.9701,0.87
163,0.9692,0.857
164,0.9724,0.864
165,0.973,0.8645
166,0.9523,0.8555
167,0.9574,0.8635
168,0.9581,0.868
169,0.9639,0.8605
170,0.9637,0.8655
171,0.9702,0.862
172,0.968,0.863
173,0.9512,0.838
174,0.9614,0.869
175,0.9657,0.819
176,0.9525,0.8645
177,0.9703,0.866
178,0.9686,0.8715
179,0.9661,0.861
180,0.9573,0.864
181,0.9584,0.8645
182,0.9621,0.8695
183,0.9674,0.864
184,0.9623,0.869
185,0.9606,0.8635
186,0.9707,0.863
187,0.9685,0.8675
188,0.9702,0.865
189,0.9745,0.8695
190,0.9746,0.868
191,0.9717,0.8545
192,0.974,0.868
193,0.9722,0.846
194,0.9703,0.8645
195,0.9741,0.8645
196,0.9749,0.864
197,0.9778,0.868
198,0.9755,0.861
199,0.9751,0.869
200,0.976,0.854
