""
epoch,train_acc,test_acc
1,0.715,0.798
2,0.7911,0.7945
3,0.8124,0.8285
4,0.8243,0.839
5,0.8309,0.8295
6,0.8343,0.8095
7,0.8432,0.8315
8,0.8516,0.844
9,0.8517,0.8535
10,0.8591,0.834
11,0.863,0.8585
12,0.8683,0.857
13,0.8727,0.8685
14,0.8753,0.8715
15,0.8767,0.8605
16,0.8784,0.8745
17,0.8845,0.877
18,0.8837,0.874
19,0.8859,0.8775
20,0.8939,0.882
21,0.8931,0.879
22,0.8894,0.883
23,0.894,0.884
24,0.8967,0.8835
25,0.8976,0.8745
26,0.9012,0.885
27,0.9009,0.886
28,0.9061,0.8815
29,0.906,0.8795
30,0.9015,0.8905
31,0.9048,0.865
32,0.9072,0.8905
33,0.9083,0.8905
34,0.9113,0.8825
35,0.9136,0.836
36,0.9101,0.889
37,0.9123,0.893
38,0.9131,0.8695
39,0.9165,0.886
40,0.9172,0.891
41,0.9191,0.89
42,0.9184,0.8565
43,0.9098,0.8745
44,0.9245,0.8945
45,0.9226,0.882
46,0.9243,0.8925
47,0.9255,0.8515
48,0.9221,0.8935
49,0.933,0.8955
50,0.9308,0.8905
51,0.9298,0.844
52,0.9313,0.886
53,0.9301,0.8675
54,0.9297,0.888
55,0.9365,0.8835
56,0.9345,0.8845
57,0.9341,0.892
58,0.9339,0.8985
59,0.9389,0.8825
60,0.9376,0.8925
61,0.9367,0.8825
62,0.9415,0.8715
63,0.9279,0.865
64,0.9362,0.891
65,0.9359,0.8775
66,0.9337,0.8545
67,0.9378,0.892
68,0.946,0.8885
69,0.9414,0.8685
70,0.9458,0.837
71,0.9428,0.887
72,0.9478,0.864
73,0.9457,0.8905
74,0.9416,0.8855
75,0.9415,0.889
76,0.9532,0.8935
77,0.9474,0.8765
78,0.9488,0.8915
79,0.9513,0.8735
80,0.9529,0.8855
81,0.9358,0.8885
82,0.9466,0.887
83,0.9527,0.8805
84,0.9529,0.892
85,0.9515,0.865
86,0.9559,0.8855
87,0.9399,0.89
88,0.9477,0.8875
89,0.9597,0.889
90,0.9519,0.887
91,0.9563,0.874
92,0.9593,0.8755
93,0.9571,0.8805
94,0.9475,0.8905
95,0.9085,0.886
96,0.9529,0.88
97,0.9563,0.881
98,0.9475,0.8765
99,0.9486,0.8925
100,0.9566,0.8895
101,0.9509,0.878
102,0.9606,0.893
103,0.9607,0.887
104,0.9572,0.886
105,0.9618,0.8885
106,0.9604,0.8775
107,0.9534,0.882
108,0.9605,0.8825
109,0.9577,0.8875
110,0.965,0.8845
111,0.961,0.892
112,0.9496,0.8845
113,0.9577,0.8845
114,0.9544,0.8645
115,0.9626,0.887
116,0.9665,0.878
117,0.962,0.866
118,0.949,0.8835
119,0.9646,0.8815
120,0.9567,0.883
121,0.9631,0.8865
122,0.9702,0.8895
123,0.971,0.879
124,0.9505,0.889
125,0.9679,0.888
126,0.9565,0.882
127,0.9614,0.8825
128,0.9686,0.8865
129,0.9696,0.874
130,0.9719,0.8845
131,0.9664,0.853
132,0.964,0.873
133,0.9662,0.876
134,0.9715,0.883
135,0.9728,0.8815
136,0.9735,0.8545
137,0.9714,0.881
138,0.9688,0.8675
139,0.9377,0.872
140,0.9438,0.8815
141,0.972,0.884
142,0.9743,0.881
143,0.9759,0.8845
144,0.978,0.8785
145,0.9748,0.8815
146,0.9728,0.8775
147,0.9533,0.8795
148,0.9662,0.888
149,0.9515,0.879
150,0.973,0.8785
151,0.9753,0.879
152,0.9681,0.8805
153,0.9751,0.883
154,0.9752,0.88
155,0.9821,0.8795
156,0.9785,0.8835
157,0.9792,0.869
158,0.9809,0.876
159,0.9622,0.7
160,0.8821,0.8465
161,0.9085,0.8635
162,0.9228,0.8605
163,0.9239,0.8715
164,0.9288,0.8635
165,0.9323,0.867
166,0.9339,0.8595
167,0.9334,0.845
168,0.9287,0.8325
169,0.9281,0.8615
170,0.9361,0.8555
171,0.9291,0.863
172,0.9363,0.869
173,0.9394,0.871
174,0.943,0.849
175,0.9445,0.8635
176,0.9305,0.769
177,0.9331,0.8665
178,0.9445,0.864
179,0.9289,0.8695
180,0.944,0.822
181,0.9437,0.863
182,0.9316,0.8675
183,0.9505,0.872
184,0.935,0.8145
185,0.9351,0.863
186,0.9491,0.8585
187,0.9477,0.786
188,0.9456,0.863
189,0.9526,0.86
190,0.949,0.856
191,0.9472,0.8595
192,0.9356,0.8705
193,0.9396,0.8645
194,0.9569,0.8635
195,0.9076,0.837
196,0.9187,0.8305
197,0.9222,0.8625
198,0.9285,0.8565
199,0.9235,0.8365
200,0.9313,0.8665
