""
epoch,train_acc,test_acc
1,0.5842,0.6325
2,0.6633,0.645
3,0.6832,0.6695
4,0.6918,0.671
5,0.6997,0.685
6,0.7117,0.692
7,0.7223,0.6895
8,0.7327,0.71
9,0.7398,0.703
10,0.7446,0.721
11,0.7487,0.7155
12,0.753,0.7205
13,0.7599,0.7265
14,0.7641,0.732
15,0.7643,0.7295
16,0.7683,0.7385
17,0.7732,0.736
18,0.7733,0.7335
19,0.7774,0.737
20,0.7845,0.733
21,0.7821,0.7365
22,0.7905,0.7375
23,0.7899,0.742
24,0.7896,0.738
25,0.792,0.7345
26,0.797,0.7535
27,0.7982,0.7445
28,0.8002,0.745
29,0.799,0.753
30,0.8051,0.7445
31,0.8059,0.741
32,0.8075,0.7455
33,0.8116,0.7505
34,0.8155,0.7455
35,0.8144,0.746
36,0.8191,0.749
37,0.8163,0.754
38,0.8228,0.757
39,0.8213,0.753
40,0.8245,0.7575
41,0.8281,0.746
42,0.8315,0.748
43,0.8292,0.752
44,0.8333,0.748
45,0.8341,0.752
46,0.8351,0.7515
47,0.834,0.749
48,0.8393,0.7495
49,0.8397,0.7545
50,0.8416,0.7565
51,0.8464,0.7545
52,0.8403,0.7605
53,0.8464,0.761
54,0.8451,0.7485
55,0.8442,0.765
56,0.8574,0.761
57,0.8503,0.756
58,0.8512,0.751
59,0.854,0.7625
60,0.8547,0.762
61,0.8569,0.757
62,0.8558,0.765
63,0.8561,0.7625
64,0.8607,0.759
65,0.8658,0.7535
66,0.8618,0.7525
67,0.8622,0.756
68,0.8631,0.754
69,0.8697,0.761
70,0.8645,0.763
71,0.8631,0.7415
72,0.8631,0.756
73,0.8704,0.761
74,0.8721,0.754
75,0.8681,0.7595
76,0.8694,0.7475
77,0.8768,0.755
78,0.8796,0.7615
79,0.8772,0.756
80,0.8839,0.7635
81,0.8742,0.7625
82,0.8732,0.758
83,0.8819,0.759
84,0.8807,0.7665
85,0.8863,0.762
86,0.882,0.7515
87,0.8841,0.7615
88,0.8858,0.7585
89,0.8852,0.7555
90,0.8901,0.757
91,0.8748,0.763
92,0.8916,0.749
93,0.8838,0.7445
94,0.886,0.7645
95,0.8937,0.757
96,0.8926,0.7605
97,0.8938,0.744
98,0.8953,0.7645
99,0.8891,0.7545
100,0.89,0.7645
101,0.8935,0.7595
102,0.8922,0.7485
103,0.8958,0.7575
104,0.8975,0.766
105,0.8979,0.7675
106,0.9035,0.7585
107,0.8925,0.761
108,0.9029,0.765
109,0.8981,0.756
110,0.8964,0.75
111,0.9009,0.752
112,0.9068,0.758
113,0.8952,0.759
114,0.895,0.76
115,0.8985,0.753
116,0.9041,0.7625
117,0.9013,0.7535
118,0.9055,0.757
119,0.9014,0.7535
120,0.9092,0.7575
121,0.912,0.7555
122,0.8926,0.761
123,0.9017,0.7645
124,0.9009,0.7655
125,0.8711,0.7485
126,0.8821,0.754
127,0.9029,0.758
128,0.8607,0.749
129,0.9001,0.75
130,0.8928,0.741
131,0.8955,0.7535
132,0.9033,0.7595
133,0.8824,0.759
134,0.8863,0.756
135,0.872,0.7545
136,0.8893,0.741
137,0.8891,0.7645
138,0.8852,0.7505
139,0.882,0.7525
140,0.8915,0.761
141,0.8955,0.7565
142,0.8951,0.725
143,0.8832,0.7585
144,0.8892,0.7555
145,0.8941,0.766
146,0.8927,0.76
147,0.8934,0.752
148,0.8906,0.7605
149,0.8929,0.7445
150,0.8894,0.7595
151,0.9042,0.7565
152,0.9033,0.758
153,0.869,0.7555
154,0.8877,0.7585
155,0.9037,0.76
156,0.9067,0.755
157,0.9031,0.757
158,0.9064,0.751
159,0.9033,0.7485
160,0.9103,0.7515
161,0.9121,0.759
162,0.9142,0.7575
163,0.9141,0.7595
164,0.9149,0.756
165,0.9082,0.762
166,0.9088,0.756
167,0.8992,0.743
168,0.9163,0.7505
169,0.9139,0.7475
170,0.9197,0.7475
171,0.9216,0.7575
172,0.9189,0.753
173,0.9153,0.76
174,0.9093,0.7565
175,0.9179,0.755
176,0.9137,0.755
177,0.919,0.758
178,0.9243,0.7585
179,0.9256,0.75
180,0.9119,0.7595
181,0.9141,0.762
182,0.9249,0.756
183,0.9194,0.7545
184,0.9276,0.751
185,0.9221,0.7525
186,0.9245,0.741
187,0.9261,0.75
188,0.9227,0.7615
189,0.9296,0.7585
190,0.9225,0.7405
191,0.9214,0.755
192,0.9288,0.756
193,0.9333,0.749
194,0.9312,0.7585
195,0.9338,0.7575
196,0.9264,0.748
197,0.9254,0.756
198,0.929,0.7245
199,0.8517,0.7405
200,0.9078,0.752
