""
epoch,train_acc,test_acc
1,0.6328,0.692
2,0.7303,0.719
3,0.7446,0.7385
4,0.7568,0.748
5,0.7671,0.758
6,0.772,0.757
7,0.7797,0.7495
8,0.7848,0.7495
9,0.7889,0.777
10,0.7925,0.781
11,0.7981,0.765
12,0.7969,0.78
13,0.7979,0.7765
14,0.8033,0.7835
15,0.8071,0.769
16,0.8106,0.7885
17,0.8142,0.783
18,0.8182,0.7335
19,0.8172,0.782
20,0.8242,0.787
21,0.8212,0.7905
22,0.8272,0.784
23,0.8261,0.796
24,0.829,0.79
25,0.8271,0.7795
26,0.833,0.7765
27,0.8337,0.784
28,0.8408,0.8005
29,0.8425,0.769
30,0.8334,0.7775
31,0.8357,0.8
32,0.8484,0.7935
33,0.8521,0.794
34,0.8524,0.7875
35,0.8514,0.795
36,0.8436,0.7995
37,0.8432,0.799
38,0.8506,0.7945
39,0.8586,0.8065
40,0.8587,0.7945
41,0.8559,0.7615
42,0.8584,0.7945
43,0.8547,0.8015
44,0.8677,0.8075
45,0.8641,0.805
46,0.8643,0.8
47,0.8697,0.811
48,0.8692,0.8055
49,0.8693,0.8075
50,0.8682,0.803
51,0.8741,0.806
52,0.8701,0.8045
53,0.8691,0.7965
54,0.8726,0.804
55,0.8708,0.8015
56,0.8783,0.7835
57,0.8777,0.801
58,0.8785,0.804
59,0.8748,0.802
60,0.8776,0.797
61,0.8858,0.7995
62,0.8813,0.81
63,0.8864,0.8015
64,0.8761,0.8015
65,0.889,0.803
66,0.8894,0.792
67,0.8734,0.7805
68,0.8577,0.801
69,0.8623,0.783
70,0.8826,0.797
71,0.8865,0.797
72,0.8903,0.7945
73,0.8929,0.8035
74,0.8865,0.7975
75,0.8907,0.792
76,0.8867,0.798
77,0.89,0.7905
78,0.8949,0.8015
79,0.901,0.7645
80,0.8895,0.7985
81,0.8943,0.7815
82,0.8906,0.8015
83,0.8975,0.8075
84,0.8683,0.795
85,0.8853,0.8
86,0.8879,0.79
87,0.9035,0.8025
88,0.8983,0.7895
89,0.8971,0.7835
90,0.8949,0.8025
91,0.891,0.7955
92,0.8972,0.791
93,0.902,0.8025
94,0.873,0.799
95,0.9042,0.7985
96,0.9098,0.7905
97,0.9057,0.781
98,0.91,0.7975
99,0.9018,0.7975
100,0.9062,0.794
101,0.9082,0.81
102,0.9173,0.7945
103,0.9146,0.7935
104,0.9075,0.7975
105,0.9186,0.7845
106,0.8912,0.796
107,0.9191,0.7985
108,0.8915,0.793
109,0.9083,0.7985
110,0.9115,0.7775
111,0.9182,0.7795
112,0.9189,0.8035
113,0.9223,0.8095
114,0.9237,0.802
115,0.9253,0.802
116,0.9209,0.799
117,0.931,0.784
118,0.9117,0.802
119,0.9195,0.765
120,0.9231,0.796
121,0.9198,0.789
122,0.9264,0.7875
123,0.9207,0.803
124,0.9294,0.807
125,0.9248,0.7985
126,0.9216,0.7935
127,0.9374,0.795
128,0.9326,0.7925
129,0.9194,0.797
130,0.9263,0.79
131,0.9329,0.805
132,0.9318,0.807
133,0.9161,0.798
134,0.9309,0.796
135,0.936,0.8005
136,0.9022,0.7975
137,0.9355,0.7965
138,0.9345,0.8
139,0.9376,0.8035
140,0.9273,0.7835
141,0.9421,0.801
142,0.9391,0.747
143,0.9352,0.799
144,0.9414,0.8075
145,0.897,0.79
146,0.9375,0.8025
147,0.9354,0.788
148,0.9391,0.676
149,0.8801,0.7825
150,0.9228,0.793
151,0.9242,0.787
152,0.9397,0.803
153,0.9381,0.7935
154,0.9323,0.7965
155,0.9299,0.8015
156,0.944,0.8095
157,0.9311,0.768
158,0.9404,0.8005
159,0.9494,0.8045
160,0.958,0.811
161,0.95,0.7955
162,0.9417,0.8015
163,0.9596,0.802
164,0.9458,0.7935
165,0.9331,0.795
166,0.9016,0.768
167,0.8688,0.7615
168,0.8868,0.788
169,0.8935,0.787
170,0.8962,0.7895
171,0.8984,0.7765
172,0.8996,0.788
173,0.9047,0.738
174,0.8966,0.753
175,0.8972,0.7725
176,0.9096,0.7845
177,0.9004,0.779
178,0.9116,0.796
179,0.906,0.769
180,0.8989,0.7765
181,0.9084,0.7925
182,0.9094,0.7835
183,0.9116,0.7765
184,0.9202,0.789
185,0.914,0.7895
186,0.9141,0.78
187,0.9104,0.7885
188,0.9061,0.793
189,0.9207,0.7865
190,0.9241,0.7895
191,0.9176,0.788
192,0.9284,0.7845
193,0.9081,0.7685
194,0.8929,0.781
195,0.8919,0.7795
196,0.9023,0.783
197,0.9113,0.7875
198,0.9249,0.791
199,0.9366,0.788
200,0.94,0.8
