""
epoch,train_acc,test_acc
1,0.6373,0.6825
2,0.686,0.72
3,0.7261,0.764
4,0.7584,0.7835
5,0.7758,0.808
6,0.7918,0.8165
7,0.7983,0.8205
8,0.8079,0.814
9,0.8161,0.83
10,0.8262,0.825
11,0.8178,0.8255
12,0.8308,0.8355
13,0.8341,0.833
14,0.834,0.836
15,0.837,0.825
16,0.8427,0.8395
17,0.8458,0.824
18,0.8503,0.845
19,0.8486,0.8385
20,0.8508,0.8335
21,0.8517,0.8425
22,0.8539,0.83
23,0.8581,0.8335
24,0.8589,0.844
25,0.8608,0.8395
26,0.8637,0.8375
27,0.8602,0.849
28,0.8681,0.8405
29,0.8682,0.8425
30,0.8733,0.8455
31,0.8708,0.846
32,0.8738,0.8425
33,0.8748,0.8545
34,0.8768,0.8465
35,0.8745,0.8485
36,0.8766,0.848
37,0.887,0.8555
38,0.8808,0.852
39,0.8827,0.8525
40,0.8887,0.845
41,0.8902,0.852
42,0.8889,0.8565
43,0.891,0.8475
44,0.8935,0.849
45,0.8927,0.837
46,0.8958,0.859
47,0.8986,0.8475
48,0.8987,0.8445
49,0.8997,0.857
50,0.9006,0.8365
51,0.9004,0.852
52,0.9041,0.8585
53,0.9065,0.8625
54,0.902,0.844
55,0.9016,0.8505
56,0.9047,0.863
57,0.9097,0.8525
58,0.9121,0.818
59,0.9071,0.8635
60,0.9086,0.862
61,0.9106,0.8625
62,0.9073,0.8605
63,0.919,0.86
64,0.9147,0.8615
65,0.9172,0.858
66,0.918,0.864
67,0.9168,0.8595
68,0.9221,0.8485
69,0.909,0.854
70,0.9214,0.845
71,0.918,0.8585
72,0.9144,0.866
73,0.9229,0.832
74,0.919,0.854
75,0.9231,0.862
76,0.9263,0.857
77,0.9292,0.8635
78,0.9289,0.858
79,0.9297,0.855
80,0.9226,0.8535
81,0.9297,0.848
82,0.9277,0.8585
83,0.93,0.8585
84,0.9289,0.854
85,0.9341,0.858
86,0.9336,0.861
87,0.9342,0.8605
88,0.9375,0.8645
89,0.9339,0.863
90,0.9387,0.8515
91,0.9329,0.8445
92,0.9353,0.8635
93,0.9397,0.852
94,0.9397,0.865
95,0.9408,0.8585
96,0.9419,0.8545
97,0.939,0.857
98,0.941,0.862
99,0.9345,0.8625
100,0.9425,0.86
101,0.938,0.8675
102,0.9378,0.859
103,0.9442,0.8585
104,0.9418,0.8635
105,0.9437,0.8595
106,0.9452,0.8605
107,0.9432,0.8685
108,0.9409,0.862
109,0.9426,0.8645
110,0.947,0.8555
111,0.9449,0.863
112,0.9451,0.857
113,0.948,0.8575
114,0.9206,0.861
115,0.9263,0.848
116,0.9349,0.8605
117,0.9364,0.8405
118,0.9424,0.86
119,0.9268,0.8505
120,0.9135,0.855
121,0.9262,0.8625
122,0.9153,0.867
123,0.9273,0.85
124,0.927,0.8585
125,0.9318,0.8305
126,0.9199,0.856
127,0.9359,0.8685
128,0.9329,0.831
129,0.9348,0.8625
130,0.9369,0.8625
131,0.936,0.856
132,0.9394,0.8525
133,0.9342,0.859
134,0.942,0.856
135,0.9422,0.863
136,0.9427,0.8595
137,0.9453,0.87
138,0.9432,0.862
139,0.902,0.86
140,0.9182,0.864
141,0.9273,0.8635
142,0.9302,0.814
143,0.9387,0.8515
144,0.9369,0.86
145,0.9409,0.8675
146,0.9472,0.872
147,0.9422,0.865
148,0.9418,0.8475
149,0.9414,0.8645
150,0.9431,0.8635
151,0.9531,0.858
152,0.9484,0.8635
153,0.9479,0.8485
154,0.9404,0.851
155,0.9494,0.8625
156,0.9451,0.8705
157,0.9453,0.859
158,0.953,0.8595
159,0.9509,0.847
160,0.9483,0.8545
161,0.934,0.8585
162,0.9506,0.8595
163,0.951,0.857
164,0.9539,0.8635
165,0.9487,0.8635
166,0.9574,0.8655
167,0.9339,0.8705
168,0.9594,0.853
169,0.9504,0.8605
170,0.9586,0.87
171,0.9486,0.8665
172,0.9525,0.87
173,0.9585,0.864
174,0.959,0.8685
175,0.9594,0.8645
176,0.9602,0.859
177,0.9537,0.8625
178,0.958,0.8645
179,0.9555,0.862
180,0.9591,0.874
181,0.9571,0.865
182,0.9609,0.8685
183,0.9614,0.8705
184,0.9601,0.865
185,0.9644,0.871
186,0.9504,0.866
187,0.9632,0.869
188,0.9661,0.87
189,0.9606,0.8685
190,0.9629,0.8635
191,0.9671,0.867
192,0.9688,0.862
193,0.9666,0.862
194,0.9676,0.866
195,0.9674,0.8515
196,0.9391,0.863
197,0.9634,0.8535
198,0.9671,0.864
199,0.9633,0.858
200,0.97,0.858
