""
epoch,train_acc,test_acc
1,0.8196,0.8665
2,0.8754,0.8585
3,0.8768,0.881
4,0.8811,0.884
5,0.8806,0.8695
6,0.8834,0.889
7,0.8868,0.8825
8,0.8879,0.8885
9,0.8864,0.892
10,0.8899,0.8805
11,0.8912,0.896
12,0.8922,0.8835
13,0.8949,0.8605
14,0.894,0.8935
15,0.8989,0.879
16,0.9012,0.875
17,0.9056,0.895
18,0.8998,0.8975
19,0.9061,0.8905
20,0.9085,0.876
21,0.9073,0.8915
22,0.9096,0.9015
23,0.9128,0.875
24,0.9098,0.8965
25,0.9116,0.9025
26,0.9101,0.903
27,0.9159,0.9025
28,0.9127,0.901
29,0.9167,0.8985
30,0.9131,0.8985
31,0.9201,0.899
32,0.9212,0.8915
33,0.9188,0.894
34,0.9222,0.904
35,0.9193,0.889
36,0.9224,0.8875
37,0.9246,0.8915
38,0.9235,0.8965
39,0.9224,0.9045
40,0.9196,0.899
41,0.9281,0.8965
42,0.9257,0.901
43,0.9281,0.8965
44,0.9243,0.8995
45,0.9263,0.8945
46,0.9314,0.889
47,0.928,0.9035
48,0.9303,0.907
49,0.932,0.901
50,0.925,0.9015
51,0.9253,0.9025
52,0.9323,0.9075
53,0.9309,0.899
54,0.9303,0.8965
55,0.9347,0.883
56,0.9327,0.907
57,0.938,0.9055
58,0.9345,0.9015
59,0.9346,0.9035
60,0.9378,0.892
61,0.9379,0.898
62,0.9387,0.9065
63,0.9371,0.8875
64,0.9383,0.9045
65,0.9373,0.897
66,0.9418,0.9025
67,0.9428,0.899
68,0.944,0.8975
69,0.9431,0.899
70,0.9367,0.8985
71,0.9455,0.897
72,0.9414,0.896
73,0.9439,0.901
74,0.9454,0.8845
75,0.9445,0.8925
76,0.9401,0.895
77,0.941,0.8995
78,0.9491,0.9005
79,0.9435,0.899
80,0.9399,0.9005
81,0.947,0.8955
82,0.9446,0.896
83,0.9488,0.9005
84,0.9416,0.9005
85,0.9447,0.896
86,0.9526,0.8955
87,0.9438,0.8995
88,0.9469,0.904
89,0.9525,0.898
90,0.9447,0.8955
91,0.95,0.896
92,0.9553,0.8975
93,0.9555,0.9015
94,0.9476,0.8955
95,0.9578,0.9005
96,0.9514,0.9
97,0.9547,0.902
98,0.9549,0.898
99,0.9403,0.9
100,0.958,0.898
101,0.9557,0.8935
102,0.9503,0.8915
103,0.9561,0.902
104,0.9516,0.9015
105,0.9599,0.895
106,0.9587,0.89
107,0.9542,0.8565
108,0.9375,0.899
109,0.9522,0.8995
110,0.9616,0.8995
111,0.9615,0.882
112,0.9475,0.8915
113,0.9532,0.9
114,0.9582,0.897
115,0.9452,0.8945
116,0.9621,0.8975
117,0.9636,0.8965
118,0.9632,0.8935
119,0.9584,0.901
120,0.9651,0.8995
121,0.9624,0.8935
122,0.963,0.902
123,0.9485,0.9015
124,0.9638,0.888
125,0.9617,0.8975
126,0.9655,0.8965
127,0.9653,0.8975
128,0.9277,0.894
129,0.9478,0.899
130,0.9503,0.8965
131,0.964,0.892
132,0.9591,0.893
133,0.9645,0.8935
134,0.9668,0.8505
135,0.9638,0.899
136,0.9575,0.9
137,0.969,0.889
138,0.962,0.9015
139,0.9696,0.8835
140,0.9635,0.8985
141,0.9656,0.899
142,0.9728,0.8985
143,0.9692,0.8985
144,0.9727,0.8905
145,0.9643,0.8905
146,0.9702,0.891
147,0.9703,0.897
148,0.9687,0.8965
149,0.9623,0.901
150,0.9682,0.894
151,0.971,0.895
152,0.9676,0.8965
153,0.9728,0.8925
154,0.9649,0.893
155,0.9747,0.8925
156,0.974,0.8955
157,0.9724,0.8955
158,0.9658,0.8905
159,0.9694,0.89
160,0.9671,0.887
161,0.9756,0.891
162,0.9023,0.8855
163,0.951,0.8895
164,0.9568,0.891
165,0.9568,0.894
166,0.9639,0.9
167,0.9578,0.9
168,0.9636,0.8825
169,0.9613,0.896
170,0.9649,0.8945
171,0.9603,0.902
172,0.9654,0.8875
173,0.9657,0.8975
174,0.9672,0.9005
175,0.9594,0.853
176,0.9555,0.886
177,0.9674,0.8985
178,0.9628,0.882
179,0.9707,0.897
180,0.968,0.8965
181,0.9472,0.8845
182,0.9489,0.891
183,0.9583,0.892
184,0.95,0.8865
185,0.9595,0.8985
186,0.9616,0.8895
187,0.9642,0.8965
188,0.9579,0.8815
189,0.9622,0.9005
190,0.9597,0.8995
191,0.9669,0.8985
192,0.9619,0.8835
193,0.9468,0.8985
194,0.9629,0.8815
195,0.95,0.872
196,0.963,0.9005
197,0.968,0.893
198,0.9662,0.896
199,0.966,0.894
200,0.9609,0.879
