""
epoch,train_acc,test_acc
1,0.5766,0.633
2,0.6564,0.663
3,0.6779,0.6785
4,0.6937,0.695
5,0.7066,0.7
6,0.7106,0.703
7,0.7154,0.7
8,0.7243,0.713
9,0.7275,0.7055
10,0.7351,0.7165
11,0.7295,0.7115
12,0.7344,0.71
13,0.743,0.715
14,0.7433,0.708
15,0.7487,0.7185
16,0.7524,0.7185
17,0.7552,0.7165
18,0.7586,0.7205
19,0.7575,0.7315
20,0.7587,0.713
21,0.7616,0.722
22,0.7609,0.7215
23,0.7661,0.7255
24,0.7668,0.7325
25,0.7683,0.725
26,0.7711,0.727
27,0.7736,0.7275
28,0.7756,0.733
29,0.7757,0.7385
30,0.7805,0.732
31,0.7798,0.727
32,0.7842,0.7305
33,0.7841,0.7315
34,0.7869,0.731
35,0.7809,0.7345
36,0.7894,0.7265
37,0.7863,0.723
38,0.7924,0.74
39,0.7921,0.73
40,0.7931,0.7285
41,0.794,0.724
42,0.7933,0.725
43,0.7997,0.73
44,0.7996,0.7305
45,0.8017,0.7245
46,0.8012,0.7325
47,0.8016,0.73
48,0.8042,0.74
49,0.8068,0.74
50,0.8061,0.731
51,0.8082,0.7325
52,0.8118,0.7335
53,0.8092,0.7265
54,0.8135,0.73
55,0.816,0.725
56,0.8159,0.7385
57,0.8159,0.7375
58,0.8145,0.7385
59,0.8164,0.7345
60,0.8188,0.729
61,0.8165,0.729
62,0.8196,0.739
63,0.8196,0.738
64,0.8193,0.742
65,0.8248,0.7375
66,0.8264,0.732
67,0.8259,0.745
68,0.822,0.742
69,0.8251,0.745
70,0.8252,0.7375
71,0.8283,0.7325
72,0.8293,0.7395
73,0.8318,0.7365
74,0.8335,0.728
75,0.8282,0.744
76,0.8322,0.753
77,0.8352,0.7455
78,0.8351,0.742
79,0.8336,0.734
80,0.8387,0.7385
81,0.8411,0.733
82,0.8387,0.75
83,0.8397,0.7365
84,0.8393,0.744
85,0.8408,0.7335
86,0.8413,0.7435
87,0.8421,0.747
88,0.8458,0.744
89,0.8499,0.7375
90,0.847,0.7355
91,0.8451,0.7485
92,0.8491,0.7425
93,0.8486,0.7405
94,0.8493,0.7365
95,0.847,0.7465
96,0.8517,0.7525
97,0.8524,0.7295
98,0.8508,0.7325
99,0.8518,0.7385
100,0.8526,0.748
101,0.8511,0.7445
102,0.8579,0.7345
103,0.8494,0.732
104,0.8562,0.739
105,0.8522,0.738
106,0.8605,0.748
107,0.8559,0.742
108,0.858,0.753
109,0.8545,0.741
110,0.8581,0.7405
111,0.8395,0.7365
112,0.8544,0.7435
113,0.8572,0.7475
114,0.8646,0.7425
115,0.8619,0.7485
116,0.8572,0.744
117,0.861,0.739
118,0.8659,0.7365
119,0.8567,0.7385
120,0.8665,0.75
121,0.8646,0.741
122,0.8666,0.7465
123,0.8637,0.746
124,0.8659,0.738
125,0.8631,0.7485
126,0.865,0.74
127,0.8735,0.733
128,0.8657,0.7405
129,0.8654,0.732
130,0.8742,0.7265
131,0.8714,0.7475
132,0.8697,0.7415
133,0.873,0.7385
134,0.8696,0.736
135,0.8751,0.74
136,0.8751,0.7435
137,0.8697,0.7445
138,0.8737,0.7345
139,0.8773,0.7425
140,0.8697,0.743
141,0.8772,0.7405
142,0.8754,0.744
143,0.8646,0.7335
144,0.8739,0.7275
145,0.8825,0.732
146,0.8729,0.739
147,0.882,0.7355
148,0.8725,0.7305
149,0.8884,0.738
150,0.8816,0.74
151,0.8772,0.7405
152,0.8843,0.736
153,0.8828,0.7255
154,0.8846,0.732
155,0.8867,0.7395
156,0.8857,0.7395
157,0.8864,0.737
158,0.8822,0.7275
159,0.8936,0.741
160,0.8817,0.734
161,0.8808,0.7415
162,0.8879,0.74
163,0.8783,0.731
164,0.8929,0.736
165,0.8893,0.738
166,0.887,0.726
167,0.8925,0.7315
168,0.8944,0.732
169,0.8825,0.7285
170,0.8887,0.74
171,0.889,0.7425
172,0.8897,0.73
173,0.8931,0.7395
174,0.8832,0.7335
175,0.8926,0.748
176,0.8928,0.7045
177,0.8837,0.7285
178,0.8935,0.7265
179,0.8747,0.7435
180,0.8877,0.7375
181,0.8921,0.73
182,0.9043,0.7365
183,0.8976,0.733
184,0.8988,0.731
185,0.8978,0.736
186,0.8918,0.7405
187,0.8949,0.7355
188,0.8855,0.7265
189,0.881,0.728
190,0.9029,0.7315
191,0.898,0.738
192,0.9003,0.7315
193,0.9038,0.737
194,0.9041,0.7275
195,0.9057,0.737
196,0.9009,0.7345
197,0.904,0.7375
198,0.8969,0.7365
199,0.901,0.7335
200,0.9094,0.7335
