""
epoch,train_acc,test_acc
1,0.5935,0.6305
2,0.673,0.6655
3,0.688,0.675
4,0.7002,0.6845
5,0.7187,0.698
6,0.7197,0.7
7,0.7251,0.704
8,0.734,0.707
9,0.7421,0.7275
10,0.7515,0.723
11,0.7576,0.7325
12,0.76,0.7275
13,0.7643,0.724
14,0.7599,0.7375
15,0.7702,0.7375
16,0.7725,0.74
17,0.7794,0.738
18,0.7765,0.7385
19,0.7815,0.739
20,0.779,0.737
21,0.7851,0.744
22,0.7865,0.733
23,0.7904,0.737
24,0.7943,0.746
25,0.7957,0.747
26,0.7938,0.747
27,0.7987,0.7545
28,0.8054,0.7475
29,0.8048,0.741
30,0.8067,0.755
31,0.8075,0.737
32,0.8084,0.7525
33,0.8094,0.752
34,0.815,0.7585
35,0.8132,0.748
36,0.8182,0.755
37,0.8176,0.763
38,0.8177,0.749
39,0.8219,0.742
40,0.823,0.754
41,0.8276,0.7585
42,0.8232,0.7455
43,0.8276,0.753
44,0.8315,0.751
45,0.8334,0.748
46,0.8286,0.7555
47,0.8341,0.7515
48,0.8375,0.7565
49,0.8405,0.757
50,0.8401,0.756
51,0.8396,0.7605
52,0.844,0.756
53,0.847,0.761
54,0.8466,0.75
55,0.8519,0.759
56,0.8509,0.7545
57,0.8462,0.758
58,0.8554,0.761
59,0.854,0.761
60,0.8514,0.7615
61,0.8539,0.7615
62,0.853,0.762
63,0.8565,0.75
64,0.8553,0.763
65,0.8569,0.7545
66,0.8593,0.7595
67,0.8631,0.7545
68,0.8619,0.7545
69,0.8631,0.7525
70,0.8534,0.764
71,0.868,0.7605
72,0.8664,0.749
73,0.8693,0.762
74,0.8672,0.7585
75,0.8707,0.7525
76,0.8685,0.754
77,0.8669,0.764
78,0.8745,0.7615
79,0.8754,0.75
80,0.8725,0.764
81,0.8778,0.7625
82,0.8777,0.7535
83,0.8795,0.761
84,0.8805,0.754
85,0.8826,0.758
86,0.8817,0.7665
87,0.8825,0.76
88,0.884,0.7615
89,0.8811,0.7635
90,0.8853,0.741
91,0.884,0.764
92,0.8836,0.756
93,0.8782,0.7675
94,0.8936,0.761
95,0.8883,0.7655
96,0.8907,0.7585
97,0.8724,0.749
98,0.8879,0.758
99,0.8886,0.7585
100,0.8914,0.7585
101,0.8918,0.7595
102,0.8971,0.759
103,0.8932,0.7655
104,0.8928,0.7495
105,0.8933,0.7645
106,0.896,0.7635
107,0.8993,0.765
108,0.9023,0.758
109,0.8971,0.76
110,0.8998,0.765
111,0.9026,0.766
112,0.9058,0.7635
113,0.906,0.7565
114,0.9015,0.756
115,0.8904,0.7545
116,0.8655,0.761
117,0.8821,0.76
118,0.894,0.7595
119,0.8847,0.763
120,0.8902,0.7565
121,0.8967,0.7515
122,0.8942,0.7575
123,0.8938,0.7575
124,0.895,0.761
125,0.9016,0.76
126,0.8966,0.7575
127,0.9046,0.756
128,0.8884,0.7625
129,0.9012,0.7635
130,0.906,0.764
131,0.9077,0.7615
132,0.8923,0.7545
133,0.9,0.7555
134,0.9065,0.764
135,0.907,0.7615
136,0.9084,0.759
137,0.9001,0.764
138,0.8938,0.7665
139,0.9039,0.7605
140,0.9084,0.766
141,0.9095,0.767
142,0.9198,0.7675
143,0.8969,0.7465
144,0.8878,0.7815
145,0.871,0.7535
146,0.8814,0.7635
147,0.8847,0.7695
148,0.8707,0.732
149,0.866,0.754
150,0.8576,0.7515
151,0.8576,0.7595
152,0.8761,0.759
153,0.8867,0.7625
154,0.8758,0.7595
155,0.8806,0.764
156,0.8923,0.774
157,0.8899,0.7515
158,0.9007,0.772
159,0.8994,0.7655
160,0.8984,0.7745
161,0.8993,0.7795
162,0.9002,0.7795
163,0.9125,0.7745
164,0.9076,0.776
165,0.8888,0.7585
166,0.8977,0.7605
167,0.8966,0.763
168,0.909,0.7755
169,0.8961,0.777
170,0.9026,0.7755
171,0.9018,0.763
172,0.9094,0.7655
173,0.9121,0.7645
174,0.91,0.7655
175,0.9075,0.7725
176,0.9103,0.7665
177,0.9035,0.7695
178,0.914,0.768
179,0.908,0.775
180,0.9141,0.774
181,0.9145,0.7655
182,0.9007,0.776
183,0.9089,0.763
184,0.9079,0.7715
185,0.915,0.774
186,0.9178,0.773
187,0.9134,0.7625
188,0.8925,0.7485
189,0.902,0.767
190,0.9124,0.7545
191,0.9062,0.761
192,0.9086,0.7615
193,0.9031,0.7715
194,0.9167,0.765
195,0.9046,0.767
196,0.9175,0.7755
197,0.9133,0.7665
198,0.9098,0.765
199,0.9002,0.7625
200,0.9148,0.767
