""
epoch,train_acc,test_acc
1,0.5835,0.6155
2,0.6156,0.608
3,0.6359,0.6325
4,0.6585,0.649
5,0.6629,0.6535
6,0.6757,0.6615
7,0.6811,0.6685
8,0.6869,0.672
9,0.6893,0.6855
10,0.6943,0.677
11,0.6951,0.6785
12,0.7001,0.6665
13,0.7064,0.643
14,0.7104,0.695
15,0.712,0.697
16,0.7096,0.6795
17,0.7154,0.6805
18,0.7157,0.692
19,0.7153,0.6585
20,0.7158,0.6855
21,0.722,0.702
22,0.7168,0.704
23,0.7317,0.693
24,0.7332,0.6995
25,0.736,0.6995
26,0.7335,0.702
27,0.7372,0.6995
28,0.7419,0.7065
29,0.7437,0.687
30,0.7414,0.708
31,0.7436,0.707
32,0.7377,0.711
33,0.7506,0.7135
34,0.7473,0.705
35,0.7467,0.7105
36,0.744,0.712
37,0.755,0.7065
38,0.7488,0.711
39,0.763,0.703
40,0.7532,0.7055
41,0.757,0.7065
42,0.7556,0.721
43,0.7665,0.7115
44,0.7596,0.7145
45,0.7649,0.7
46,0.7596,0.7115
47,0.7774,0.713
48,0.7651,0.717
49,0.7711,0.7185
50,0.7706,0.714
51,0.7618,0.7165
52,0.7775,0.7
53,0.7768,0.7155
54,0.775,0.6325
55,0.7741,0.691
56,0.7788,0.7085
57,0.7833,0.7185
58,0.7863,0.697
59,0.7902,0.718
60,0.786,0.6445
61,0.7821,0.7305
62,0.7903,0.717
63,0.7759,0.692
64,0.7812,0.7055
65,0.7863,0.7225
66,0.7936,0.7315
67,0.7881,0.719
68,0.7989,0.708
69,0.7778,0.691
70,0.7814,0.7065
71,0.7896,0.718
72,0.7868,0.712
73,0.7885,0.7115
74,0.7956,0.725
75,0.8028,0.723
76,0.787,0.664
77,0.7979,0.712
78,0.8053,0.7285
79,0.8056,0.6385
80,0.8012,0.719
81,0.8025,0.72
82,0.8071,0.7155
83,0.8015,0.727
84,0.8029,0.722
85,0.7942,0.7255
86,0.8111,0.642
87,0.8027,0.7205
88,0.8083,0.7235
89,0.8155,0.699
90,0.8061,0.7195
91,0.8223,0.718
92,0.8086,0.7225
93,0.8054,0.7135
94,0.8164,0.7265
95,0.8146,0.7265
96,0.8018,0.727
97,0.8195,0.7225
98,0.8083,0.6695
99,0.8184,0.7275
100,0.8278,0.6685
101,0.8295,0.728
102,0.8349,0.7225
103,0.8286,0.7105
104,0.8325,0.709
105,0.814,0.7135
106,0.8315,0.649
107,0.8151,0.7185
108,0.8234,0.725
109,0.8103,0.677
110,0.7963,0.707
111,0.8291,0.7045
112,0.8301,0.7135
113,0.8253,0.7135
114,0.8381,0.728
115,0.8366,0.7125
116,0.8397,0.727
117,0.8287,0.717
118,0.836,0.71
119,0.8309,0.68
120,0.7939,0.7105
121,0.8404,0.706
122,0.8406,0.7145
123,0.8333,0.7075
124,0.8432,0.7185
125,0.8185,0.668
126,0.812,0.711
127,0.8247,0.683
128,0.8198,0.724
129,0.838,0.708
130,0.8331,0.721
131,0.8368,0.718
132,0.8395,0.709
133,0.8378,0.6985
134,0.8444,0.71
135,0.8361,0.7125
136,0.8179,0.7145
137,0.8401,0.7145
138,0.8329,0.71
139,0.844,0.7155
140,0.8407,0.723
141,0.825,0.709
142,0.8534,0.725
143,0.8421,0.708
144,0.8096,0.669
145,0.8386,0.7145
146,0.8366,0.7285
147,0.8604,0.718
148,0.8301,0.676
149,0.8308,0.718
150,0.8543,0.7185
151,0.8499,0.72
152,0.8519,0.7135
153,0.8588,0.694
154,0.7729,0.7
155,0.8124,0.705
156,0.8264,0.5915
157,0.7883,0.7165
158,0.8272,0.7005
159,0.8199,0.7085
160,0.815,0.71
161,0.8307,0.722
162,0.7956,0.6985
163,0.8045,0.6265
164,0.8199,0.699
165,0.8309,0.7205
166,0.8283,0.7065
167,0.8266,0.7075
168,0.829,0.725
169,0.8443,0.704
170,0.8286,0.7015
171,0.817,0.697
172,0.8246,0.71
173,0.8389,0.719
174,0.8399,0.7
175,0.8365,0.6985
176,0.8386,0.7195
177,0.8368,0.701
178,0.8192,0.73
179,0.8489,0.707
180,0.8329,0.7205
181,0.829,0.7035
182,0.8361,0.721
183,0.8329,0.71
184,0.8003,0.7135
185,0.8185,0.695
186,0.8348,0.7155
187,0.8481,0.722
188,0.856,0.7295
189,0.806,0.6995
190,0.8175,0.696
191,0.805,0.6935
192,0.8246,0.6975
193,0.8392,0.6815
194,0.8235,0.701
195,0.8399,0.6945
196,0.8283,0.7085
197,0.8407,0.712
198,0.8324,0.702
199,0.8145,0.693
200,0.8396,0.7135
