epoch,train acc,test acc,train loss,test loss
1.0,0.5373,0.5415,0.4627000093460083,0.4584999680519104
2.0,0.5486,0.548,0.4514000415802002,0.4519999623298645
3.0,0.5599,0.5645,0.4401000142097473,0.43549996614456177
4.0,0.5656,0.5725,0.4344000220298767,0.4274999499320984
5.0,0.5713,0.5765,0.4287000298500061,0.4235000014305115
6.0,0.5985,0.604,0.40149998664855957,0.3959999680519104
7.0,0.6038,0.609,0.3962000012397766,0.390999972820282
8.0,0.6119,0.6165,0.3881000280380249,0.38349997997283936
9.0,0.6159,0.619,0.3841000199317932,0.38099998235702515
10.0,0.6184,0.6225,0.381600022315979,0.3774999976158142
11.0,0.619,0.6225,0.3810000419616699,0.3774999976158142
12.0,0.619,0.622,0.3810000419616699,0.3779999613761902
13.0,0.6241,0.6265,0.3759000301361084,0.3734999895095825
14.0,0.6255,0.629,0.374500036239624,0.3709999918937683
15.0,0.6265,0.6285,0.3734999895095825,0.3714999556541443
16.0,0.6307,0.635,0.3693000078201294,0.3649999499320984
17.0,0.6312,0.6345,0.3688000440597534,0.36549997329711914
18.0,0.6368,0.636,0.36320000886917114,0.36399996280670166
19.0,0.6376,0.641,0.36239999532699585,0.35899996757507324
20.0,0.6392,0.6435,0.36080002784729004,0.35649996995925903
21.0,0.6411,0.6425,0.3589000105857849,0.35749995708465576
22.0,0.6421,0.645,0.3579000234603882,0.35499995946884155
23.0,0.6427,0.6465,0.3573000431060791,0.3534999489784241
24.0,0.642,0.6405,0.3580000400543213,0.359499990940094
25.0,0.6536,0.6445,0.34640002250671387,0.3554999828338623
26.0,0.6552,0.6445,0.3447999954223633,0.3554999828338623
27.0,0.6559,0.6465,0.3440999984741211,0.3534999489784241
28.0,0.6591,0.646,0.3409000039100647,0.3539999723434448
29.0,0.6603,0.6495,0.33970004320144653,0.3504999876022339
30.0,0.6613,0.65,0.33869999647140503,0.34999996423721313
31.0,0.6624,0.65,0.3375999927520752,0.34999996423721313
32.0,0.6639,0.6505,0.3361000418663025,0.3494999408721924
33.0,0.6655,0.6525,0.3345000147819519,0.3474999666213989
34.0,0.6664,0.6505,0.3336000442504883,0.3494999408721924
35.0,0.668,0.649,0.3320000171661377,0.35099995136260986
36.0,0.6682,0.6515,0.33180004358291626,0.34849995374679565
37.0,0.6696,0.654,0.3303999900817871,0.34599995613098145
38.0,0.6717,0.653,0.32829999923706055,0.3469999432563782
39.0,0.6722,0.6555,0.32780003547668457,0.34449994564056396
40.0,0.6725,0.6565,0.32750004529953003,0.34349995851516724
41.0,0.674,0.656,0.32600003480911255,0.343999981880188
42.0,0.6739,0.6565,0.3260999917984009,0.34349995851516724
43.0,0.6741,0.657,0.32590001821517944,0.34299999475479126
44.0,0.675,0.6595,0.32499998807907104,0.34049999713897705
45.0,0.6747,0.6555,0.32530003786087036,0.34449994564056396
46.0,0.6759,0.6585,0.3241000175476074,0.3414999842643738
47.0,0.677,0.6585,0.3230000138282776,0.3414999842643738
48.0,0.6771,0.6595,0.3228999972343445,0.34049999713897705
49.0,0.6786,0.66,0.3214000463485718,0.3399999737739563
50.0,0.6805,0.6625,0.31950002908706665,0.3374999761581421
51.0,0.681,0.6605,0.3190000057220459,0.33949995040893555
52.0,0.6811,0.6595,0.3188999891281128,0.34049999713897705
53.0,0.684,0.667,0.3160000443458557,0.33299994468688965
54.0,0.6842,0.6675,0.3158000111579895,0.33249998092651367
55.0,0.686,0.6715,0.3140000104904175,0.328499972820282
56.0,0.6861,0.6725,0.3138999938964844,0.32749998569488525
57.0,0.6867,0.6735,0.3133000135421753,0.32649993896484375
58.0,0.6864,0.6725,0.31360000371932983,0.32749998569488525
59.0,0.6871,0.674,0.31290000677108765,0.3259999752044678
60.0,0.6871,0.6745,0.31290000677108765,0.325499951839447
61.0,0.6872,0.674,0.31279999017715454,0.3259999752044678
62.0,0.6876,0.6755,0.31240004301071167,0.3244999647140503
