""
epoch,train_acc,test_acc
1,0.5486,0.5795
2,0.5864,0.581
3,0.6026,0.6025
4,0.6132,0.5885
5,0.6113,0.625
6,0.6179,0.623
7,0.6228,0.63
8,0.6312,0.6265
9,0.6428,0.626
10,0.6479,0.6335
11,0.6502,0.6475
12,0.6561,0.6335
13,0.6594,0.632
14,0.6672,0.644
15,0.6694,0.642
16,0.6753,0.6505
17,0.676,0.651
18,0.6779,0.6495
19,0.6795,0.6475
20,0.6931,0.641
21,0.6922,0.632
22,0.6939,0.6515
23,0.6973,0.6515
24,0.6983,0.6515
25,0.7027,0.671
26,0.7039,0.6625
27,0.7114,0.6565
28,0.713,0.6635
29,0.7051,0.6565
30,0.7177,0.6575
31,0.7121,0.674
32,0.7166,0.6675
33,0.7176,0.6735
34,0.727,0.6805
35,0.7218,0.678
36,0.7161,0.671
37,0.724,0.6775
38,0.7214,0.6605
39,0.7285,0.6755
40,0.7303,0.6655
41,0.7345,0.6745
42,0.7341,0.654
43,0.7324,0.6775
44,0.7401,0.671
45,0.742,0.6705
46,0.7435,0.684
47,0.7435,0.6715
48,0.7437,0.675
49,0.7515,0.678
50,0.7467,0.6525
51,0.751,0.68
52,0.7562,0.6755
53,0.7539,0.6725
54,0.7594,0.6755
55,0.7579,0.6675
56,0.7569,0.69
57,0.7644,0.685
58,0.7586,0.6775
59,0.7604,0.672
60,0.761,0.665
61,0.7647,0.6855
62,0.7666,0.6765
63,0.7642,0.6685
64,0.7706,0.6745
65,0.7734,0.6555
66,0.7676,0.684
67,0.7725,0.682
68,0.7759,0.682
69,0.7717,0.6795
70,0.7816,0.6665
71,0.7733,0.685
72,0.7853,0.688
73,0.7784,0.685
74,0.783,0.686
75,0.7857,0.6815
76,0.78,0.685
77,0.7885,0.688
78,0.7885,0.677
79,0.7944,0.671
80,0.7802,0.6495
81,0.7881,0.6875
82,0.7966,0.6785
83,0.7858,0.685
84,0.7937,0.685
85,0.7985,0.686
86,0.7911,0.686
87,0.8006,0.6785
88,0.8014,0.6955
89,0.7975,0.6605
90,0.8022,0.6845
91,0.8099,0.6945
92,0.8105,0.692
93,0.8044,0.6835
94,0.8005,0.686
95,0.8122,0.6795
96,0.8135,0.673
97,0.8117,0.69
98,0.7968,0.6775
99,0.8009,0.6865
100,0.8057,0.6855
101,0.8145,0.676
102,0.7978,0.663
103,0.8029,0.664
104,0.7976,0.666
105,0.794,0.673
106,0.7988,0.6845
107,0.8009,0.671
108,0.807,0.647
109,0.8054,0.6575
110,0.8003,0.674
111,0.798,0.6805
112,0.8183,0.6845
113,0.8137,0.6825
114,0.8248,0.6935
115,0.8072,0.6815
116,0.8121,0.6845
117,0.8127,0.6755
118,0.8116,0.681
119,0.8128,0.655
120,0.8,0.669
121,0.8192,0.6745
122,0.8201,0.6775
123,0.8255,0.675
124,0.8245,0.682
125,0.8231,0.6765
126,0.8186,0.6835
127,0.7994,0.676
128,0.77,0.653
129,0.7836,0.6945
130,0.7872,0.687
131,0.7705,0.633
132,0.7914,0.671
133,0.7831,0.701
134,0.7827,0.6835
135,0.7895,0.688
136,0.8001,0.6935
137,0.8057,0.6825
138,0.8128,0.694
139,0.8018,0.6915
140,0.8035,0.6835
141,0.8085,0.682
142,0.8083,0.689
143,0.8048,0.682
144,0.8197,0.6835
145,0.804,0.693
146,0.8087,0.672
147,0.8154,0.692
148,0.8231,0.664
149,0.8175,0.692
150,0.8211,0.691
151,0.8197,0.6875
152,0.8162,0.684
153,0.8098,0.6895
154,0.8255,0.7025
155,0.8294,0.699
156,0.8354,0.6865
157,0.8249,0.7015
158,0.8321,0.6895
159,0.8237,0.7045
160,0.8332,0.69
161,0.8148,0.691
162,0.8254,0.663
163,0.7856,0.685
164,0.8083,0.66
165,0.813,0.694
166,0.8225,0.6875
167,0.8412,0.6855
168,0.8359,0.6965
169,0.8394,0.702
170,0.8284,0.6755
171,0.8156,0.6905
172,0.8358,0.659
173,0.8364,0.703
174,0.8479,0.6635
175,0.824,0.705
176,0.8391,0.699
177,0.8432,0.7025
178,0.8585,0.689
179,0.8491,0.698
180,0.8394,0.712
181,0.8484,0.7005
182,0.8503,0.707
183,0.8631,0.7095
184,0.8413,0.6875
185,0.8539,0.699
186,0.8587,0.673
187,0.8536,0.7095
188,0.8426,0.6975
189,0.8378,0.6955
190,0.8478,0.705
191,0.8608,0.693
192,0.8535,0.689
193,0.8666,0.7
194,0.859,0.711
195,0.8651,0.647
196,0.8573,0.701
197,0.8699,0.693
198,0.8431,0.691
199,0.8704,0.68
200,0.8414,0.6875
