""
epoch,train_acc,test_acc
1,0.5978,0.631
2,0.6735,0.6605
3,0.6889,0.6725
4,0.7052,0.684
5,0.7135,0.691
6,0.7192,0.7025
7,0.7203,0.7055
8,0.7261,0.701
9,0.735,0.703
10,0.736,0.704
11,0.7422,0.7005
12,0.7429,0.703
13,0.7506,0.7025
14,0.7559,0.713
15,0.7562,0.7155
16,0.7563,0.7085
17,0.7648,0.7095
18,0.7705,0.7255
19,0.7672,0.7205
20,0.773,0.723
21,0.7783,0.736
22,0.7746,0.7415
23,0.7782,0.7365
24,0.7794,0.734
25,0.7857,0.741
26,0.784,0.73
27,0.7911,0.73
28,0.7937,0.7505
29,0.7975,0.7495
30,0.7993,0.7345
31,0.7975,0.74
32,0.8,0.7455
33,0.8013,0.7455
34,0.8051,0.7395
35,0.8085,0.742
36,0.8086,0.742
37,0.8121,0.752
38,0.8164,0.7415
39,0.8123,0.754
40,0.8187,0.746
41,0.82,0.742
42,0.8178,0.741
43,0.8195,0.7445
44,0.8207,0.748
45,0.8258,0.7505
46,0.8249,0.7425
47,0.8298,0.748
48,0.8291,0.7415
49,0.8254,0.7585
50,0.8319,0.7515
51,0.8391,0.755
52,0.8338,0.7495
53,0.8399,0.7605
54,0.8389,0.7585
55,0.8404,0.7495
56,0.8394,0.753
57,0.8407,0.757
58,0.8438,0.7555
59,0.845,0.7525
60,0.8442,0.758
61,0.8489,0.749
62,0.848,0.7595
63,0.8478,0.7435
64,0.8381,0.756
65,0.8442,0.759
66,0.8536,0.7555
67,0.8514,0.74
68,0.8512,0.7545
69,0.8483,0.7575
70,0.8576,0.753
71,0.8649,0.762
72,0.8533,0.7535
73,0.8556,0.762
74,0.8584,0.7635
75,0.8651,0.7605
76,0.8662,0.7565
77,0.8675,0.756
78,0.8585,0.766
79,0.8703,0.7495
80,0.867,0.7635
81,0.8626,0.7585
82,0.867,0.756
83,0.8661,0.758
84,0.8652,0.7585
85,0.8683,0.7535
86,0.8701,0.752
87,0.8654,0.759
88,0.8676,0.7655
89,0.8768,0.762
90,0.8789,0.7545
91,0.8758,0.7645
92,0.8733,0.7575
93,0.8806,0.755
94,0.8781,0.75
95,0.8764,0.753
96,0.8791,0.759
97,0.8764,0.742
98,0.8831,0.7495
99,0.8733,0.758
100,0.8708,0.77
101,0.8818,0.7665
102,0.8853,0.7585
103,0.88,0.75
104,0.8819,0.765
105,0.8859,0.7625
106,0.8887,0.7645
107,0.8884,0.7575
108,0.8927,0.7445
109,0.8852,0.7625
110,0.8914,0.766
111,0.8844,0.7625
112,0.8828,0.749
113,0.8774,0.764
114,0.894,0.7545
115,0.9001,0.7615
116,0.8863,0.759
117,0.8932,0.7375
118,0.8942,0.757
119,0.8974,0.7635
120,0.8921,0.7555
121,0.9021,0.7535
122,0.8894,0.7665
123,0.8926,0.7625
124,0.8954,0.762
125,0.898,0.755
126,0.9046,0.7665
127,0.909,0.767
128,0.8862,0.769
129,0.9054,0.7645
130,0.9043,0.7595
131,0.9038,0.763
132,0.9081,0.761
133,0.9055,0.7595
134,0.91,0.759
135,0.9047,0.765
136,0.8991,0.743
137,0.8992,0.762
138,0.9043,0.7625
139,0.9003,0.761
140,0.9073,0.7665
141,0.9039,0.7635
142,0.9131,0.757
143,0.9166,0.765
144,0.9066,0.753
145,0.9065,0.7485
146,0.9041,0.755
147,0.91,0.7685
148,0.912,0.7675
149,0.9095,0.7585
150,0.8919,0.7635
151,0.8867,0.759
152,0.8989,0.76
153,0.8757,0.7495
154,0.881,0.756
155,0.8885,0.7675
156,0.8581,0.7365
157,0.8027,0.7505
158,0.8415,0.7525
159,0.8459,0.7445
160,0.853,0.747
161,0.8432,0.756
162,0.8565,0.7355
163,0.8615,0.754
164,0.865,0.7605
165,0.8598,0.7455
166,0.8749,0.7585
167,0.8792,0.7615
168,0.8808,0.7585
169,0.8796,0.7105
170,0.8582,0.7465
171,0.8818,0.7325
172,0.8845,0.755
173,0.8789,0.756
174,0.8817,0.76
175,0.8857,0.7655
176,0.8871,0.744
177,0.8853,0.756
178,0.8871,0.765
179,0.8789,0.756
180,0.8927,0.763
181,0.8836,0.7575
182,0.8975,0.7685
183,0.89,0.764
184,0.8952,0.7575
185,0.8833,0.766
186,0.8961,0.7605
187,0.8871,0.7535
188,0.8867,0.7535
189,0.8897,0.763
190,0.8998,0.748
191,0.8905,0.754
192,0.8924,0.7535
193,0.9011,0.758
194,0.8987,0.7615
195,0.9045,0.7615
196,0.8906,0.756
197,0.8897,0.7655
198,0.8948,0.7695
199,0.8957,0.756
200,0.9056,0.761
