""
epoch,train_acc,test_acc
1,0.6205,0.656
2,0.686,0.6825
3,0.7093,0.7205
4,0.7205,0.691
5,0.7214,0.709
6,0.729,0.7265
7,0.7294,0.7235
8,0.7364,0.7415
9,0.7405,0.733
10,0.7368,0.736
11,0.7485,0.7265
12,0.7406,0.726
13,0.751,0.744
14,0.7569,0.75
15,0.7502,0.7285
16,0.7571,0.752
17,0.7642,0.735
18,0.7591,0.75
19,0.7628,0.7345
20,0.7631,0.7555
21,0.7686,0.7365
22,0.7707,0.7345
23,0.7699,0.748
24,0.7644,0.7425
25,0.7768,0.742
26,0.7739,0.7385
27,0.7819,0.7575
28,0.7707,0.7485
29,0.7819,0.743
30,0.785,0.764
31,0.7853,0.746
32,0.7743,0.7595
33,0.7867,0.766
34,0.7905,0.719
35,0.7889,0.748
36,0.7837,0.749
37,0.7916,0.7585
38,0.7919,0.7415
39,0.7989,0.7175
40,0.7969,0.7525
41,0.798,0.75
42,0.7979,0.738
43,0.7956,0.749
44,0.7995,0.76
45,0.795,0.7545
46,0.8003,0.761
47,0.8047,0.76
48,0.789,0.755
49,0.7999,0.7595
50,0.8121,0.75
51,0.8145,0.7145
52,0.8072,0.7565
53,0.8137,0.751
54,0.8121,0.76
55,0.8084,0.7565
56,0.8104,0.7625
57,0.81,0.748
58,0.818,0.747
59,0.8088,0.752
60,0.8141,0.7565
61,0.8198,0.755
62,0.8183,0.745
63,0.8228,0.755
64,0.8223,0.7215
65,0.8165,0.746
66,0.819,0.758
67,0.824,0.753
68,0.8164,0.76
69,0.8263,0.753
70,0.8234,0.7575
71,0.8314,0.748
72,0.8297,0.758
73,0.8292,0.7585
74,0.8218,0.763
75,0.8279,0.7595
76,0.8336,0.7645
77,0.8338,0.7465
78,0.8347,0.742
79,0.8271,0.7455
80,0.838,0.761
81,0.8449,0.737
82,0.8243,0.7545
83,0.8379,0.7625
84,0.8422,0.7515
85,0.8484,0.744
86,0.8337,0.755
87,0.8433,0.7615
88,0.8386,0.6965
89,0.7487,0.7365
90,0.8088,0.7385
91,0.8113,0.7515
92,0.8125,0.745
93,0.8148,0.7515
94,0.8193,0.7515
95,0.8194,0.7555
96,0.81,0.7475
97,0.8184,0.746
98,0.8194,0.745
99,0.8215,0.76
100,0.8209,0.7505
101,0.8188,0.751
102,0.8343,0.751
103,0.8279,0.7535
104,0.8209,0.761
105,0.8256,0.6995
106,0.8322,0.75
107,0.8333,0.7325
108,0.8275,0.739
109,0.8254,0.742
110,0.8316,0.759
111,0.8333,0.7585
112,0.8409,0.7595
113,0.8373,0.761
114,0.8377,0.724
115,0.8365,0.7535
116,0.8345,0.7525
117,0.829,0.7255
118,0.8302,0.761
119,0.8358,0.757
120,0.8322,0.756
121,0.8421,0.765
122,0.8526,0.761
123,0.8534,0.758
124,0.8441,0.756
125,0.8509,0.752
126,0.8319,0.731
127,0.8503,0.738
128,0.841,0.744
129,0.8594,0.752
130,0.8469,0.759
131,0.8586,0.756
132,0.8554,0.7555
133,0.8533,0.7605
134,0.8514,0.7515
135,0.8545,0.757
136,0.8592,0.759
137,0.8054,0.7285
138,0.8343,0.7505
139,0.8385,0.7425
140,0.8445,0.749
141,0.8457,0.734
142,0.8477,0.7405
143,0.848,0.736
144,0.8499,0.7485
145,0.8513,0.751
146,0.8473,0.754
147,0.8502,0.761
148,0.8589,0.7515
149,0.8579,0.7495
150,0.8572,0.7515
151,0.8584,0.757
152,0.8588,0.7285
153,0.867,0.76
154,0.8582,0.7495
155,0.8622,0.747
156,0.8655,0.7495
157,0.862,0.731
158,0.8681,0.7315
159,0.8497,0.746
160,0.8668,0.736
161,0.8588,0.749
162,0.8655,0.733
163,0.8719,0.7485
164,0.8778,0.72
165,0.8638,0.748
166,0.8634,0.759
167,0.8728,0.7495
168,0.8644,0.74
169,0.8661,0.728
170,0.8692,0.7515
171,0.8678,0.7545
172,0.8418,0.752
173,0.875,0.757
174,0.8683,0.746
175,0.8658,0.6445
176,0.8709,0.738
177,0.8702,0.7585
178,0.8804,0.758
179,0.8743,0.7475
180,0.8704,0.749
181,0.8717,0.7415
182,0.882,0.7435
183,0.8601,0.7455
184,0.8767,0.7555
185,0.878,0.731
186,0.8796,0.733
187,0.8777,0.733
188,0.8679,0.7445
189,0.8813,0.748
190,0.8674,0.7465
191,0.8909,0.7395
192,0.8733,0.7315
193,0.8905,0.748
194,0.8815,0.752
195,0.8799,0.748
196,0.8887,0.7535
197,0.8866,0.738
198,0.8906,0.744
199,0.8771,0.746
200,0.8951,0.7245
