""
epoch,train_acc,test_acc
1,0.7095,0.7625
2,0.7795,0.79
3,0.7988,0.7955
4,0.806,0.7745
5,0.8134,0.764
6,0.8199,0.808
7,0.8238,0.823
8,0.8355,0.8125
9,0.847,0.8315
10,0.847,0.834
11,0.8506,0.8335
12,0.8535,0.8395
13,0.8604,0.825
14,0.86,0.8385
15,0.8647,0.8365
16,0.8619,0.846
17,0.867,0.846
18,0.8639,0.8435
19,0.8706,0.8335
20,0.8715,0.8355
21,0.8709,0.841
22,0.8734,0.851
23,0.8802,0.854
24,0.8763,0.833
25,0.8777,0.844
26,0.8782,0.809
27,0.882,0.8525
28,0.8776,0.8485
29,0.8831,0.852
30,0.8837,0.815
31,0.8858,0.847
32,0.8851,0.8525
33,0.8844,0.849
34,0.8846,0.851
35,0.8921,0.82
36,0.8869,0.7805
37,0.8904,0.847
38,0.8932,0.85
39,0.8962,0.852
40,0.8891,0.762
41,0.8903,0.8485
42,0.894,0.8565
43,0.8951,0.8535
44,0.8969,0.852
45,0.8977,0.85
46,0.9026,0.854
47,0.8972,0.851
48,0.8923,0.8495
49,0.8993,0.852
50,0.9025,0.859
51,0.9021,0.8515
52,0.8997,0.8435
53,0.8938,0.83
54,0.9011,0.85
55,0.9032,0.8565
56,0.9003,0.857
57,0.9095,0.8515
58,0.8993,0.854
59,0.9074,0.862
60,0.9086,0.851
61,0.8978,0.856
62,0.8987,0.8565
63,0.9035,0.851
64,0.9138,0.851
65,0.9117,0.86
66,0.9127,0.858
67,0.9118,0.8545
68,0.909,0.8445
69,0.9083,0.809
70,0.9092,0.856
71,0.9083,0.857
72,0.9118,0.7085
73,0.8973,0.8595
74,0.918,0.859
75,0.9162,0.859
76,0.9155,0.8605
77,0.9125,0.8595
78,0.9177,0.8565
79,0.9113,0.855
80,0.9178,0.8565
81,0.9219,0.803
82,0.897,0.8525
83,0.9181,0.8565
84,0.9203,0.845
85,0.9153,0.855
86,0.9213,0.7795
87,0.9222,0.854
88,0.9091,0.854
89,0.9253,0.857
90,0.9241,0.788
91,0.9245,0.855
92,0.9204,0.8595
93,0.9258,0.8005
94,0.9111,0.861
95,0.9228,0.86
96,0.9185,0.855
97,0.9222,0.8565
98,0.9202,0.856
99,0.9206,0.8585
100,0.9279,0.827
101,0.9215,0.86
102,0.9269,0.851
103,0.9269,0.859
104,0.9321,0.8625
105,0.927,0.846
106,0.9268,0.857
107,0.915,0.856
108,0.9331,0.858
109,0.9319,0.862
110,0.9267,0.8465
111,0.9321,0.8565
112,0.9248,0.8345
113,0.9333,0.8515
114,0.9359,0.857
115,0.9323,0.8295
116,0.9328,0.85
117,0.9219,0.8465
118,0.9297,0.851
119,0.9341,0.8505
120,0.9267,0.8525
121,0.9316,0.8565
122,0.9354,0.852
123,0.9354,0.8305
124,0.936,0.855
125,0.9343,0.8535
126,0.9299,0.8485
127,0.9056,0.824
128,0.9108,0.839
129,0.9188,0.844
130,0.9162,0.8485
131,0.9385,0.85
132,0.9433,0.8395
133,0.8832,0.8105
134,0.8916,0.8385
135,0.9251,0.846
136,0.928,0.848
137,0.9198,0.855
138,0.9318,0.848
139,0.9313,0.8505
140,0.9398,0.844
141,0.9182,0.8555
142,0.9325,0.8485
143,0.9255,0.8495
144,0.9342,0.8425
145,0.8757,0.8465
146,0.9237,0.8415
147,0.9259,0.8485
148,0.9293,0.843
149,0.932,0.855
150,0.9332,0.852
151,0.9411,0.852
152,0.9359,0.841
153,0.9338,0.8495
154,0.94,0.8505
155,0.9363,0.854
156,0.9366,0.852
157,0.9386,0.8495
158,0.931,0.8525
159,0.9363,0.856
160,0.9389,0.8535
161,0.9314,0.8545
162,0.9281,0.8525
163,0.9336,0.609
164,0.8422,0.823
165,0.8919,0.823
166,0.8915,0.826
167,0.8953,0.8325
168,0.8998,0.8325
169,0.8987,0.837
170,0.9019,0.8365
171,0.9057,0.8305
172,0.9049,0.8395
173,0.9001,0.83
174,0.9067,0.832
175,0.9074,0.836
176,0.9021,0.831
177,0.9075,0.8375
178,0.9061,0.8335
179,0.9128,0.8325
180,0.9098,0.827
181,0.9076,0.8355
182,0.9103,0.8195
183,0.9082,0.8355
184,0.9103,0.8305
185,0.915,0.8305
186,0.9095,0.833
187,0.912,0.8365
188,0.9124,0.8295
189,0.9053,0.835
190,0.9106,0.838
191,0.9111,0.834
192,0.8799,0.817
193,0.8846,0.814
194,0.892,0.821
195,0.8991,0.8335
196,0.9074,0.835
197,0.8994,0.836
198,0.9084,0.8265
199,0.9009,0.831
200,0.9112,0.828
