""
epoch,train_acc,test_acc
1,0.7004,0.7395
2,0.7659,0.769
3,0.7784,0.778
4,0.7901,0.7785
5,0.7941,0.784
6,0.8027,0.791
7,0.8092,0.793
8,0.8132,0.7985
9,0.8181,0.7775
10,0.822,0.788
11,0.8212,0.8
12,0.8277,0.8095
13,0.8297,0.8045
14,0.8361,0.7895
15,0.836,0.805
16,0.8393,0.8035
17,0.8381,0.8055
18,0.8497,0.805
19,0.8508,0.8185
20,0.8489,0.802
21,0.8495,0.8095
22,0.8556,0.823
23,0.8567,0.814
24,0.8573,0.809
25,0.8598,0.815
26,0.8627,0.812
27,0.8613,0.8195
28,0.8557,0.822
29,0.866,0.826
30,0.8698,0.829
31,0.8694,0.813
32,0.8704,0.82
33,0.8687,0.8075
34,0.8688,0.8155
35,0.8709,0.828
36,0.8712,0.808
37,0.8751,0.8215
38,0.8789,0.803
39,0.8746,0.8255
40,0.8811,0.8265
41,0.878,0.8345
42,0.8855,0.817
43,0.8881,0.829
44,0.8825,0.828
45,0.8898,0.8305
46,0.8822,0.831
47,0.8868,0.826
48,0.8848,0.8155
49,0.8914,0.8005
50,0.8878,0.8305
51,0.8882,0.825
52,0.8922,0.8255
53,0.8973,0.8195
54,0.8956,0.833
55,0.8986,0.828
56,0.8956,0.831
57,0.895,0.8335
58,0.899,0.824
59,0.8947,0.833
60,0.901,0.8245
61,0.8987,0.827
62,0.9043,0.811
63,0.8969,0.8225
64,0.8991,0.8235
65,0.9088,0.8375
66,0.9075,0.827
67,0.9032,0.8315
68,0.9063,0.8365
69,0.9064,0.84
70,0.9056,0.8265
71,0.9107,0.836
72,0.9104,0.8385
73,0.9075,0.826
74,0.9095,0.838
75,0.9151,0.8255
76,0.9094,0.8365
77,0.9156,0.835
78,0.9107,0.8265
79,0.9149,0.8345
80,0.91,0.8285
81,0.9167,0.8345
82,0.9106,0.7955
83,0.9148,0.837
84,0.9199,0.8315
85,0.9191,0.8375
86,0.9183,0.8165
87,0.9162,0.832
88,0.9254,0.8325
89,0.9205,0.826
90,0.9239,0.823
91,0.9249,0.8365
92,0.9216,0.835
93,0.9221,0.8395
94,0.9217,0.804
95,0.9249,0.834
96,0.9157,0.8375
97,0.9257,0.8425
98,0.9292,0.8265
99,0.9223,0.8165
100,0.9304,0.8435
101,0.9253,0.8375
102,0.9311,0.8325
103,0.9205,0.8315
104,0.9291,0.821
105,0.9276,0.828
106,0.9337,0.837
107,0.936,0.8375
108,0.9359,0.83
109,0.9333,0.834
110,0.9357,0.835
111,0.9373,0.8385
112,0.9272,0.841
113,0.9365,0.8325
114,0.9299,0.834
115,0.9298,0.8335
116,0.9349,0.837
117,0.9343,0.834
118,0.9437,0.827
119,0.9327,0.828
120,0.9364,0.835
121,0.9342,0.8275
122,0.9381,0.8275
123,0.938,0.8135
124,0.9392,0.8305
125,0.9433,0.834
126,0.9384,0.823
127,0.9413,0.8285
128,0.9441,0.8335
129,0.9388,0.8365
130,0.9382,0.8305
131,0.9369,0.839
132,0.9249,0.8415
133,0.8992,0.8055
134,0.9063,0.84
135,0.9141,0.8335
136,0.9152,0.8135
137,0.9199,0.833
138,0.9058,0.827
139,0.9194,0.8295
140,0.9204,0.8365
141,0.9135,0.8325
142,0.9257,0.835
143,0.9271,0.829
144,0.9271,0.8345
145,0.9058,0.839
146,0.9076,0.8285
147,0.9224,0.8305
148,0.9236,0.767
149,0.9286,0.8265
150,0.935,0.835
151,0.9361,0.8395
152,0.933,0.8195
153,0.931,0.822
154,0.9367,0.839
155,0.9331,0.832
156,0.9381,0.834
157,0.9412,0.8385
158,0.9327,0.8355
159,0.9292,0.8385
160,0.9376,0.838
161,0.9417,0.8355
162,0.9452,0.8405
163,0.9316,0.8345
164,0.9402,0.8225
165,0.9414,0.8285
166,0.932,0.8325
167,0.9423,0.8365
168,0.9392,0.838
169,0.9434,0.829
170,0.9426,0.8365
171,0.9416,0.836
172,0.942,0.8335
173,0.9209,0.837
174,0.9314,0.8395
175,0.9388,0.816
176,0.9354,0.84
177,0.941,0.8275
178,0.9338,0.838
179,0.9411,0.8285
180,0.9371,0.839
181,0.9339,0.816
182,0.9248,0.8355
183,0.9415,0.835
184,0.9403,0.828
185,0.9327,0.8255
186,0.9203,0.8265
187,0.9325,0.8335
188,0.9396,0.8265
189,0.9452,0.7885
190,0.9428,0.824
191,0.93,0.8305
192,0.9412,0.831
193,0.9423,0.8415
194,0.9413,0.838
195,0.9414,0.835
196,0.9461,0.81
197,0.9423,0.835
198,0.9416,0.8365
199,0.9455,0.8405
200,0.9479,0.8385
