""
epoch,train_acc,test_acc
1,0.7274,0.766
2,0.7846,0.8025
3,0.8009,0.8305
4,0.8146,0.833
5,0.8308,0.846
6,0.8364,0.8475
7,0.846,0.8515
8,0.8496,0.8585
9,0.8486,0.8415
10,0.8561,0.8605
11,0.8633,0.866
12,0.8676,0.8635
13,0.8716,0.8735
14,0.8775,0.877
15,0.8731,0.883
16,0.8816,0.883
17,0.88,0.8685
18,0.8881,0.8755
19,0.8871,0.868
20,0.8926,0.884
21,0.8971,0.881
22,0.8939,0.8835
23,0.8956,0.8825
24,0.8986,0.888
25,0.8997,0.888
26,0.8995,0.8855
27,0.91,0.887
28,0.8983,0.8745
29,0.906,0.891
30,0.9081,0.8805
31,0.9025,0.8875
32,0.9083,0.8925
33,0.9097,0.8905
34,0.9158,0.8835
35,0.917,0.8465
36,0.9143,0.892
37,0.9178,0.8825
38,0.9177,0.8755
39,0.9194,0.892
40,0.9202,0.8905
41,0.9169,0.8925
42,0.9113,0.885
43,0.9223,0.89
44,0.9208,0.8885
45,0.9205,0.8935
46,0.9196,0.8935
47,0.926,0.886
48,0.9282,0.872
49,0.9269,0.89
50,0.9259,0.8675
51,0.9247,0.8845
52,0.9336,0.886
53,0.9263,0.883
54,0.9287,0.886
55,0.93,0.8825
56,0.9316,0.888
57,0.9365,0.8625
58,0.9345,0.889
59,0.9376,0.8885
60,0.935,0.8815
61,0.9364,0.883
62,0.9409,0.8885
63,0.9362,0.882
64,0.9397,0.886
65,0.9353,0.892
66,0.9375,0.8715
67,0.9416,0.884
68,0.9427,0.866
69,0.9429,0.8875
70,0.9493,0.874
71,0.9397,0.885
72,0.9482,0.8845
73,0.9432,0.877
74,0.9381,0.8755
75,0.9443,0.8835
76,0.9442,0.8905
77,0.9538,0.885
78,0.9466,0.875
79,0.9527,0.89
80,0.9362,0.891
81,0.9522,0.883
82,0.9474,0.833
83,0.9439,0.894
84,0.9551,0.879
85,0.9539,0.8885
86,0.9359,0.8855
87,0.9553,0.8685
88,0.9497,0.8895
89,0.9605,0.8905
90,0.9559,0.842
91,0.9492,0.8915
92,0.9514,0.8645
93,0.9501,0.878
94,0.9543,0.887
95,0.949,0.8775
96,0.9539,0.8745
97,0.9606,0.882
98,0.9623,0.887
99,0.9592,0.8725
100,0.9676,0.8815
101,0.9548,0.878
102,0.9571,0.8705
103,0.9639,0.876
104,0.9618,0.875
105,0.9588,0.884
106,0.9648,0.879
107,0.956,0.8715
108,0.9531,0.869
109,0.9653,0.884
110,0.9672,0.886
111,0.9638,0.891
112,0.9715,0.891
113,0.9678,0.8875
114,0.9581,0.874
115,0.9596,0.8875
116,0.944,0.836
117,0.9318,0.8665
118,0.9628,0.884
119,0.9642,0.8815
120,0.9627,0.8855
121,0.9554,0.888
122,0.9692,0.8775
123,0.952,0.862
124,0.9534,0.889
125,0.9674,0.8735
126,0.9715,0.883
127,0.973,0.8895
128,0.9781,0.8845
129,0.9745,0.8515
130,0.9628,0.884
131,0.9699,0.8765
132,0.9703,0.8845
133,0.9731,0.8845
134,0.9622,0.858
135,0.9574,0.8835
136,0.9793,0.877
137,0.9703,0.883
138,0.9715,0.88
139,0.9325,0.8745
140,0.962,0.8835
141,0.9752,0.878
142,0.9783,0.888
143,0.9803,0.8645
144,0.9747,0.8825
145,0.9839,0.8845
146,0.9801,0.882
147,0.9439,0.882
148,0.9755,0.8835
149,0.9743,0.8795
150,0.9826,0.884
151,0.9594,0.8815
152,0.9773,0.8825
153,0.9794,0.864
154,0.9323,0.855
155,0.9501,0.876
156,0.964,0.8785
157,0.9629,0.8765
158,0.9511,0.8775
159,0.9724,0.8845
160,0.9705,0.884
161,0.9748,0.8785
162,0.9724,0.8815
163,0.9567,0.8665
164,0.956,0.88
165,0.9669,0.871
166,0.9705,0.88
167,0.9506,0.7015
168,0.8317,0.8245
169,0.8691,0.8355
170,0.8904,0.865
171,0.9008,0.8705
172,0.9073,0.849
173,0.9145,0.873
174,0.914,0.8735
175,0.916,0.8725
176,0.9199,0.881
177,0.9216,0.86
178,0.9162,0.8775
179,0.9188,0.8705
180,0.9258,0.8765
181,0.9222,0.8665
182,0.9259,0.864
183,0.9273,0.869
184,0.9263,0.869
185,0.9262,0.7985
186,0.9206,0.876
187,0.9255,0.872
188,0.8801,0.853
189,0.9138,0.877
190,0.9304,0.8805
191,0.9341,0.8695
192,0.9323,0.8735
193,0.9336,0.875
194,0.9243,0.87
195,0.9332,0.874
196,0.9362,0.8795
197,0.9266,0.8795
198,0.9327,0.8795
199,0.9328,0.8675
200,0.9402,0.879
