epoch,train acc,test acc,train loss,test loss
1.0,0.5627,0.557,0.43730002641677856,0.4429999589920044
2.0,0.588,0.581,0.41200000047683716,0.41899996995925903
3.0,0.6153,0.6135,0.3847000002861023,0.38649994134902954
4.0,0.6193,0.618,0.3806999921798706,0.3819999694824219
5.0,0.6399,0.6505,0.36010003089904785,0.3494999408721924
6.0,0.6529,0.6605,0.34710001945495605,0.33949995040893555
7.0,0.6678,0.6715,0.33219999074935913,0.328499972820282
8.0,0.6669,0.671,0.33310002088546753,0.32899999618530273
9.0,0.6713,0.67,0.3287000060081482,0.32999998331069946
10.0,0.6782,0.679,0.32179999351501465,0.32099997997283936
11.0,0.6791,0.6795,0.320900022983551,0.3204999566078186
12.0,0.6812,0.6845,0.31880003213882446,0.3154999613761902
13.0,0.6765,0.685,0.32350003719329834,0.31499993801116943
14.0,0.6846,0.691,0.31540000438690186,0.3089999556541443
15.0,0.6851,0.687,0.3149000406265259,0.312999963760376
16.0,0.6877,0.697,0.31230002641677856,0.30299997329711914
17.0,0.6901,0.6975,0.30990004539489746,0.3024999499320984
18.0,0.6855,0.689,0.31450003385543823,0.3109999895095825
19.0,0.6886,0.6955,0.31139999628067017,0.3044999837875366
20.0,0.686,0.6955,0.3140000104904175,0.3044999837875366
21.0,0.6887,0.6865,0.31130003929138184,0.31349998712539673
22.0,0.6869,0.687,0.31310003995895386,0.312999963760376
23.0,0.7025,0.694,0.29750001430511475,0.3059999942779541
24.0,0.7042,0.6955,0.29580003023147583,0.3044999837875366
25.0,0.7163,0.715,0.28369998931884766,0.2849999666213989
26.0,0.7137,0.712,0.28630000352859497,0.2879999876022339
27.0,0.714,0.7185,0.28600001335144043,0.281499981880188
28.0,0.7151,0.711,0.2849000096321106,0.2889999747276306
29.0,0.7117,0.715,0.2883000373840332,0.2849999666213989
30.0,0.7204,0.724,0.27960002422332764,0.2759999632835388
31.0,0.716,0.72,0.284000039100647,0.2799999713897705
32.0,0.7231,0.7285,0.2768999934196472,0.27149999141693115
33.0,0.7239,0.72,0.2761000394821167,0.2799999713897705
34.0,0.7218,0.7225,0.27820003032684326,0.2774999737739563
35.0,0.7264,0.7235,0.2736000418663025,0.27649998664855957
36.0,0.7252,0.73,0.27480000257492065,0.26999998092651367
37.0,0.716,0.728,0.284000039100647,0.27199995517730713
38.0,0.7276,0.735,0.27240002155303955,0.26499998569488525
