""
epoch,train_acc,test_acc
1,0.7584,0.8085
2,0.8213,0.83
3,0.837,0.8435
4,0.8473,0.848
5,0.8536,0.853
6,0.8592,0.8435
7,0.8627,0.86
8,0.8635,0.8485
9,0.8665,0.8575
10,0.869,0.855
11,0.8719,0.8585
12,0.872,0.8625
13,0.8773,0.856
14,0.8777,0.8615
15,0.8801,0.8595
16,0.8769,0.8625
17,0.8813,0.861
18,0.8811,0.8595
19,0.8832,0.862
20,0.8836,0.8605
21,0.8885,0.866
22,0.8895,0.868
23,0.8913,0.8675
24,0.892,0.8655
25,0.8924,0.8685
26,0.8934,0.8635
27,0.8942,0.862
28,0.8938,0.8715
29,0.8965,0.869
30,0.8981,0.87
31,0.9012,0.8735
32,0.8997,0.8695
33,0.9016,0.8665
34,0.9023,0.8675
35,0.9036,0.867
36,0.9043,0.8745
37,0.9053,0.878
38,0.9103,0.877
39,0.9067,0.8755
40,0.9087,0.88
41,0.9087,0.8725
42,0.9114,0.873
43,0.9138,0.876
44,0.9138,0.879
45,0.9167,0.873
46,0.9151,0.881
47,0.9151,0.876
48,0.9186,0.8745
49,0.9177,0.8715
50,0.9199,0.8665
51,0.9212,0.8745
52,0.9192,0.878
53,0.9175,0.874
54,0.9204,0.8735
55,0.9225,0.874
56,0.9232,0.8805
57,0.9234,0.8785
58,0.9258,0.874
59,0.9269,0.874
60,0.9278,0.8765
61,0.926,0.8835
62,0.9284,0.884
63,0.9296,0.883
64,0.9263,0.873
65,0.9316,0.88
66,0.9304,0.8705
67,0.9336,0.8715
68,0.9338,0.8785
69,0.9307,0.879
70,0.9346,0.8785
71,0.9363,0.88
72,0.9362,0.873
73,0.9359,0.8735
74,0.9366,0.8775
75,0.9391,0.8735
76,0.9378,0.8835
77,0.9405,0.8795
78,0.9389,0.879
79,0.9391,0.8815
80,0.9381,0.878
81,0.942,0.882
82,0.9418,0.8805
83,0.9409,0.8805
84,0.9412,0.8655
85,0.9433,0.875
86,0.9469,0.876
87,0.9429,0.8775
88,0.9437,0.8825
89,0.9475,0.8735
90,0.9444,0.8815
91,0.9442,0.8785
92,0.9473,0.878
93,0.9435,0.877
94,0.9492,0.8795
95,0.9479,0.8795
96,0.9456,0.8745
97,0.9502,0.879
98,0.9501,0.8805
99,0.9481,0.877
100,0.9494,0.878
101,0.9491,0.8825
102,0.9516,0.8855
103,0.9518,0.8835
104,0.9495,0.8795
105,0.9497,0.888
106,0.953,0.8825
107,0.9524,0.881
108,0.9538,0.886
109,0.9489,0.8815
110,0.9521,0.8825
111,0.9531,0.8835
112,0.9545,0.882
113,0.9548,0.882
114,0.9579,0.875
115,0.953,0.876
116,0.9542,0.872
117,0.9554,0.885
118,0.9578,0.884
119,0.9566,0.882
120,0.9537,0.8825
121,0.9588,0.883
122,0.958,0.8835
123,0.9582,0.8805
124,0.9595,0.886
125,0.9572,0.8775
126,0.9596,0.8815
127,0.9597,0.882
128,0.959,0.8855
129,0.959,0.883
130,0.9587,0.874
131,0.9569,0.882
132,0.9613,0.8835
133,0.9598,0.874
134,0.9628,0.8795
135,0.962,0.884
136,0.9628,0.883
137,0.9597,0.884
138,0.9616,0.882
139,0.9617,0.883
140,0.9619,0.8855
141,0.9627,0.8785
142,0.9633,0.8835
143,0.9634,0.8705
144,0.9617,0.88
145,0.9634,0.877
146,0.9664,0.883
147,0.9623,0.876
148,0.9636,0.8795
149,0.9647,0.8775
150,0.9657,0.88
151,0.966,0.875
152,0.9629,0.8715
153,0.9675,0.8805
154,0.9668,0.8855
155,0.9657,0.8745
156,0.967,0.878
157,0.965,0.878
158,0.9661,0.882
159,0.9674,0.886
160,0.9686,0.881
161,0.9679,0.8835
162,0.9683,0.886
163,0.9656,0.8805
164,0.9699,0.8805
165,0.9695,0.873
166,0.9679,0.885
167,0.9711,0.8795
168,0.9664,0.8835
169,0.9646,0.88
170,0.9691,0.8755
171,0.9696,0.8865
172,0.9697,0.8795
173,0.9684,0.8745
174,0.9704,0.8825
175,0.9703,0.88
176,0.9715,0.8825
177,0.9702,0.889
178,0.97,0.888
179,0.9715,0.8805
180,0.9719,0.8775
181,0.9711,0.889
182,0.9727,0.8825
183,0.9724,0.8715
184,0.9719,0.8805
185,0.971,0.882
186,0.973,0.8825
187,0.9738,0.883
188,0.9705,0.879
189,0.9738,0.8845
190,0.9749,0.888
191,0.9727,0.881
192,0.9726,0.882
193,0.9733,0.8815
194,0.974,0.882
195,0.973,0.875
196,0.973,0.8835
197,0.9749,0.884
198,0.9742,0.874
199,0.9754,0.887
200,0.974,0.8785
