epoch,train acc,test acc,train loss,test loss
1.0,0.6034,0.577,0.39660000801086426,0.4229999780654907
2.0,0.6176,0.5925,0.3824000358581543,0.4074999690055847
3.0,0.6328,0.614,0.36720001697540283,0.38599997758865356
4.0,0.643,0.625,0.3569999933242798,0.375
5.0,0.6651,0.6455,0.33490002155303955,0.3544999957084656
6.0,0.6691,0.653,0.33090001344680786,0.3469999432563782
7.0,0.6715,0.6575,0.32850003242492676,0.3424999713897705
8.0,0.6797,0.661,0.32030004262924194,0.33899998664855957
9.0,0.688,0.6685,0.312000036239624,0.33149999380111694
10.0,0.6899,0.67,0.3101000189781189,0.32999998331069946
11.0,0.6975,0.677,0.30250000953674316,0.3229999542236328
12.0,0.6981,0.682,0.3019000291824341,0.3179999589920044
13.0,0.7028,0.6775,0.2972000241279602,0.32249999046325684
14.0,0.7036,0.6775,0.2964000105857849,0.32249999046325684
15.0,0.7045,0.678,0.2955000400543213,0.3219999670982361
16.0,0.7069,0.6825,0.2930999994277954,0.3174999952316284
17.0,0.712,0.697,0.28800004720687866,0.30299997329711914
18.0,0.7125,0.697,0.2875000238418579,0.30299997329711914
19.0,0.7148,0.6995,0.28519999980926514,0.30049997568130493
20.0,0.7211,0.7065,0.27890002727508545,0.2934999465942383
21.0,0.7228,0.7115,0.27720004320144653,0.28849995136260986
22.0,0.727,0.712,0.27300000190734863,0.2879999876022339
23.0,0.729,0.711,0.2710000276565552,0.2889999747276306
24.0,0.7317,0.716,0.26829999685287476,0.2839999794960022
25.0,0.7376,0.7265,0.2624000310897827,0.2734999656677246
26.0,0.7402,0.7195,0.2598000168800354,0.28049999475479126
27.0,0.7415,0.7215,0.25850003957748413,0.278499960899353
28.0,0.7422,0.7215,0.25780004262924194,0.278499960899353
29.0,0.7426,0.72,0.2574000358581543,0.2799999713897705
30.0,0.7459,0.723,0.2541000247001648,0.27699995040893555
31.0,0.7472,0.721,0.2528000473976135,0.2789999842643738
32.0,0.749,0.725,0.2510000467300415,0.2749999761581421
33.0,0.7508,0.7275,0.24920004606246948,0.2724999785423279
34.0,0.7513,0.727,0.24870002269744873,0.27299994230270386
35.0,0.7512,0.7265,0.24880003929138184,0.2734999656677246
36.0,0.7514,0.7265,0.24860000610351562,0.2734999656677246
37.0,0.7522,0.7285,0.24779999256134033,0.27149999141693115
38.0,0.7528,0.73,0.24720001220703125,0.26999998092651367
39.0,0.7528,0.73,0.24720001220703125,0.26999998092651367
40.0,0.7545,0.73,0.24550002813339233,0.26999998092651367
41.0,0.7546,0.7305,0.24540001153945923,0.2694999575614929
42.0,0.7557,0.729,0.2443000078201294,0.2709999680519104
43.0,0.7565,0.7305,0.2434999942779541,0.2694999575614929
44.0,0.7598,0.735,0.24020004272460938,0.26499998569488525
45.0,0.7599,0.735,0.24010002613067627,0.26499998569488525
46.0,0.7607,0.736,0.23930001258850098,0.26399993896484375
47.0,0.7623,0.7355,0.23770004510879517,0.2644999623298645
48.0,0.7654,0.734,0.2346000075340271,0.265999972820282
49.0,0.7678,0.7415,0.232200026512146,0.25849997997283936
50.0,0.7693,0.7435,0.23070001602172852,0.2564999461174011
51.0,0.7708,0.7445,0.22920000553131104,0.2554999589920044
52.0,0.7724,0.745,0.22760003805160522,0.25499993562698364
53.0,0.773,0.7435,0.22699999809265137,0.2564999461174011
54.0,0.7727,0.744,0.22730004787445068,0.25599998235702515
55.0,0.773,0.742,0.22699999809265137,0.2579999566078186
56.0,0.7732,0.7415,0.22680002450942993,0.25849997997283936
57.0,0.7733,0.7415,0.22670000791549683,0.25849997997283936
58.0,0.7734,0.7425,0.22659999132156372,0.2574999928474426
59.0,0.7737,0.743,0.22630000114440918,0.2569999694824219
60.0,0.7758,0.744,0.22420001029968262,0.25599998235702515
61.0,0.7774,0.7425,0.2226000428199768,0.2574999928474426
62.0,0.7781,0.742,0.22190004587173462,0.2579999566078186
63.0,0.7786,0.745,0.22140002250671387,0.25499993562698364
64.0,0.7794,0.7475,0.22060000896453857,0.25249993801116943
65.0,0.7796,0.7475,0.22040003538131714,0.25249993801116943
66.0,0.7796,0.746,0.22040003538131714,0.2539999485015869
67.0,0.7796,0.745,0.22040003538131714,0.25499993562698364
68.0,0.7803,0.746,0.21970003843307495,0.2539999485015869
69.0,0.7803,0.747,0.21970003843307495,0.2529999613761902
70.0,0.7807,0.749,0.2193000316619873,0.25099998712539673
71.0,0.7815,0.7545,0.218500018119812,0.24549996852874756
72.0,0.7819,0.7545,0.21810001134872437,0.24549996852874756
73.0,0.7821,0.7545,0.21790003776550293,0.24549996852874756
74.0,0.7835,0.7535,0.21650004386901855,0.2464999556541443
75.0,0.7839,0.752,0.2161000370979309,0.24799996614456177
