""
epoch,train_acc,test_acc
1,0.6352,0.686
2,0.7238,0.722
3,0.7492,0.732
4,0.7533,0.7405
5,0.7571,0.725
6,0.7668,0.76
7,0.7725,0.7635
8,0.7786,0.761
9,0.7801,0.739
10,0.7884,0.76
11,0.7926,0.777
12,0.7937,0.7645
13,0.7934,0.7715
14,0.7996,0.78
15,0.7988,0.7665
16,0.7929,0.768
17,0.7996,0.7795
18,0.8074,0.7465
19,0.8068,0.779
20,0.817,0.782
21,0.8071,0.7845
22,0.8131,0.777
23,0.8163,0.753
24,0.8101,0.778
25,0.8168,0.7825
26,0.8169,0.778
27,0.8194,0.773
28,0.8182,0.7795
29,0.8223,0.7795
30,0.8251,0.783
31,0.8278,0.78
32,0.8277,0.7795
33,0.8296,0.7825
34,0.8253,0.778
35,0.8241,0.7655
36,0.8236,0.7585
37,0.8365,0.7815
38,0.8287,0.775
39,0.8337,0.759
40,0.8394,0.782
41,0.8399,0.7795
42,0.8382,0.7665
43,0.8344,0.7845
44,0.8404,0.7755
45,0.8407,0.7715
46,0.8369,0.775
47,0.8389,0.7765
48,0.8435,0.776
49,0.8418,0.774
50,0.8415,0.78
51,0.8425,0.782
52,0.8451,0.7815
53,0.8481,0.7825
54,0.8434,0.7565
55,0.8492,0.7765
56,0.8471,0.78
57,0.846,0.7705
58,0.848,0.7765
59,0.8522,0.7795
60,0.8441,0.773
61,0.8457,0.7775
62,0.8527,0.757
63,0.851,0.773
64,0.8584,0.7675
65,0.848,0.7775
66,0.8471,0.7735
67,0.8568,0.763
68,0.8547,0.776
69,0.862,0.778
70,0.8533,0.7745
71,0.8571,0.772
72,0.8596,0.7805
73,0.8674,0.761
74,0.8539,0.7775
75,0.8503,0.768
76,0.8586,0.7645
77,0.8609,0.781
78,0.864,0.764
79,0.8632,0.7745
80,0.853,0.7635
81,0.8618,0.7745
82,0.8648,0.7765
83,0.8607,0.783
84,0.8634,0.779
85,0.8618,0.7795
86,0.8674,0.7775
87,0.8683,0.7725
88,0.8605,0.7605
89,0.8686,0.7785
90,0.8578,0.783
91,0.8592,0.7735
92,0.8691,0.781
93,0.8559,0.782
94,0.8698,0.766
95,0.8718,0.784
96,0.8651,0.7735
97,0.8526,0.7785
98,0.8678,0.7685
99,0.8608,0.7735
100,0.8651,0.7565
101,0.869,0.777
102,0.8755,0.7745
103,0.8767,0.74
104,0.8746,0.778
105,0.8605,0.769
106,0.8796,0.7775
107,0.8793,0.777
108,0.8764,0.775
109,0.8811,0.777
110,0.8827,0.7695
111,0.8827,0.755
112,0.8662,0.6945
113,0.865,0.775
114,0.8802,0.7785
115,0.874,0.776
116,0.8872,0.771
117,0.8714,0.7735
118,0.8792,0.78
119,0.8896,0.772
120,0.8708,0.781
121,0.8789,0.769
122,0.8668,0.767
123,0.8835,0.77
124,0.88,0.7595
125,0.8865,0.7775
126,0.8804,0.744
127,0.8866,0.7645
128,0.883,0.7615
129,0.8862,0.7645
130,0.8746,0.771
131,0.8859,0.772
132,0.887,0.77
133,0.8886,0.751
134,0.8817,0.7795
135,0.8905,0.77
136,0.8886,0.775
137,0.8874,0.7745
138,0.8763,0.733
139,0.8877,0.7675
140,0.8821,0.758
141,0.8918,0.772
142,0.8434,0.7605
143,0.8664,0.774
144,0.8824,0.761
145,0.8966,0.76
146,0.8888,0.7735
147,0.8788,0.767
148,0.8989,0.7605
149,0.8995,0.7675
150,0.8833,0.753
151,0.9005,0.775
152,0.8805,0.7645
153,0.9019,0.777
154,0.884,0.766
155,0.8876,0.7725
156,0.8897,0.7625
157,0.8918,0.7425
158,0.8889,0.774
159,0.902,0.777
160,0.8864,0.776
161,0.8971,0.7635
162,0.8963,0.778
163,0.8815,0.7565
164,0.902,0.772
165,0.9034,0.7665
166,0.8842,0.7745
167,0.904,0.772
168,0.9033,0.7715
169,0.9074,0.7745
170,0.8817,0.725
171,0.8623,0.767
172,0.881,0.774
173,0.883,0.7725
174,0.8765,0.772
175,0.8847,0.7665
176,0.8901,0.769
177,0.8915,0.773
178,0.8908,0.774
179,0.8884,0.7715
180,0.8872,0.7705
181,0.8846,0.7815
182,0.8885,0.774
183,0.8929,0.7585
184,0.8924,0.7755
185,0.8834,0.7745
186,0.8902,0.7635
187,0.8948,0.7755
188,0.8859,0.773
189,0.891,0.768
190,0.8778,0.768
191,0.8875,0.77
192,0.8949,0.7415
193,0.889,0.7765
194,0.8938,0.7715
195,0.8902,0.771
196,0.8997,0.7695
197,0.8841,0.771
198,0.8953,0.777
199,0.8946,0.674
200,0.8832,0.7715
