""
epoch,train_acc,test_acc
1,0.6761,0.7525
2,0.7696,0.779
3,0.7813,0.7975
4,0.7896,0.796
5,0.7951,0.806
6,0.8043,0.8095
7,0.8073,0.8145
8,0.8142,0.8145
9,0.8167,0.8205
10,0.8205,0.796
11,0.8271,0.822
12,0.8306,0.8325
13,0.8324,0.8265
14,0.8345,0.828
15,0.839,0.824
16,0.8408,0.831
17,0.8414,0.8395
18,0.8447,0.8355
19,0.8494,0.8355
20,0.849,0.845
21,0.8512,0.8375
22,0.8532,0.8385
23,0.8567,0.8395
24,0.8602,0.839
25,0.8582,0.838
26,0.8662,0.8405
27,0.8661,0.84
28,0.8671,0.8405
29,0.869,0.846
30,0.8711,0.845
31,0.8703,0.8395
32,0.872,0.846
33,0.8729,0.848
34,0.877,0.848
35,0.8776,0.841
36,0.8778,0.8465
37,0.8815,0.851
38,0.8797,0.849
39,0.8861,0.851
40,0.8857,0.852
41,0.8836,0.844
42,0.8865,0.839
43,0.8892,0.8435
44,0.8899,0.8445
45,0.8897,0.846
46,0.8936,0.8445
47,0.8979,0.841
48,0.8933,0.84
49,0.8976,0.854
50,0.8963,0.841
51,0.8962,0.848
52,0.9012,0.851
53,0.9022,0.8485
54,0.9006,0.853
55,0.8999,0.8465
56,0.9035,0.8505
57,0.908,0.852
58,0.9084,0.8455
59,0.909,0.8475
60,0.909,0.8535
61,0.9102,0.8425
62,0.9098,0.843
63,0.9075,0.8535
64,0.9073,0.8445
65,0.913,0.837
66,0.9126,0.847
67,0.9145,0.859
68,0.9144,0.853
69,0.9188,0.8475
70,0.9182,0.855
71,0.9208,0.852
72,0.9193,0.8445
73,0.9176,0.8525
74,0.9207,0.851
75,0.92,0.8565
76,0.9248,0.8425
77,0.9238,0.8475
78,0.9224,0.8535
79,0.9277,0.8405
80,0.9222,0.8535
81,0.9241,0.8465
82,0.9283,0.8525
83,0.9294,0.8615
84,0.9276,0.8475
85,0.9288,0.855
86,0.9307,0.844
87,0.9334,0.849
88,0.9291,0.8515
89,0.9351,0.8555
90,0.9346,0.8595
91,0.9366,0.8425
92,0.9346,0.8495
93,0.9338,0.8585
94,0.9329,0.848
95,0.9366,0.856
96,0.9377,0.8535
97,0.9402,0.859
98,0.9394,0.845
99,0.9418,0.865
100,0.9398,0.858
101,0.936,0.857
102,0.9431,0.8515
103,0.9458,0.8535
104,0.9439,0.847
105,0.9414,0.856
106,0.9457,0.8485
107,0.936,0.861
108,0.9439,0.851
109,0.9405,0.8505
110,0.9472,0.861
111,0.9484,0.8615
112,0.9482,0.8615
113,0.9482,0.86
114,0.9486,0.865
115,0.9506,0.8545
116,0.9464,0.851
117,0.9471,0.8575
118,0.9468,0.8495
119,0.951,0.858
120,0.9531,0.8575
121,0.9511,0.8565
122,0.9532,0.834
123,0.9529,0.854
124,0.9542,0.861
125,0.9546,0.863
126,0.9551,0.8535
127,0.9484,0.8605
128,0.9541,0.861
129,0.9558,0.8635
130,0.9569,0.865
131,0.9556,0.863
132,0.956,0.856
133,0.952,0.858
134,0.954,0.8495
135,0.9587,0.87
136,0.9614,0.8625
137,0.9561,0.859
138,0.9602,0.861
139,0.9589,0.86
140,0.9616,0.8545
141,0.9555,0.861
142,0.9533,0.8435
143,0.9505,0.865
144,0.9571,0.861
145,0.9598,0.863
146,0.9608,0.8615
147,0.9581,0.867
148,0.9637,0.8625
149,0.9625,0.8585
150,0.9623,0.8565
151,0.9663,0.8555
152,0.9585,0.8605
153,0.9634,0.859
154,0.9641,0.853
155,0.9653,0.8565
156,0.9649,0.857
157,0.964,0.8585
158,0.9667,0.86
159,0.9661,0.855
160,0.9668,0.864
161,0.9678,0.861
162,0.9652,0.855
163,0.9645,0.856
164,0.9659,0.86
165,0.9696,0.864
166,0.9705,0.849
167,0.9693,0.8545
168,0.9691,0.8535
169,0.9703,0.857
170,0.9692,0.8605
171,0.9683,0.8595
172,0.97,0.859
173,0.9646,0.855
174,0.9708,0.858
175,0.9677,0.8575
176,0.9694,0.8635
177,0.9677,0.859
178,0.9699,0.857
179,0.9663,0.8505
180,0.9695,0.8495
181,0.9673,0.855
182,0.973,0.8595
183,0.9685,0.862
184,0.9727,0.8495
185,0.9704,0.853
186,0.9728,0.862
187,0.9707,0.847
188,0.9729,0.859
189,0.9731,0.859
190,0.9729,0.8615
191,0.9744,0.8585
192,0.9744,0.852
193,0.9719,0.8515
194,0.9737,0.8555
195,0.9708,0.857
196,0.9729,0.853
197,0.9629,0.8635
198,0.9652,0.858
199,0.9641,0.855
200,0.9697,0.8585
