""
epoch,train_acc,test_acc
1,0.6181,0.688
2,0.6981,0.7245
3,0.7306,0.77
4,0.7571,0.786
5,0.7771,0.8005
6,0.7865,0.8165
7,0.7975,0.8135
8,0.8028,0.8235
9,0.8155,0.817
10,0.8199,0.824
11,0.8231,0.8245
12,0.8251,0.8355
13,0.8292,0.8345
14,0.8341,0.833
15,0.8394,0.8145
16,0.8422,0.8345
17,0.8474,0.8295
18,0.8466,0.8345
19,0.8455,0.8445
20,0.8452,0.8345
21,0.8514,0.8435
22,0.8458,0.852
23,0.853,0.841
24,0.8546,0.8445
25,0.8569,0.844
26,0.8628,0.848
27,0.8609,0.824
28,0.8681,0.8485
29,0.8629,0.8475
30,0.8675,0.8355
31,0.8713,0.8485
32,0.8701,0.8535
33,0.8687,0.8505
34,0.8774,0.847
35,0.8844,0.835
36,0.8777,0.8165
37,0.8832,0.856
38,0.8815,0.856
39,0.8911,0.8455
40,0.8882,0.857
41,0.8833,0.848
42,0.8863,0.848
43,0.89,0.8485
44,0.8912,0.8505
45,0.89,0.8535
46,0.895,0.862
47,0.8974,0.856
48,0.8969,0.8565
49,0.9005,0.856
50,0.8977,0.8585
51,0.9032,0.86
52,0.9036,0.8525
53,0.8982,0.8545
54,0.9033,0.8645
55,0.9065,0.857
56,0.9014,0.8585
57,0.9106,0.8645
58,0.9118,0.8625
59,0.9117,0.864
60,0.9129,0.866
61,0.9076,0.854
62,0.9072,0.857
63,0.9056,0.8635
64,0.9068,0.862
65,0.9123,0.864
66,0.9168,0.8615
67,0.9161,0.844
68,0.9089,0.8545
69,0.9166,0.8635
70,0.9241,0.8705
71,0.9184,0.8595
72,0.9221,0.851
73,0.9175,0.8625
74,0.922,0.865
75,0.9229,0.8555
76,0.9229,0.8575
77,0.9224,0.861
78,0.9248,0.8655
79,0.9266,0.859
80,0.9265,0.865
81,0.9295,0.867
82,0.9276,0.8605
83,0.9328,0.849
84,0.9304,0.855
85,0.9316,0.8535
86,0.9311,0.8615
87,0.931,0.8675
88,0.9331,0.86
89,0.9321,0.8635
90,0.9297,0.864
91,0.9334,0.873
92,0.93,0.868
93,0.9341,0.862
94,0.9304,0.8585
95,0.9279,0.872
96,0.9371,0.863
97,0.9355,0.8615
98,0.937,0.866
99,0.94,0.8405
100,0.9377,0.865
101,0.9427,0.8565
102,0.9432,0.8675
103,0.9399,0.864
104,0.9464,0.8605
105,0.9416,0.867
106,0.9418,0.8575
107,0.9465,0.866
108,0.9485,0.8625
109,0.9339,0.853
110,0.9383,0.867
111,0.9476,0.8705
112,0.9461,0.865
113,0.948,0.862
114,0.9449,0.853
115,0.9277,0.866
116,0.931,0.8555
117,0.927,0.8705
118,0.9283,0.8705
119,0.9297,0.8545
120,0.9178,0.869
121,0.9328,0.8675
122,0.9308,0.874
123,0.9391,0.866
124,0.9425,0.8585
125,0.936,0.8515
126,0.9425,0.8515
127,0.9373,0.868
128,0.9497,0.8625
129,0.9458,0.8615
130,0.9507,0.8635
131,0.9455,0.875
132,0.9543,0.8725
133,0.9507,0.874
134,0.949,0.8695
135,0.955,0.8705
136,0.9463,0.8785
137,0.9518,0.867
138,0.9532,0.87
139,0.9512,0.874
140,0.9571,0.869
141,0.9542,0.8615
142,0.9567,0.8795
143,0.9535,0.874
144,0.9603,0.8715
145,0.9531,0.87
146,0.9601,0.878
147,0.9559,0.873
148,0.943,0.8685
149,0.9457,0.8625
150,0.9444,0.866
151,0.9485,0.855
152,0.9463,0.8675
153,0.9411,0.863
154,0.949,0.853
155,0.9437,0.8705
156,0.9544,0.857
157,0.9482,0.8675
158,0.9546,0.8605
159,0.9548,0.873
160,0.9518,0.8605
161,0.9481,0.869
162,0.9519,0.863
163,0.9603,0.8745
164,0.9517,0.8745
165,0.953,0.8675
166,0.959,0.872
167,0.9604,0.874
168,0.9579,0.8785
169,0.9624,0.8425
170,0.9556,0.872
171,0.9611,0.8705
172,0.9645,0.8565
173,0.9617,0.8715
174,0.9607,0.834
175,0.9556,0.7745
176,0.9516,0.875
177,0.9549,0.879
178,0.9632,0.851
179,0.9639,0.8635
180,0.9633,0.87
181,0.9627,0.873
182,0.9637,0.8755
183,0.9682,0.871
184,0.9561,0.8685
185,0.9665,0.8745
186,0.9666,0.863
187,0.9648,0.866
188,0.9639,0.874
189,0.9624,0.863
190,0.9671,0.874
191,0.9715,0.8795
192,0.9703,0.866
193,0.9689,0.859
194,0.9699,0.87
195,0.9667,0.8665
196,0.9697,0.8775
197,0.9673,0.877
198,0.9709,0.8745
199,0.9691,0.8705
200,0.969,0.877
