epoch,train acc,test acc,train loss,test loss
1.0,0.5795,0.5695,0.4205000400543213,0.43049997091293335
2.0,0.5928,0.584,0.40720003843307495,0.4159999489784241
3.0,0.6406,0.6335,0.35940003395080566,0.36649996042251587
4.0,0.6611,0.661,0.33890002965927124,0.33899998664855957
5.0,0.6827,0.6845,0.317300021648407,0.3154999613761902
6.0,0.6959,0.698,0.30410003662109375,0.3019999861717224
7.0,0.7021,0.694,0.2979000210762024,0.3059999942779541
8.0,0.7037,0.696,0.2962999939918518,0.30399996042251587
9.0,0.7063,0.6995,0.29370003938674927,0.30049997568130493
10.0,0.7077,0.7,0.2923000454902649,0.2999999523162842
11.0,0.7074,0.7,0.29260003566741943,0.2999999523162842
12.0,0.7062,0.699,0.2937999963760376,0.3009999394416809
13.0,0.7122,0.7025,0.28780001401901245,0.29749995470046997
14.0,0.7149,0.7035,0.2851000428199768,0.29649996757507324
15.0,0.715,0.703,0.2850000262260437,0.296999990940094
16.0,0.7172,0.7025,0.28280001878738403,0.29749995470046997
17.0,0.7183,0.7035,0.2817000150680542,0.29649996757507324
18.0,0.7186,0.7045,0.28140002489089966,0.2954999804496765
19.0,0.7189,0.704,0.2811000347137451,0.2959999442100525
20.0,0.7191,0.704,0.2809000015258789,0.2959999442100525
21.0,0.7206,0.705,0.2793999910354614,0.29499995708465576
22.0,0.724,0.717,0.2760000228881836,0.28299999237060547
23.0,0.7344,0.722,0.2656000256538391,0.2779999375343323
24.0,0.7344,0.724,0.2656000256538391,0.2759999632835388
25.0,0.7385,0.726,0.2615000009536743,0.27399998903274536
26.0,0.7394,0.7255,0.2606000304222107,0.27449995279312134
27.0,0.7402,0.7265,0.2598000168800354,0.2734999656677246
28.0,0.741,0.7295,0.2590000033378601,0.27049994468688965
29.0,0.7412,0.73,0.25880002975463867,0.26999998092651367
30.0,0.7411,0.7325,0.2589000463485718,0.26749998331069946
31.0,0.7437,0.7355,0.25630003213882446,0.2644999623298645
32.0,0.7442,0.7365,0.2558000087738037,0.2634999752044678
33.0,0.7476,0.7395,0.2524000406265259,0.2604999542236328
34.0,0.7494,0.739,0.25060003995895386,0.26099997758865356
35.0,0.7495,0.7385,0.25050002336502075,0.26149994134902954
36.0,0.7495,0.7385,0.25050002336502075,0.26149994134902954
37.0,0.7498,0.7395,0.2502000331878662,0.2604999542236328
38.0,0.7506,0.7395,0.24940001964569092,0.2604999542236328
39.0,0.7532,0.7405,0.2468000054359436,0.2594999670982361
40.0,0.7542,0.7405,0.24580001831054688,0.2594999670982361
41.0,0.7548,0.742,0.2452000379562378,0.2579999566078186
42.0,0.7553,0.743,0.24470001459121704,0.2569999694824219
43.0,0.7564,0.7425,0.2436000108718872,0.2574999928474426
44.0,0.7567,0.743,0.24330002069473267,0.2569999694824219
45.0,0.7575,0.743,0.24250000715255737,0.2569999694824219
46.0,0.7582,0.7425,0.24180001020431519,0.2574999928474426
47.0,0.7593,0.7435,0.24070000648498535,0.2564999461174011
48.0,0.7596,0.744,0.2404000163078308,0.25599998235702515
