""
epoch,train_acc,test_acc
1,0.6099,0.7045
2,0.7307,0.7605
3,0.765,0.774
4,0.7807,0.7885
5,0.7897,0.7945
6,0.7981,0.795
7,0.8046,0.8015
8,0.808,0.8
9,0.815,0.811
10,0.8256,0.81
11,0.8305,0.808
12,0.8337,0.817
13,0.8387,0.8185
14,0.8399,0.8325
15,0.8453,0.8275
16,0.8479,0.8245
17,0.8511,0.824
18,0.8551,0.8295
19,0.8593,0.834
20,0.8583,0.842
21,0.8609,0.8335
22,0.864,0.84
23,0.8646,0.8365
24,0.8686,0.844
25,0.8716,0.834
26,0.874,0.8385
27,0.8745,0.849
28,0.8756,0.842
29,0.8763,0.8515
30,0.8808,0.847
31,0.882,0.842
32,0.8862,0.8475
33,0.8872,0.8295
34,0.8899,0.858
35,0.8933,0.8475
36,0.8919,0.8545
37,0.895,0.8575
38,0.8929,0.855
39,0.8967,0.844
40,0.8972,0.86
41,0.8958,0.8565
42,0.8974,0.855
43,0.8981,0.8485
44,0.8951,0.857
45,0.9011,0.85
46,0.9022,0.8595
47,0.9052,0.8615
48,0.9072,0.864
49,0.9042,0.859
50,0.906,0.8555
51,0.9098,0.8555
52,0.9096,0.8545
53,0.9122,0.8615
54,0.9136,0.8645
55,0.9116,0.859
56,0.9134,0.863
57,0.9113,0.863
58,0.9164,0.868
59,0.9199,0.8605
60,0.9183,0.8635
61,0.9187,0.8675
62,0.9218,0.8605
63,0.9178,0.858
64,0.9235,0.87
65,0.924,0.8675
66,0.9217,0.868
67,0.9245,0.863
68,0.9262,0.8655
69,0.9278,0.8685
70,0.9314,0.8655
71,0.9296,0.8615
72,0.9304,0.8595
73,0.9323,0.856
74,0.9293,0.866
75,0.9274,0.8615
76,0.9343,0.868
77,0.936,0.8615
78,0.9362,0.8685
79,0.9364,0.868
80,0.9398,0.8635
81,0.935,0.8635
82,0.9218,0.859
83,0.9342,0.856
84,0.9382,0.8625
85,0.9384,0.8585
86,0.9408,0.8645
87,0.9444,0.862
88,0.9377,0.8725
89,0.94,0.851
90,0.9422,0.8635
91,0.9436,0.863
92,0.9424,0.864
93,0.9465,0.861
94,0.9441,0.8655
95,0.947,0.864
96,0.9463,0.872
97,0.9489,0.87
98,0.9453,0.852
99,0.95,0.8685
100,0.9487,0.8665
101,0.9479,0.8655
102,0.9471,0.8585
103,0.948,0.8695
104,0.9486,0.8635
105,0.9511,0.866
106,0.9495,0.8645
107,0.9535,0.868
108,0.951,0.8675
109,0.9542,0.86
110,0.9513,0.8515
111,0.9532,0.8725
112,0.954,0.8645
113,0.9581,0.8655
114,0.955,0.863
115,0.9554,0.861
116,0.954,0.867
117,0.9572,0.8595
118,0.9534,0.857
119,0.9554,0.866
120,0.9571,0.8675
121,0.9542,0.868
122,0.9577,0.866
123,0.9587,0.867
124,0.9578,0.8635
125,0.958,0.864
126,0.96,0.863
127,0.9594,0.8655
128,0.9614,0.869
129,0.9595,0.8645
130,0.9624,0.8695
131,0.9619,0.8695
132,0.959,0.8615
133,0.9615,0.869
134,0.9618,0.863
135,0.9655,0.863
136,0.9642,0.87
137,0.9654,0.8685
138,0.9629,0.86
139,0.9603,0.8675
140,0.9665,0.8685
141,0.9671,0.871
142,0.9637,0.862
143,0.9672,0.865
144,0.9666,0.87
145,0.9646,0.8685
146,0.9683,0.869
147,0.964,0.8645
148,0.9664,0.8685
149,0.9682,0.8625
150,0.9691,0.8735
151,0.9692,0.8525
152,0.9686,0.863
153,0.9685,0.8665
154,0.968,0.8715
155,0.9694,0.855
156,0.967,0.866
157,0.9705,0.857
158,0.9709,0.87
159,0.9681,0.86
160,0.97,0.864
161,0.9717,0.865
162,0.9699,0.8675
163,0.9724,0.866
164,0.9706,0.869
165,0.9713,0.8695
166,0.9703,0.8725
167,0.9713,0.8575
168,0.9689,0.87
169,0.9745,0.8675
170,0.9744,0.8625
171,0.9743,0.8695
172,0.9753,0.8715
173,0.9739,0.87
174,0.9732,0.867
175,0.9751,0.872
176,0.9761,0.864
177,0.9766,0.863
178,0.975,0.8685
179,0.9778,0.867
180,0.978,0.8625
181,0.9773,0.866
182,0.9777,0.8655
183,0.9784,0.866
184,0.9758,0.868
185,0.978,0.869
186,0.979,0.8655
187,0.9787,0.8735
188,0.9788,0.867
189,0.9802,0.8645
190,0.9776,0.866
191,0.9779,0.833
192,0.9711,0.871
193,0.9807,0.8675
194,0.9791,0.867
195,0.9786,0.87
196,0.9787,0.871
197,0.9804,0.8685
198,0.9787,0.8675
199,0.9796,0.872
200,0.9799,0.867
