""
epoch,train_acc,test_acc
1,0.6796,0.768
2,0.7695,0.7955
3,0.7829,0.799
4,0.7948,0.804
5,0.7977,0.805
6,0.7994,0.798
7,0.8089,0.803
8,0.8126,0.7915
9,0.8162,0.805
10,0.8212,0.8175
11,0.8225,0.817
12,0.8271,0.8145
13,0.8295,0.805
14,0.8333,0.8225
15,0.834,0.8225
16,0.8385,0.822
17,0.8433,0.833
18,0.8425,0.8305
19,0.8456,0.836
20,0.8488,0.8245
21,0.8524,0.832
22,0.851,0.8355
23,0.8554,0.821
24,0.8585,0.838
25,0.8581,0.836
26,0.863,0.8275
27,0.8635,0.838
28,0.8671,0.84
29,0.8672,0.842
30,0.8687,0.8245
31,0.8709,0.845
32,0.8739,0.842
33,0.8718,0.8505
34,0.8769,0.847
35,0.8781,0.82
36,0.8791,0.848
37,0.882,0.842
38,0.8774,0.838
39,0.8836,0.848
40,0.8878,0.845
41,0.8864,0.8425
42,0.8864,0.8515
43,0.891,0.848
44,0.889,0.853
45,0.8881,0.8515
46,0.8924,0.857
47,0.892,0.8465
48,0.8946,0.8545
49,0.8974,0.855
50,0.8975,0.854
51,0.8946,0.86
52,0.8975,0.852
53,0.8959,0.855
54,0.902,0.8555
55,0.9024,0.847
56,0.8998,0.848
57,0.9027,0.856
58,0.9039,0.8545
59,0.9073,0.86
60,0.9022,0.8455
61,0.9089,0.8575
62,0.9055,0.86
63,0.9074,0.8565
64,0.9098,0.854
65,0.907,0.8535
66,0.9096,0.8505
67,0.913,0.851
68,0.9125,0.8385
69,0.912,0.8495
70,0.9158,0.8495
71,0.916,0.852
72,0.9136,0.849
73,0.9132,0.858
74,0.9144,0.8485
75,0.9176,0.843
76,0.9185,0.8475
77,0.9196,0.8565
78,0.9216,0.8595
79,0.923,0.8565
80,0.9224,0.8615
81,0.9212,0.851
82,0.9181,0.855
83,0.9254,0.8565
84,0.9289,0.849
85,0.9278,0.857
86,0.9239,0.8595
87,0.9294,0.854
88,0.9298,0.8355
89,0.9312,0.846
90,0.9275,0.8485
91,0.9291,0.851
92,0.933,0.833
93,0.9316,0.858
94,0.9333,0.8565
95,0.9363,0.8565
96,0.9298,0.8595
97,0.9365,0.859
98,0.9325,0.8615
99,0.9299,0.84
100,0.9352,0.8495
101,0.9336,0.851
102,0.9374,0.8495
103,0.9337,0.849
104,0.9401,0.858
105,0.9396,0.859
106,0.9398,0.841
107,0.9391,0.858
108,0.9431,0.8425
109,0.9426,0.858
110,0.9438,0.853
111,0.9461,0.854
112,0.9396,0.8595
113,0.9457,0.848
114,0.9439,0.8555
115,0.9457,0.8495
116,0.9444,0.8545
117,0.9451,0.8595
118,0.947,0.8605
119,0.9398,0.852
120,0.9479,0.8615
121,0.9495,0.8465
122,0.9449,0.853
123,0.95,0.859
124,0.9543,0.854
125,0.9518,0.8525
126,0.9484,0.851
127,0.9495,0.861
128,0.9499,0.856
129,0.9431,0.8545
130,0.9478,0.856
131,0.9526,0.8605
132,0.9493,0.857
133,0.9542,0.853
134,0.9539,0.859
135,0.9528,0.8505
136,0.9543,0.849
137,0.9503,0.866
138,0.9482,0.8575
139,0.9546,0.859
140,0.9541,0.857
141,0.9566,0.853
142,0.9571,0.851
143,0.9538,0.8545
144,0.9557,0.8505
145,0.9567,0.8615
146,0.9575,0.833
147,0.9556,0.853
148,0.953,0.856
149,0.9575,0.853
150,0.9602,0.8505
151,0.9453,0.8445
152,0.9416,0.8445
153,0.9509,0.8555
154,0.9459,0.8575
155,0.9568,0.8555
156,0.9568,0.8475
157,0.9556,0.8575
158,0.9612,0.864
159,0.9605,0.861
160,0.9618,0.854
161,0.961,0.861
162,0.963,0.8595
163,0.9611,0.8615
164,0.9647,0.858
165,0.9639,0.857
166,0.9616,0.8595
167,0.9616,0.8535
168,0.96,0.8555
169,0.9654,0.852
170,0.962,0.855
171,0.9634,0.856
172,0.9656,0.8545
173,0.9643,0.8585
174,0.9621,0.854
175,0.9625,0.8595
176,0.9677,0.8525
177,0.9664,0.8455
178,0.9671,0.8495
179,0.9618,0.8575
180,0.9662,0.856
181,0.9665,0.863
182,0.9684,0.854
183,0.9674,0.8525
184,0.9692,0.845
185,0.9684,0.853
186,0.9677,0.8625
187,0.9668,0.8615
188,0.968,0.8575
189,0.9702,0.856
190,0.9713,0.857
191,0.9685,0.858
192,0.9719,0.862
193,0.9711,0.8575
194,0.9697,0.8605
195,0.9688,0.857
196,0.9705,0.8505
197,0.9647,0.8525
198,0.9684,0.855
199,0.9704,0.859
200,0.968,0.8525
