""
epoch,train_acc,test_acc
1,0.7157,0.7765
2,0.7763,0.796
3,0.7878,0.8025
4,0.7994,0.8055
5,0.8018,0.802
6,0.808,0.81
7,0.8088,0.8075
8,0.8172,0.8205
9,0.8141,0.81
10,0.8249,0.7825
11,0.8285,0.791
12,0.8294,0.8255
13,0.8357,0.8165
14,0.8267,0.8355
15,0.8418,0.8215
16,0.8373,0.828
17,0.8397,0.8365
18,0.8502,0.8305
19,0.8414,0.8425
20,0.8511,0.842
21,0.8575,0.849
22,0.858,0.8205
23,0.8571,0.803
24,0.8558,0.8495
25,0.8606,0.8485
26,0.8607,0.829
27,0.8669,0.848
28,0.8634,0.853
29,0.8636,0.8505
30,0.8697,0.848
31,0.871,0.8355
32,0.8736,0.8155
33,0.8715,0.8555
34,0.8724,0.8565
35,0.8776,0.85
36,0.8761,0.852
37,0.873,0.8485
38,0.8748,0.831
39,0.8768,0.8545
40,0.8795,0.8545
41,0.8795,0.845
42,0.8786,0.8485
43,0.8773,0.849
44,0.8805,0.84
45,0.8804,0.8535
46,0.8801,0.838
47,0.882,0.8485
48,0.8809,0.839
49,0.8742,0.857
50,0.882,0.818
51,0.8853,0.849
52,0.886,0.845
53,0.8868,0.8055
54,0.882,0.8335
55,0.8836,0.8495
56,0.8877,0.8485
57,0.8879,0.855
58,0.882,0.8555
59,0.883,0.8465
60,0.891,0.854
61,0.8954,0.8535
62,0.8892,0.85
63,0.8921,0.848
64,0.8919,0.83
65,0.8834,0.845
66,0.8984,0.8505
67,0.8887,0.8525
68,0.8941,0.857
69,0.8946,0.8545
70,0.8951,0.826
71,0.8937,0.854
72,0.8984,0.851
73,0.8997,0.8155
74,0.8834,0.823
75,0.8971,0.8505
76,0.8989,0.854
77,0.8964,0.8335
78,0.8946,0.85
79,0.8983,0.8475
80,0.8973,0.832
81,0.897,0.8485
82,0.8939,0.853
83,0.9038,0.843
84,0.9049,0.832
85,0.9002,0.854
86,0.9019,0.8525
87,0.8885,0.848
88,0.9015,0.8525
89,0.9017,0.8395
90,0.9087,0.8375
91,0.8958,0.827
92,0.8971,0.8395
93,0.9009,0.8365
94,0.9047,0.852
95,0.904,0.852
96,0.9047,0.849
97,0.9047,0.8445
98,0.8987,0.844
99,0.9031,0.854
100,0.9094,0.835
101,0.9009,0.853
102,0.9105,0.855
103,0.908,0.84
104,0.9037,0.8445
105,0.9142,0.849
106,0.9104,0.8465
107,0.9115,0.837
108,0.9067,0.8465
109,0.9195,0.8475
110,0.9069,0.8465
111,0.9137,0.824
112,0.9081,0.807
113,0.91,0.8425
114,0.9128,0.8095
115,0.9128,0.8445
116,0.9137,0.849
117,0.9066,0.843
118,0.9004,0.841
119,0.918,0.8415
120,0.8988,0.851
121,0.916,0.85
122,0.9184,0.852
123,0.9052,0.801
124,0.9142,0.849
125,0.9215,0.8475
126,0.9128,0.84
127,0.9164,0.8295
128,0.9195,0.85
129,0.9119,0.844
130,0.9251,0.847
131,0.9153,0.8385
132,0.9149,0.8535
133,0.9215,0.843
134,0.9087,0.8465
135,0.9245,0.854
136,0.9177,0.82
137,0.92,0.8495
138,0.9154,0.8475
139,0.9152,0.846
140,0.9146,0.8405
141,0.9194,0.8395
142,0.9169,0.846
143,0.9197,0.8375
144,0.9109,0.844
145,0.9196,0.842
146,0.9225,0.8475
147,0.9104,0.8375
148,0.9258,0.811
149,0.9214,0.851
150,0.9247,0.841
151,0.9221,0.8175
152,0.9188,0.8365
153,0.9253,0.846
154,0.9173,0.8465
155,0.9099,0.819
156,0.9338,0.846
157,0.9132,0.8355
158,0.929,0.831
159,0.923,0.837
160,0.9277,0.8425
161,0.9363,0.846
162,0.9227,0.829
163,0.9317,0.834
164,0.9306,0.8335
165,0.9258,0.739
166,0.9043,0.8485
167,0.9249,0.843
168,0.9336,0.843
169,0.9314,0.8335
170,0.9277,0.767
171,0.9277,0.8425
172,0.9319,0.834
173,0.8941,0.839
174,0.9199,0.8415
175,0.9203,0.836
176,0.9122,0.8185
177,0.913,0.8315
178,0.9218,0.843
179,0.9277,0.8365
180,0.9161,0.835
181,0.904,0.8395
182,0.9177,0.8405
183,0.9247,0.8295
184,0.9196,0.838
185,0.9246,0.8365
186,0.9202,0.8325
187,0.9304,0.842
188,0.9342,0.835
189,0.9313,0.8385
190,0.9346,0.836
191,0.927,0.8345
192,0.9314,0.842
193,0.9347,0.8385
194,0.9377,0.8365
195,0.936,0.8405
196,0.9386,0.843
197,0.9102,0.831
198,0.9254,0.829
199,0.9205,0.8175
200,0.9265,0.841
