""
epoch,train_acc,test_acc
1,0.5,0.675
2,0.657,0.74
3,0.75,0.733125
4,0.726,0.738125
5,0.741,0.739375
6,0.744,0.740625
7,0.746,0.743125
8,0.761,0.72625
9,0.739,0.74375
10,0.77,0.751875
11,0.79,0.750625
12,0.778,0.754375
13,0.778,0.763125
14,0.788,0.759375
15,0.802,0.750625
16,0.804,0.76625
17,0.814,0.759375
18,0.833,0.76875
19,0.823,0.76625
20,0.83,0.769375
21,0.839,0.74875
22,0.83,0.77875
23,0.857,0.775
24,0.851,0.773125
25,0.851,0.77625
26,0.865,0.7675
27,0.857,0.78
28,0.88,0.773125
29,0.86,0.761875
30,0.878,0.73625
31,0.865,0.773125
32,0.874,0.749375
33,0.827,0.76875
34,0.882,0.758125
35,0.869,0.769375
36,0.863,0.7625
37,0.871,0.78375
38,0.809,0.773125
39,0.845,0.7775
40,0.866,0.75
41,0.812,0.75125
42,0.826,0.78625
43,0.894,0.793125
44,0.909,0.79125
45,0.89,0.7825
46,0.876,0.791875
47,0.887,0.7475
48,0.88,0.7875
49,0.903,0.780625
50,0.815,0.75875
51,0.864,0.7875
52,0.858,0.783125
53,0.896,0.748125
54,0.838,0.78125
55,0.874,0.769375
56,0.874,0.77125
57,0.907,0.793125
58,0.889,0.751875
59,0.837,0.776875
60,0.887,0.7675
61,0.888,0.78375
62,0.921,0.7925
63,0.923,0.78375
64,0.91,0.776875
65,0.881,0.689375
66,0.857,0.794375
67,0.88,0.7825
68,0.92,0.7775
69,0.913,0.70375
70,0.896,0.77
71,0.898,0.78125
72,0.94,0.74625
73,0.894,0.78375
74,0.921,0.734375
75,0.865,0.78375
76,0.934,0.789375
77,0.954,0.79125
78,0.952,0.7875
79,0.938,0.784375
80,0.877,0.781875
81,0.873,0.778125
82,0.888,0.77375
83,0.926,0.67375
84,0.743,0.715625
85,0.836,0.79
86,0.848,0.781875
87,0.896,0.766875
88,0.902,0.7825
89,0.841,0.80125
90,0.843,0.686875
91,0.824,0.79125
92,0.904,0.775
93,0.911,0.784375
94,0.928,0.774375
95,0.922,0.785
96,0.94,0.7975
97,0.95,0.776875
98,0.936,0.684375
99,0.719,0.78
100,0.854,0.768125
101,0.861,0.769375
102,0.861,0.696875
103,0.757,0.780625
104,0.881,0.75875
105,0.895,0.779375
106,0.875,0.769375
107,0.851,0.751875
108,0.873,0.776875
109,0.911,0.77
110,0.911,0.7725
111,0.921,0.7825
112,0.916,0.775
113,0.928,0.78125
114,0.829,0.728125
115,0.888,0.78125
116,0.924,0.77375
117,0.898,0.736875
118,0.85,0.731875
119,0.82,0.711875
120,0.89,0.77125
121,0.915,0.781875
122,0.918,0.753125
123,0.846,0.76
124,0.883,0.783125
125,0.924,0.78
126,0.942,0.786875
127,0.941,0.788125
128,0.924,0.771875
129,0.909,0.765625
130,0.942,0.785625
131,0.932,0.78375
132,0.941,0.75125
133,0.912,0.7825
134,0.88,0.776875
135,0.94,0.773125
136,0.93,0.785625
137,0.885,0.75625
138,0.872,0.775
139,0.824,0.750625
140,0.936,0.784375
141,0.949,0.78625
142,0.956,0.781875
143,0.943,0.77375
144,0.803,0.773125
145,0.935,0.79
146,0.957,0.784375
147,0.956,0.78375
148,0.964,0.7825
149,0.96,0.751875
150,0.924,0.780625
151,0.961,0.78125
152,0.965,0.775
153,0.96,0.76625
154,0.964,0.784375
155,0.975,0.773125
156,0.97,0.79
157,0.964,0.780625
158,0.973,0.7825
159,0.973,0.784375
160,0.973,0.793125
161,0.978,0.788125
162,0.974,0.760625
163,0.963,0.785
164,0.984,0.79375
165,0.982,0.78875
166,0.92,0.58625
167,0.847,0.7875
168,0.969,0.795
169,0.958,0.78875
170,0.972,0.7975
171,0.965,0.774375
172,0.92,0.7675
173,0.866,0.7825
174,0.941,0.78875
175,0.952,0.783125
176,0.968,0.755
177,0.972,0.778125
178,0.969,0.74875
179,0.878,0.80125
180,0.912,0.77875
181,0.973,0.7825
182,0.977,0.79625
183,0.978,0.790625
184,0.958,0.751875
185,0.862,0.789375
186,0.965,0.765625
187,0.94,0.790625
188,0.969,0.793125
189,0.98,0.764375
190,0.965,0.78875
191,0.97,0.791875
192,0.979,0.7925
193,0.975,0.751875
194,0.974,0.794375
195,0.96,0.78375
196,0.951,0.789375
197,0.979,0.795625
198,0.981,0.788125
199,0.984,0.793125
200,0.983,0.790625
