""
epoch,train_acc,test_acc
1,0.5,0.516875
2,0.577,0.81375
3,0.667,0.786875
4,0.802,0.840625
5,0.825,0.8375
6,0.828,0.840625
7,0.828,0.82875
8,0.839,0.841875
9,0.832,0.85
10,0.852,0.828125
11,0.851,0.85375
12,0.864,0.8575
13,0.88,0.846875
14,0.851,0.82375
15,0.806,0.841875
16,0.889,0.85875
17,0.905,0.861875
18,0.899,0.863125
19,0.917,0.866875
20,0.884,0.814375
21,0.839,0.861875
22,0.912,0.861875
23,0.91,0.858125
24,0.922,0.8575
25,0.9,0.863125
26,0.934,0.864375
27,0.908,0.743125
28,0.895,0.868125
29,0.93,0.86
30,0.938,0.865
31,0.929,0.834375
32,0.907,0.863125
33,0.949,0.865625
34,0.935,0.84
35,0.943,0.855625
36,0.839,0.719375
37,0.876,0.85875
38,0.911,0.86375
39,0.907,0.865
40,0.888,0.87875
41,0.943,0.868125
42,0.902,0.814375
43,0.925,0.8475
44,0.869,0.84625
45,0.949,0.86375
46,0.929,0.865
47,0.956,0.86125
48,0.948,0.859375
49,0.954,0.859375
50,0.933,0.808125
51,0.859,0.855
52,0.957,0.859375
53,0.898,0.84625
54,0.947,0.86125
55,0.957,0.860625
56,0.963,0.8575
57,0.967,0.856875
58,0.97,0.86
59,0.836,0.78125
60,0.876,0.690625
61,0.84,0.848125
62,0.937,0.858125
63,0.938,0.85375
64,0.93,0.85625
65,0.948,0.86125
66,0.949,0.866875
67,0.965,0.87375
68,0.97,0.870625
69,0.953,0.86875
70,0.976,0.865
71,0.979,0.864375
72,0.981,0.86375
73,0.979,0.8525
74,0.98,0.86125
75,0.985,0.861875
76,0.978,0.85875
77,0.99,0.859375
78,0.977,0.745
79,0.572,0.5
80,0.627,0.675
81,0.719,0.754375
82,0.778,0.785
83,0.831,0.833125
84,0.855,0.8525
85,0.86,0.85625
86,0.869,0.8575
87,0.877,0.87125
88,0.887,0.869375
89,0.883,0.871875
90,0.9,0.86125
91,0.899,0.86875
92,0.899,0.863125
93,0.908,0.868125
94,0.923,0.864375
95,0.921,0.835625
96,0.9,0.828125
97,0.918,0.8675
98,0.924,0.856875
99,0.94,0.83125
100,0.941,0.849375
101,0.955,0.865
102,0.936,0.8675
103,0.954,0.86875
104,0.952,0.861875
105,0.965,0.865625
106,0.965,0.840625
107,0.948,0.846875
108,0.94,0.859375
109,0.963,0.8625
110,0.972,0.86125
111,0.97,0.856875
112,0.967,0.859375
113,0.978,0.854375
114,0.972,0.8575
115,0.977,0.86375
116,0.962,0.820625
117,0.962,0.86375
118,0.978,0.8625
119,0.979,0.864375
120,0.953,0.845625
121,0.855,0.85625
122,0.98,0.86
123,0.984,0.859375
124,0.986,0.85875
125,0.984,0.86625
126,0.989,0.86125
127,0.988,0.85625
128,0.992,0.86125
129,0.989,0.861875
130,0.992,0.865
131,0.99,0.86125
132,0.993,0.855
133,0.993,0.859375
134,0.993,0.861875
135,0.994,0.863125
136,0.99,0.86375
137,0.993,0.86625
138,0.985,0.86625
139,0.993,0.861875
140,0.994,0.855
141,0.994,0.8575
142,0.994,0.860625
143,0.994,0.863125
144,0.994,0.845625
145,0.992,0.86125
146,0.994,0.861875
147,0.994,0.863125
148,0.994,0.84875
149,0.995,0.859375
150,0.994,0.861875
151,0.994,0.8625
152,0.994,0.863125
153,0.994,0.8525
154,0.994,0.86
155,0.994,0.85375
156,0.994,0.84875
157,0.995,0.864375
158,0.995,0.86
159,0.996,0.855625
160,0.996,0.860625
161,0.995,0.854375
162,0.996,0.860625
163,0.996,0.856875
164,0.996,0.85625
165,0.995,0.863125
166,0.996,0.8625
167,0.996,0.861875
168,0.996,0.8625
169,0.996,0.86125
170,0.995,0.856875
171,0.997,0.855625
172,0.997,0.86
173,0.997,0.860625
174,0.997,0.86
175,0.997,0.858125
176,0.996,0.859375
177,0.997,0.86125
178,0.997,0.85625
179,0.997,0.8625
180,0.997,0.8625
181,0.997,0.855
182,0.997,0.861875
183,0.997,0.859375
184,0.997,0.859375
185,0.997,0.86125
186,0.997,0.86
187,0.997,0.86125
188,0.997,0.8625
189,0.997,0.861875
190,0.997,0.8625
191,0.997,0.863125
192,0.997,0.8625
193,0.997,0.8625
194,0.997,0.85875
195,0.997,0.861875
196,0.997,0.861875
197,0.997,0.86
198,0.997,0.86
199,0.997,0.86125
200,0.997,0.86125
