""
epoch,train_acc,test_acc
1,0.537,0.5675
2,0.609,0.603125
3,0.625,0.61125
4,0.654,0.63
5,0.678,0.636875
6,0.669,0.643125
7,0.71,0.6575
8,0.717,0.665
9,0.73,0.656875
10,0.743,0.653125
11,0.762,0.665
12,0.76,0.67125
13,0.778,0.665
14,0.776,0.663125
15,0.782,0.66875
16,0.795,0.67875
17,0.818,0.675625
18,0.813,0.67125
19,0.822,0.678125
20,0.82,0.68125
21,0.835,0.695625
22,0.81,0.671875
23,0.831,0.686875
24,0.846,0.656875
25,0.827,0.65875
26,0.852,0.681875
27,0.867,0.6775
28,0.884,0.673125
29,0.885,0.675
30,0.884,0.690625
31,0.813,0.6875
32,0.854,0.685625
33,0.887,0.68875
34,0.901,0.685
35,0.9,0.684375
36,0.874,0.69375
37,0.863,0.69
38,0.883,0.6975
39,0.902,0.66625
40,0.801,0.68
41,0.834,0.68
42,0.887,0.68375
43,0.91,0.69625
44,0.835,0.653125
45,0.88,0.665
46,0.848,0.6575
47,0.769,0.676875
48,0.864,0.675
49,0.779,0.678125
50,0.819,0.689375
51,0.855,0.668125
52,0.756,0.688125
53,0.804,0.670625
54,0.772,0.694375
55,0.855,0.700625
56,0.829,0.683125
57,0.822,0.685625
58,0.861,0.6875
59,0.775,0.66
60,0.802,0.593125
61,0.801,0.69875
62,0.82,0.690625
63,0.879,0.69375
64,0.881,0.645
65,0.87,0.68375
66,0.799,0.67625
67,0.824,0.58
68,0.807,0.695625
69,0.867,0.616875
70,0.796,0.671875
71,0.776,0.6875
72,0.811,0.68625
73,0.872,0.69
74,0.896,0.699375
75,0.821,0.644375
76,0.857,0.69375
77,0.841,0.693125
78,0.889,0.6725
79,0.763,0.679375
80,0.85,0.679375
81,0.848,0.673125
82,0.869,0.649375
83,0.819,0.669375
84,0.878,0.694375
85,0.926,0.69625
86,0.868,0.624375
87,0.8,0.67375
88,0.917,0.68875
89,0.94,0.679375
90,0.821,0.69125
91,0.891,0.669375
92,0.887,0.6475
93,0.865,0.689375
94,0.916,0.634375
95,0.883,0.688125
96,0.95,0.684375
97,0.898,0.68375
98,0.944,0.695
99,0.951,0.684375
100,0.795,0.6375
101,0.863,0.670625
102,0.884,0.65375
103,0.84,0.665625
104,0.826,0.68375
105,0.924,0.684375
106,0.864,0.675
107,0.868,0.606875
108,0.865,0.67125
109,0.889,0.689375
110,0.94,0.69125
111,0.955,0.6875
112,0.945,0.670625
113,0.96,0.6875
114,0.951,0.66375
115,0.791,0.629375
116,0.878,0.6925
117,0.918,0.675
118,0.937,0.690625
119,0.948,0.701875
120,0.965,0.6925
121,0.959,0.695625
122,0.948,0.670625
123,0.881,0.665
124,0.914,0.68125
125,0.963,0.700625
126,0.959,0.67625
127,0.951,0.660625
128,0.907,0.5975
129,0.785,0.651875
130,0.867,0.688125
131,0.789,0.678125
132,0.919,0.688125
133,0.861,0.680625
134,0.945,0.685625
135,0.949,0.685625
136,0.889,0.651875
137,0.796,0.68375
138,0.769,0.65125
139,0.896,0.684375
140,0.931,0.694375
141,0.943,0.69
142,0.953,0.69875
143,0.959,0.69125
144,0.943,0.694375
145,0.962,0.693125
146,0.962,0.686875
147,0.926,0.655625
148,0.854,0.68125
149,0.929,0.6325
150,0.806,0.684375
151,0.961,0.685
152,0.966,0.693125
153,0.956,0.674375
154,0.934,0.68375
155,0.973,0.690625
156,0.974,0.688125
157,0.976,0.685625
158,0.975,0.69
159,0.976,0.686875
160,0.978,0.691875
161,0.979,0.6875
162,0.978,0.68875
163,0.982,0.68625
164,0.972,0.688125
165,0.983,0.683125
166,0.96,0.68875
167,0.983,0.684375
168,0.982,0.685625
169,0.979,0.68875
170,0.987,0.68625
171,0.982,0.66875
172,0.984,0.68375
173,0.988,0.685
174,0.986,0.66625
175,0.985,0.685
176,0.986,0.681875
177,0.988,0.691875
178,0.989,0.68625
179,0.991,0.686875
180,0.989,0.684375
181,0.991,0.68
182,0.991,0.686875
183,0.992,0.685625
184,0.991,0.6875
185,0.993,0.68125
186,0.99,0.688125
187,0.994,0.683125
188,0.991,0.68375
189,0.99,0.690625
190,0.994,0.685625
191,0.992,0.68875
192,0.993,0.679375
193,0.992,0.678125
194,0.992,0.685
195,0.993,0.68625
196,0.992,0.683125
197,0.991,0.68125
198,0.994,0.69125
199,0.994,0.6825
200,0.994,0.680625
