""
epoch,train_acc,test_acc
1,0.499,0.505
2,0.5,0.500625
3,0.501,0.50125
4,0.5,0.50125
5,0.5,0.500625
6,0.506,0.551875
7,0.551,0.578125
8,0.571,0.5675
9,0.581,0.57625
10,0.597,0.575
11,0.612,0.585
12,0.606,0.589375
13,0.568,0.51625
14,0.519,0.50875
15,0.522,0.515
16,0.536,0.549375
17,0.608,0.59125
18,0.63,0.566875
19,0.623,0.579375
20,0.649,0.581875
21,0.639,0.589375
22,0.653,0.5825
23,0.657,0.596875
24,0.647,0.60125
25,0.68,0.59
26,0.63,0.5975
27,0.675,0.579375
28,0.554,0.503125
29,0.536,0.47875
30,0.51,0.494375
31,0.53,0.498125
32,0.528,0.500625
33,0.523,0.4975
34,0.522,0.50375
35,0.537,0.503125
36,0.525,0.513125
37,0.552,0.5075
38,0.528,0.520625
39,0.553,0.52375
40,0.539,0.52375
41,0.554,0.540625
42,0.578,0.560625
43,0.606,0.55
44,0.616,0.565625
45,0.608,0.578125
46,0.617,0.58
47,0.616,0.555625
48,0.596,0.579375
49,0.639,0.563125
50,0.676,0.573125
51,0.656,0.57375
52,0.654,0.59
53,0.642,0.579375
54,0.606,0.5275
55,0.546,0.55375
56,0.617,0.585625
57,0.666,0.583125
58,0.679,0.588125
59,0.687,0.58625
60,0.665,0.58
61,0.56,0.505
62,0.503,0.50125
63,0.501,0.500625
64,0.501,0.500625
65,0.501,0.500625
66,0.501,0.500625
67,0.501,0.500625
68,0.501,0.500625
69,0.501,0.500625
70,0.501,0.500625
71,0.501,0.500625
72,0.501,0.500625
73,0.501,0.50125
74,0.501,0.501875
75,0.501,0.501875
76,0.501,0.501875
77,0.501,0.501875
78,0.501,0.501875
79,0.501,0.501875
80,0.503,0.5025
81,0.503,0.504375
82,0.503,0.504375
83,0.504,0.505625
84,0.507,0.50875
85,0.523,0.5275
86,0.613,0.57875
87,0.686,0.58625
88,0.675,0.58125
89,0.685,0.585625
90,0.697,0.58
91,0.672,0.581875
92,0.671,0.58
93,0.664,0.54125
94,0.619,0.52125
95,0.533,0.515
96,0.53,0.534375
97,0.636,0.59125
98,0.687,0.566875
99,0.658,0.565625
100,0.66,0.586875
101,0.676,0.5775
102,0.612,0.580625
103,0.662,0.593125
104,0.675,0.5875
105,0.7,0.603125
106,0.722,0.585
107,0.712,0.585
108,0.644,0.50875
109,0.504,0.501875
110,0.501,0.500625
111,0.5,0.500625
112,0.5,0.5
113,0.5,0.5
114,0.5,0.5
115,0.5,0.5
116,0.5,0.5
117,0.5,0.5
118,0.5,0.5
119,0.5,0.5
120,0.5,0.5
121,0.5,0.5
122,0.5,0.5
123,0.5,0.5
124,0.5,0.5
125,0.5,0.5
126,0.5,0.5
127,0.5,0.5
128,0.5,0.5
129,0.5,0.5
130,0.5,0.5
131,0.5,0.5
132,0.5,0.5
133,0.5,0.5
134,0.5,0.5
135,0.5,0.5
136,0.5,0.5
137,0.5,0.5
138,0.5,0.5
139,0.5,0.5
140,0.5,0.5
141,0.5,0.5
142,0.474,0.5
143,0.486,0.5
144,0.5,0.5
145,0.486,0.5
146,0.492,0.5
147,0.5,0.5
148,0.488,0.5
149,0.5,0.5
150,0.5,0.5
151,0.5,0.5
152,0.5,0.5
153,0.5,0.5
154,0.484,0.5
155,0.476,0.5
156,0.5,0.5
157,0.494,0.5
158,0.5,0.5
159,0.486,0.5
160,0.5,0.5
161,0.5,0.5
162,0.5,0.5
163,0.5,0.5
164,0.5,0.5
165,0.5,0.5
166,0.488,0.5
167,0.5,0.5
168,0.5,0.5
169,0.476,0.5
170,0.478,0.5
171,0.482,0.5
172,0.5,0.5
173,0.5,0.5
174,0.472,0.5
175,0.5,0.5
176,0.5,0.5
177,0.49,0.5
178,0.5,0.5
179,0.468,0.5
180,0.5,0.5
181,0.5,0.5
182,0.5,0.5
183,0.488,0.5
184,0.5,0.5
185,0.5,0.5
186,0.5,0.5
187,0.5,0.5
188,0.5,0.5
189,0.478,0.5
190,0.488,0.5
191,0.5,0.5
192,0.5,0.5
193,0.468,0.5
194,0.494,0.5
195,0.484,0.5
196,0.5,0.5
197,0.5,0.5
198,0.5,0.5
199,0.5,0.5
200,0.5,0.5
