""
epoch,train_acc,test_acc
1,0.499,0.57
2,0.59,0.69125
3,0.666,0.75875
4,0.734,0.811875
5,0.809,0.82375
6,0.831,0.816875
7,0.825,0.81875
8,0.836,0.824375
9,0.855,0.840625
10,0.857,0.836875
11,0.862,0.82875
12,0.86,0.844375
13,0.866,0.85125
14,0.86,0.841875
15,0.864,0.80875
16,0.872,0.849375
17,0.848,0.814375
18,0.873,0.84625
19,0.853,0.81875
20,0.864,0.839375
21,0.885,0.844375
22,0.851,0.849375
23,0.868,0.8425
24,0.89,0.845
25,0.894,0.840625
26,0.867,0.84125
27,0.863,0.849375
28,0.901,0.845625
29,0.904,0.84625
30,0.863,0.800625
31,0.893,0.84125
32,0.906,0.84375
33,0.914,0.84375
34,0.864,0.840625
35,0.897,0.835
36,0.891,0.8375
37,0.866,0.83625
38,0.877,0.84
39,0.903,0.82
40,0.869,0.84125
41,0.917,0.84375
42,0.906,0.8275
43,0.892,0.839375
44,0.928,0.843125
45,0.914,0.834375
46,0.893,0.839375
47,0.905,0.846875
48,0.931,0.84375
49,0.936,0.836875
50,0.892,0.836875
51,0.874,0.8475
52,0.93,0.85
53,0.944,0.845
54,0.944,0.84375
55,0.906,0.755625
56,0.882,0.841875
57,0.938,0.848125
58,0.922,0.8425
59,0.944,0.845
60,0.868,0.84
61,0.9,0.768125
62,0.818,0.83375
63,0.922,0.795
64,0.899,0.838125
65,0.875,0.775625
66,0.906,0.8425
67,0.936,0.845
68,0.929,0.810625
69,0.885,0.831875
70,0.905,0.809375
71,0.92,0.8425
72,0.891,0.8325
73,0.91,0.846875
74,0.94,0.845
75,0.925,0.845
76,0.929,0.83125
77,0.9,0.841875
78,0.947,0.845
79,0.951,0.846875
80,0.93,0.838125
81,0.951,0.8475
82,0.952,0.844375
83,0.95,0.844375
84,0.947,0.843125
85,0.948,0.845
86,0.956,0.845625
87,0.941,0.80625
88,0.866,0.8375
89,0.891,0.829375
90,0.878,0.840625
91,0.914,0.8425
92,0.933,0.84125
93,0.951,0.84375
94,0.951,0.845
95,0.953,0.84
96,0.948,0.846875
97,0.927,0.8275
98,0.903,0.81875
99,0.884,0.844375
100,0.96,0.836875
101,0.92,0.831875
102,0.927,0.80625
103,0.847,0.825
104,0.883,0.76625
105,0.911,0.84
106,0.947,0.84125
107,0.905,0.809375
108,0.849,0.83875
109,0.934,0.851875
110,0.95,0.841875
111,0.944,0.841875
112,0.946,0.84375
113,0.942,0.843125
114,0.951,0.85
115,0.956,0.843125
116,0.95,0.845625
117,0.953,0.840625
118,0.964,0.84375
119,0.954,0.841875
120,0.957,0.84625
121,0.96,0.846875
122,0.955,0.843125
123,0.96,0.84625
124,0.966,0.850625
125,0.951,0.846875
126,0.961,0.84625
127,0.966,0.846875
128,0.969,0.848125
129,0.968,0.840625
130,0.968,0.849375
131,0.968,0.84125
132,0.961,0.85375
133,0.97,0.85125
134,0.968,0.84
135,0.904,0.78125
136,0.929,0.843125
137,0.971,0.84125
138,0.971,0.844375
139,0.968,0.843125
140,0.973,0.85
141,0.973,0.848125
142,0.974,0.845
143,0.973,0.84625
144,0.968,0.835
145,0.972,0.844375
146,0.973,0.845
147,0.975,0.8425
148,0.975,0.84375
149,0.976,0.8425
150,0.976,0.843125
151,0.976,0.840625
152,0.977,0.840625
153,0.976,0.84
154,0.975,0.84125
155,0.976,0.841875
156,0.976,0.84625
157,0.977,0.845625
158,0.977,0.84125
159,0.975,0.84
160,0.976,0.845
161,0.976,0.84625
162,0.976,0.841875
163,0.975,0.844375
164,0.976,0.845
165,0.977,0.841875
166,0.977,0.845
167,0.977,0.84625
168,0.977,0.84375
169,0.978,0.84
170,0.976,0.85125
171,0.977,0.84125
172,0.976,0.84125
173,0.977,0.83875
174,0.976,0.844375
175,0.977,0.849375
176,0.977,0.851875
177,0.977,0.840625
178,0.977,0.83625
179,0.977,0.843125
180,0.977,0.85125
181,0.978,0.840625
182,0.977,0.845625
183,0.977,0.84625
184,0.977,0.841875
185,0.977,0.848125
186,0.977,0.844375
187,0.977,0.84125
188,0.977,0.850625
189,0.978,0.840625
190,0.977,0.84125
191,0.977,0.846875
192,0.977,0.840625
193,0.977,0.845625
194,0.977,0.850625
195,0.978,0.846875
196,0.978,0.838125
197,0.977,0.8475
198,0.977,0.848125
199,0.976,0.843125
200,0.977,0.8475
