""
epoch,train_acc,test_acc
1,0.494,0.5
2,0.5,0.5
3,0.5,0.5
4,0.5,0.5
5,0.5,0.5
6,0.556,0.541875
7,0.573,0.550625
8,0.568,0.578125
9,0.577,0.568125
10,0.598,0.61875
11,0.625,0.578125
12,0.626,0.6225
13,0.66,0.58
14,0.658,0.600625
15,0.657,0.6325
16,0.689,0.63625
17,0.688,0.63625
18,0.707,0.6125
19,0.661,0.5925
20,0.65,0.598125
21,0.622,0.589375
22,0.62,0.5525
23,0.587,0.578125
24,0.625,0.605625
25,0.631,0.5925
26,0.64,0.594375
27,0.626,0.594375
28,0.629,0.589375
29,0.645,0.58625
30,0.62,0.5975
31,0.659,0.594375
32,0.657,0.586875
33,0.661,0.5775
34,0.642,0.585625
35,0.645,0.576875
36,0.639,0.6
37,0.654,0.578125
38,0.652,0.605625
39,0.666,0.6
40,0.68,0.58625
41,0.688,0.600625
42,0.706,0.6325
43,0.625,0.581875
44,0.672,0.594375
45,0.687,0.631875
46,0.724,0.655
47,0.764,0.6475
48,0.762,0.62375
49,0.631,0.555625
50,0.707,0.641875
51,0.664,0.571875
52,0.584,0.508125
53,0.515,0.560625
54,0.521,0.560625
55,0.579,0.59
56,0.571,0.59375
57,0.592,0.59125
58,0.575,0.606875
59,0.624,0.60875
60,0.618,0.614375
61,0.637,0.614375
62,0.629,0.60875
63,0.687,0.624375
64,0.703,0.645
65,0.739,0.6575
66,0.698,0.650625
67,0.748,0.638125
68,0.732,0.63375
69,0.756,0.653125
70,0.683,0.619375
71,0.628,0.56375
72,0.636,0.5775
73,0.64,0.58375
74,0.656,0.63
75,0.665,0.6225
76,0.686,0.603125
77,0.683,0.609375
78,0.556,0.500625
79,0.501,0.500625
80,0.501,0.500625
81,0.501,0.500625
82,0.501,0.500625
83,0.501,0.500625
84,0.501,0.500625
85,0.501,0.500625
86,0.501,0.500625
87,0.501,0.500625
88,0.501,0.500625
89,0.501,0.500625
90,0.501,0.500625
91,0.501,0.500625
92,0.501,0.500625
93,0.501,0.500625
94,0.501,0.500625
95,0.501,0.500625
96,0.501,0.500625
97,0.501,0.50125
98,0.501,0.50125
99,0.501,0.50125
100,0.501,0.50125
101,0.501,0.50125
102,0.501,0.50125
103,0.501,0.50125
104,0.501,0.50125
105,0.501,0.50125
106,0.501,0.50125
107,0.501,0.50125
108,0.501,0.50125
109,0.501,0.50125
110,0.501,0.50125
111,0.501,0.50125
112,0.501,0.50125
113,0.501,0.50125
114,0.501,0.50125
115,0.501,0.50125
116,0.501,0.50125
117,0.501,0.50125
118,0.501,0.50125
119,0.501,0.50125
120,0.474,0.50125
121,0.501,0.50125
122,0.501,0.50125
123,0.469,0.50125
124,0.501,0.50125
125,0.501,0.50125
126,0.501,0.50125
127,0.501,0.50125
128,0.501,0.50125
129,0.501,0.501875
130,0.501,0.501875
131,0.501,0.501875
132,0.501,0.501875
133,0.501,0.501875
134,0.485,0.501875
135,0.501,0.501875
136,0.501,0.501875
137,0.501,0.501875
138,0.501,0.501875
139,0.501,0.501875
140,0.501,0.501875
141,0.501,0.501875
142,0.501,0.501875
143,0.501,0.501875
144,0.501,0.501875
145,0.501,0.501875
146,0.501,0.501875
147,0.501,0.501875
148,0.501,0.501875
149,0.501,0.501875
150,0.501,0.501875
151,0.501,0.501875
152,0.47,0.501875
153,0.501,0.501875
154,0.482,0.501875
155,0.501,0.501875
156,0.501,0.501875
157,0.501,0.501875
158,0.501,0.501875
159,0.501,0.501875
160,0.501,0.501875
161,0.501,0.501875
162,0.501,0.501875
163,0.501,0.501875
164,0.501,0.501875
165,0.501,0.501875
166,0.501,0.501875
167,0.501,0.501875
168,0.501,0.501875
169,0.501,0.501875
170,0.501,0.501875
171,0.501,0.501875
172,0.501,0.501875
173,0.501,0.501875
174,0.501,0.501875
175,0.501,0.501875
176,0.501,0.501875
177,0.501,0.501875
178,0.501,0.501875
179,0.461,0.501875
180,0.501,0.501875
181,0.476,0.500625
182,0.462,0.501875
183,0.501,0.501875
184,0.501,0.501875
185,0.502,0.501875
186,0.502,0.501875
187,0.503,0.5025
188,0.503,0.5025
189,0.506,0.503125
190,0.509,0.5075
191,0.525,0.536875
192,0.595,0.595
193,0.66,0.6075
194,0.674,0.60375
195,0.683,0.60125
196,0.684,0.5975
197,0.655,0.58
198,0.648,0.584375
199,0.667,0.603125
200,0.68,0.60375
