""
epoch,train_acc,test_acc
1,0.646,0.663125
2,0.769,0.766875
3,0.798,0.769375
4,0.802,0.775
5,0.819,0.7875
6,0.828,0.77125
7,0.827,0.791875
8,0.845,0.7975
9,0.854,0.805625
10,0.863,0.8075
11,0.865,0.813125
12,0.882,0.8225
13,0.891,0.818125
14,0.883,0.824375
15,0.879,0.81375
16,0.888,0.823125
17,0.894,0.82875
18,0.881,0.824375
19,0.899,0.830625
20,0.884,0.825625
21,0.886,0.830625
22,0.909,0.829375
23,0.921,0.8075
24,0.868,0.82375
25,0.923,0.831875
26,0.914,0.835625
27,0.921,0.8225
28,0.928,0.831875
29,0.936,0.82875
30,0.932,0.8325
31,0.941,0.835625
32,0.944,0.83125
33,0.933,0.825
34,0.897,0.774375
35,0.916,0.824375
36,0.93,0.829375
37,0.935,0.790625
38,0.927,0.82375
39,0.943,0.834375
40,0.951,0.83125
41,0.949,0.83375
42,0.957,0.831875
43,0.923,0.815
44,0.934,0.821875
45,0.952,0.811875
46,0.947,0.83625
47,0.967,0.83375
48,0.963,0.839375
49,0.965,0.829375
50,0.964,0.834375
51,0.968,0.8125
52,0.963,0.84
53,0.965,0.843125
54,0.973,0.840625
55,0.973,0.838125
56,0.973,0.836875
57,0.97,0.835625
58,0.975,0.834375
59,0.975,0.833125
60,0.974,0.8375
61,0.973,0.835625
62,0.974,0.839375
63,0.977,0.83875
64,0.977,0.83875
65,0.976,0.84125
66,0.975,0.831875
67,0.977,0.838125
68,0.978,0.834375
69,0.977,0.836875
70,0.976,0.839375
71,0.978,0.83625
72,0.978,0.8375
73,0.977,0.84
74,0.977,0.833125
75,0.977,0.83625
76,0.977,0.83625
77,0.977,0.831875
78,0.976,0.838125
79,0.978,0.8375
80,0.978,0.83875
81,0.864,0.719375
82,0.842,0.76
83,0.771,0.788125
84,0.825,0.81375
85,0.868,0.81
86,0.869,0.814375
87,0.891,0.8075
88,0.898,0.795
89,0.826,0.81875
90,0.907,0.811875
91,0.923,0.813125
92,0.923,0.83
93,0.93,0.8025
94,0.907,0.8325
95,0.936,0.839375
96,0.904,0.800625
97,0.934,0.83625
98,0.947,0.83375
99,0.948,0.834375
100,0.948,0.823125
101,0.922,0.8325
102,0.936,0.831875
103,0.939,0.831875
104,0.953,0.83625
105,0.954,0.7975
106,0.916,0.8075
107,0.884,0.83375
108,0.958,0.835625
109,0.96,0.835625
110,0.964,0.825625
111,0.954,0.830625
112,0.97,0.83375
113,0.96,0.838125
114,0.948,0.828125
115,0.958,0.8225
116,0.966,0.830625
117,0.967,0.828125
118,0.972,0.83625
119,0.974,0.83375
120,0.977,0.83
121,0.972,0.83375
122,0.977,0.829375
123,0.974,0.838125
124,0.978,0.826875
125,0.971,0.833125
126,0.981,0.83
127,0.975,0.835
128,0.98,0.8275
129,0.961,0.826875
130,0.968,0.825
131,0.976,0.828125
132,0.981,0.83375
133,0.983,0.834375
134,0.979,0.828125
135,0.98,0.833125
136,0.984,0.833125
137,0.98,0.83625
138,0.983,0.839375
139,0.985,0.826875
140,0.984,0.82875
141,0.986,0.829375
142,0.987,0.833125
143,0.982,0.826875
144,0.985,0.831875
145,0.987,0.833125
146,0.982,0.81875
147,0.98,0.8325
148,0.988,0.82
149,0.982,0.83375
150,0.986,0.826875
151,0.981,0.833125
152,0.986,0.833125
153,0.986,0.83125
154,0.987,0.833125
155,0.985,0.8325
156,0.988,0.83125
157,0.987,0.834375
158,0.987,0.82875
159,0.987,0.83125
160,0.987,0.831875
161,0.989,0.835625
162,0.988,0.83375
163,0.989,0.83625
164,0.988,0.835625
165,0.988,0.834375
166,0.989,0.831875
167,0.989,0.83125
168,0.989,0.825625
169,0.986,0.82125
170,0.989,0.830625
171,0.988,0.829375
172,0.988,0.825625
173,0.989,0.83
174,0.99,0.828125
175,0.989,0.8325
176,0.989,0.8325
177,0.988,0.82875
178,0.989,0.83125
179,0.99,0.83125
180,0.989,0.83375
181,0.989,0.83375
182,0.989,0.83125
183,0.989,0.828125
184,0.989,0.83
185,0.99,0.835
186,0.988,0.825
187,0.99,0.83375
188,0.99,0.821875
189,0.99,0.835625
190,0.99,0.828125
191,0.989,0.826875
192,0.989,0.835625
193,0.99,0.829375
194,0.991,0.830625
195,0.991,0.829375
196,0.99,0.8325
197,0.99,0.8275
198,0.991,0.835
199,0.991,0.826875
200,0.991,0.83
