epoch,train acc,test acc,train loss,test loss
50.0,0.859,0.830625,0.36427614092826843,0.40066930651664734
100.0,0.91,0.883125,0.2359723299741745,0.3074212074279785
150.0,0.924,0.895625,0.18877699971199036,0.2821853458881378
200.0,0.944,0.89375,0.14822879433631897,0.28931769728660583
250.0,0.957,0.89375,0.11707200855016708,0.30177226662635803
300.0,0.979,0.8925,0.08756908029317856,0.3090198338031769
350.0,0.984,0.89375,0.0671624019742012,0.3271527886390686
400.0,0.993,0.893125,0.0464572012424469,0.36204636096954346
450.0,0.997,0.895,0.03071746975183487,0.38359764218330383
500.0,0.998,0.891875,0.020553329959511757,0.4080270230770111
550.0,0.999,0.893125,0.012717020697891712,0.43298301100730896
600.0,1.0,0.889375,0.00729447090998292,0.45674243569374084
650.0,1.0,0.888125,0.00444771209731698,0.4960644841194153
700.0,1.0,0.890625,0.0024651887360960245,0.5400404930114746
750.0,1.0,0.889375,0.0015389233594760299,0.5946060419082642
800.0,1.0,0.888125,0.0009440142894163728,0.6328037977218628
850.0,1.0,0.895,0.0004531963204499334,0.6704357862472534
900.0,1.0,0.893125,0.0003157453902531415,0.7174670100212097
950.0,1.0,0.89375,0.0001504839601693675,0.7779126763343811
1000.0,1.0,0.89625,7.509978604502976e-05,0.8406370878219604
