epoch,train acc,test acc,train loss,test loss
1.0,0.557,0.533125,0.4429999589920044,0.46687501668930054
2.0,0.577,0.5425,0.4229999780654907,0.45750004053115845
3.0,0.602,0.583125,0.39799994230270386,0.4168750047683716
4.0,0.625,0.599375,0.375,0.40062499046325684
5.0,0.641,0.625625,0.35899996757507324,0.37437498569488525
6.0,0.647,0.6375,0.3529999852180481,0.36250001192092896
7.0,0.672,0.65125,0.32799994945526123,0.3487499952316284
8.0,0.687,0.655,0.312999963760376,0.3450000286102295
9.0,0.704,0.671875,0.2959999442100525,0.328125
10.0,0.71,0.68,0.28999996185302734,0.3199999928474426
11.0,0.721,0.69,0.2789999842643738,0.3100000023841858
12.0,0.725,0.68875,0.2749999761581421,0.3112500309944153
13.0,0.726,0.690625,0.27399998903274536,0.30937498807907104
14.0,0.727,0.689375,0.27299994230270386,0.31062501668930054
15.0,0.731,0.688125,0.26899999380111694,0.31187498569488525
16.0,0.736,0.686875,0.26399993896484375,0.31312501430511475
17.0,0.737,0.68625,0.262999951839447,0.3137500286102295
18.0,0.741,0.685,0.25899994373321533,0.3149999976158142
19.0,0.743,0.688125,0.2569999694824219,0.31187498569488525
20.0,0.747,0.685,0.2529999613761902,0.3149999976158142
21.0,0.751,0.684375,0.2489999532699585,0.31562501192092896
22.0,0.753,0.6875,0.24699997901916504,0.3125
23.0,0.753,0.688125,0.24699997901916504,0.31187498569488525
24.0,0.755,0.693125,0.2449999451637268,0.30687499046325684
25.0,0.761,0.691875,0.23899996280670166,0.30812501907348633
26.0,0.764,0.690625,0.2359999418258667,0.30937498807907104
27.0,0.767,0.69375,0.2329999804496765,0.30625003576278687
28.0,0.767,0.6925,0.2329999804496765,0.3075000047683716
29.0,0.768,0.6925,0.23199999332427979,0.3075000047683716
30.0,0.769,0.69125,0.23099994659423828,0.3087500333786011
31.0,0.769,0.6925,0.23099994659423828,0.3075000047683716
32.0,0.77,0.69125,0.22999995946884155,0.3087500333786011
33.0,0.769,0.69,0.23099994659423828,0.3100000023841858
34.0,0.771,0.691875,0.22899997234344482,0.30812501907348633
35.0,0.773,0.691875,0.2269999384880066,0.30812501907348633
36.0,0.777,0.69375,0.22299998998641968,0.30625003576278687
37.0,0.774,0.69375,0.22599995136260986,0.30625003576278687
38.0,0.772,0.694375,0.2279999852180481,0.3056250214576721
39.0,0.773,0.695,0.2269999384880066,0.3050000071525574
40.0,0.772,0.695,0.2279999852180481,0.3050000071525574
41.0,0.773,0.695,0.2269999384880066,0.3050000071525574
42.0,0.772,0.696875,0.2279999852180481,0.3031250238418579
43.0,0.774,0.698125,0.22599995136260986,0.3018749952316284
44.0,0.774,0.6975,0.22599995136260986,0.30250000953674316
45.0,0.774,0.696875,0.22599995136260986,0.3031250238418579
46.0,0.773,0.695625,0.2269999384880066,0.3043749928474426
47.0,0.774,0.694375,0.22599995136260986,0.3056250214576721
48.0,0.774,0.6975,0.22599995136260986,0.30250000953674316
49.0,0.774,0.696875,0.22599995136260986,0.3031250238418579
50.0,0.772,0.7,0.2279999852180481,0.30000001192092896
51.0,0.767,0.69875,0.2329999804496765,0.30125004053115845
52.0,0.768,0.69875,0.23199999332427979,0.30125004053115845
53.0,0.769,0.69875,0.23099994659423828,0.30125004053115845
54.0,0.771,0.6975,0.22899997234344482,0.30250000953674316
55.0,0.773,0.69875,0.2269999384880066,0.30125004053115845
56.0,0.773,0.7,0.2269999384880066,0.30000001192092896
57.0,0.772,0.699375,0.2279999852180481,0.3006250262260437
58.0,0.777,0.7075,0.22299998998641968,0.29250001907348633
59.0,0.777,0.70875,0.22299998998641968,0.29124999046325684
60.0,0.78,0.713125,0.21999996900558472,0.28687500953674316
61.0,0.778,0.71125,0.22199994325637817,0.2887499928474426
62.0,0.778,0.7125,0.22199994325637817,0.2875000238418579
63.0,0.777,0.711875,0.22299998998641968,0.28812503814697266
64.0,0.782,0.710625,0.21799993515014648,0.2893750071525574
65.0,0.78,0.7075,0.21999996900558472,0.29250001907348633
66.0,0.784,0.713125,0.21599996089935303,0.28687500953674316
67.0,0.782,0.714375,0.21799993515014648,0.28562504053115845
68.0,0.785,0.71375,0.2149999737739563,0.2862499952316284
69.0,0.785,0.7125,0.2149999737739563,0.2875000238418579
70.0,0.786,0.710625,0.21399998664855957,0.2893750071525574
71.0,0.787,0.71125,0.21299993991851807,0.2887499928474426
72.0,0.786,0.711875,0.21399998664855957,0.28812503814697266
73.0,0.787,0.711875,0.21299993991851807,0.28812503814697266
74.0,0.784,0.7125,0.21599996089935303,0.2875000238418579
75.0,0.785,0.7125,0.2149999737739563,0.2875000238418579
76.0,0.785,0.7125,0.2149999737739563,0.2875000238418579
77.0,0.785,0.711875,0.2149999737739563,0.28812503814697266
