""
epoch,train_acc,test_acc
1,0.621,0.74125
2,0.764,0.801875
3,0.802,0.81375
4,0.813,0.820625
5,0.824,0.815
6,0.826,0.82
7,0.829,0.82
8,0.829,0.809375
9,0.833,0.83125
10,0.854,0.825625
11,0.851,0.833125
12,0.856,0.83
13,0.856,0.84
14,0.862,0.836875
15,0.875,0.826875
16,0.864,0.82125
17,0.871,0.8375
18,0.888,0.833125
19,0.887,0.823125
20,0.897,0.83875
21,0.901,0.82875
22,0.904,0.845
23,0.896,0.82625
24,0.901,0.8425
25,0.92,0.83875
26,0.893,0.818125
27,0.884,0.8275
28,0.908,0.84375
29,0.926,0.83375
30,0.926,0.836875
31,0.935,0.840625
32,0.922,0.829375
33,0.926,0.841875
34,0.941,0.83625
35,0.882,0.818125
36,0.914,0.83375
37,0.932,0.84375
38,0.938,0.83875
39,0.949,0.840625
40,0.941,0.844375
41,0.955,0.836875
42,0.957,0.844375
43,0.96,0.838125
44,0.96,0.839375
45,0.963,0.839375
46,0.963,0.839375
47,0.967,0.8375
48,0.967,0.83375
49,0.961,0.81875
50,0.867,0.831875
51,0.914,0.83375
52,0.941,0.834375
53,0.95,0.84875
54,0.962,0.84
55,0.959,0.843125
56,0.938,0.798125
57,0.802,0.83
58,0.923,0.785625
59,0.873,0.845625
60,0.932,0.83875
61,0.886,0.849375
62,0.94,0.841875
63,0.949,0.84125
64,0.946,0.830625
65,0.879,0.84625
66,0.899,0.820625
67,0.925,0.84625
68,0.945,0.851875
69,0.947,0.84375
70,0.954,0.845
71,0.952,0.844375
72,0.95,0.844375
73,0.96,0.8475
74,0.951,0.8425
75,0.953,0.848125
76,0.958,0.838125
77,0.957,0.835625
78,0.964,0.845
79,0.965,0.8475
80,0.961,0.8425
81,0.966,0.844375
82,0.963,0.8375
83,0.966,0.84
84,0.96,0.82125
85,0.944,0.84375
86,0.966,0.83875
87,0.969,0.845
88,0.972,0.8425
89,0.972,0.843125
90,0.973,0.843125
91,0.975,0.839375
92,0.974,0.844375
93,0.973,0.8325
94,0.975,0.840625
95,0.976,0.843125
96,0.979,0.840625
97,0.979,0.84
98,0.976,0.83375
99,0.978,0.83625
100,0.98,0.8425
101,0.979,0.841875
102,0.977,0.84
103,0.98,0.831875
104,0.981,0.83375
105,0.98,0.83875
106,0.979,0.8375
107,0.981,0.841875
108,0.981,0.83875
109,0.98,0.84
110,0.981,0.83875
111,0.98,0.838125
112,0.981,0.835625
113,0.981,0.83625
114,0.981,0.836875
115,0.981,0.83375
116,0.981,0.835
117,0.981,0.838125
118,0.981,0.831875
119,0.981,0.83375
120,0.982,0.8325
121,0.982,0.835
122,0.982,0.834375
123,0.982,0.83125
124,0.982,0.831875
125,0.982,0.834375
126,0.982,0.83
127,0.982,0.83625
128,0.982,0.83375
129,0.982,0.835625
130,0.982,0.834375
131,0.982,0.8325
132,0.982,0.831875
133,0.982,0.829375
134,0.982,0.831875
135,0.982,0.83125
136,0.983,0.83125
137,0.983,0.831875
138,0.982,0.831875
139,0.983,0.83
140,0.983,0.83375
141,0.983,0.83125
142,0.983,0.831875
143,0.983,0.834375
144,0.983,0.8325
145,0.983,0.829375
146,0.983,0.8275
147,0.983,0.83375
148,0.983,0.82875
149,0.983,0.833125
150,0.983,0.834375
151,0.983,0.831875
152,0.983,0.836875
153,0.983,0.83
154,0.983,0.834375
155,0.983,0.83125
156,0.983,0.82875
157,0.983,0.829375
158,0.983,0.83
159,0.983,0.8325
160,0.983,0.83125
161,0.983,0.8325
162,0.982,0.8375
163,0.983,0.83125
164,0.983,0.835625
165,0.983,0.833125
166,0.983,0.831875
167,0.983,0.83375
168,0.983,0.831875
169,0.983,0.83
170,0.983,0.831875
171,0.983,0.8275
172,0.983,0.830625
173,0.983,0.834375
174,0.983,0.834375
175,0.983,0.833125
176,0.983,0.835625
177,0.983,0.833125
178,0.983,0.833125
179,0.983,0.831875
180,0.983,0.83375
181,0.983,0.8325
182,0.983,0.833125
183,0.983,0.8325
184,0.983,0.834375
185,0.983,0.83375
186,0.983,0.833125
187,0.983,0.831875
188,0.983,0.83375
189,0.983,0.83375
190,0.983,0.83125
191,0.983,0.835
192,0.983,0.835
193,0.983,0.836875
194,0.983,0.83625
195,0.983,0.834375
196,0.983,0.835
197,0.983,0.83375
198,0.983,0.8325
199,0.983,0.8325
200,0.983,0.834375
