""
epoch,train_acc,test_acc
1,0.618,0.785625
2,0.78,0.82
3,0.806,0.829375
4,0.819,0.825625
5,0.819,0.839375
6,0.837,0.839375
7,0.845,0.83875
8,0.848,0.839375
9,0.853,0.845625
10,0.861,0.84
11,0.868,0.845
12,0.884,0.84625
13,0.881,0.85375
14,0.898,0.846875
15,0.891,0.848125
16,0.896,0.85
17,0.903,0.854375
18,0.912,0.85125
19,0.915,0.855
20,0.909,0.858125
21,0.916,0.853125
22,0.916,0.846875
23,0.905,0.855625
24,0.929,0.855
25,0.932,0.855625
26,0.921,0.816875
27,0.92,0.859375
28,0.901,0.85875
29,0.926,0.854375
30,0.923,0.85625
31,0.932,0.85
32,0.92,0.84125
33,0.912,0.8425
34,0.934,0.851875
35,0.942,0.863125
36,0.942,0.85875
37,0.949,0.86
38,0.951,0.85625
39,0.949,0.861875
40,0.915,0.84375
41,0.943,0.86375
42,0.954,0.8575
43,0.917,0.821875
44,0.924,0.85625
45,0.954,0.8375
46,0.952,0.854375
47,0.957,0.854375
48,0.963,0.849375
49,0.958,0.845
50,0.953,0.840625
51,0.96,0.86125
52,0.965,0.854375
53,0.965,0.85625
54,0.965,0.851875
55,0.968,0.845625
56,0.968,0.845
57,0.968,0.854375
58,0.968,0.845
59,0.968,0.8575
60,0.967,0.85375
61,0.969,0.84875
62,0.965,0.8525
63,0.965,0.846875
64,0.966,0.854375
65,0.966,0.849375
66,0.967,0.853125
67,0.965,0.856875
68,0.969,0.853125
69,0.969,0.856875
70,0.97,0.85125
71,0.971,0.85375
72,0.972,0.855
73,0.973,0.85
74,0.973,0.854375
75,0.972,0.853125
76,0.972,0.84875
77,0.973,0.8525
78,0.973,0.850625
79,0.972,0.853125
80,0.972,0.85125
81,0.973,0.8475
82,0.974,0.853125
83,0.974,0.855
84,0.975,0.8525
85,0.975,0.8525
86,0.975,0.855
87,0.975,0.849375
88,0.975,0.84875
89,0.975,0.851875
90,0.975,0.856875
91,0.975,0.8525
92,0.975,0.84875
93,0.975,0.850625
94,0.975,0.853125
95,0.975,0.849375
96,0.975,0.855
97,0.975,0.8525
98,0.976,0.855
99,0.975,0.854375
100,0.976,0.849375
101,0.976,0.85375
102,0.976,0.85375
103,0.976,0.853125
104,0.976,0.8525
105,0.976,0.853125
106,0.976,0.8525
107,0.976,0.8525
108,0.976,0.851875
109,0.976,0.85125
110,0.976,0.84875
111,0.976,0.85375
112,0.976,0.854375
113,0.976,0.85125
114,0.976,0.85125
115,0.976,0.85125
116,0.976,0.854375
117,0.976,0.855
118,0.977,0.8525
119,0.977,0.850625
120,0.977,0.85125
121,0.977,0.853125
122,0.977,0.853125
123,0.977,0.85125
124,0.977,0.851875
125,0.977,0.84875
126,0.977,0.854375
127,0.977,0.85125
128,0.977,0.849375
129,0.977,0.855625
130,0.977,0.85125
131,0.977,0.851875
132,0.977,0.85
133,0.977,0.853125
134,0.977,0.84875
135,0.978,0.85
136,0.978,0.85125
137,0.978,0.8525
138,0.978,0.85
139,0.978,0.853125
140,0.978,0.84875
141,0.978,0.85375
142,0.978,0.846875
143,0.978,0.849375
144,0.978,0.851875
145,0.978,0.848125
146,0.978,0.85375
147,0.978,0.85
148,0.978,0.850625
149,0.978,0.853125
150,0.978,0.851875
151,0.978,0.849375
152,0.978,0.85125
153,0.978,0.846875
154,0.978,0.84875
155,0.978,0.849375
156,0.978,0.849375
157,0.978,0.849375
158,0.978,0.850625
159,0.978,0.851875
160,0.978,0.85125
161,0.978,0.85
162,0.978,0.851875
163,0.978,0.848125
164,0.978,0.85
165,0.978,0.85
166,0.978,0.85
167,0.978,0.84875
168,0.978,0.853125
169,0.978,0.849375
170,0.978,0.850625
171,0.978,0.851875
172,0.978,0.850625
173,0.978,0.850625
174,0.978,0.849375
175,0.978,0.8475
176,0.978,0.848125
177,0.978,0.850625
178,0.978,0.849375
179,0.978,0.85
180,0.978,0.848125
181,0.978,0.85
182,0.978,0.85
183,0.978,0.850625
184,0.978,0.851875
185,0.978,0.8525
186,0.978,0.85
187,0.978,0.85125
188,0.978,0.85
189,0.978,0.85
190,0.978,0.851875
191,0.978,0.849375
192,0.978,0.850625
193,0.978,0.85
194,0.978,0.8525
195,0.978,0.850625
196,0.978,0.84875
197,0.978,0.85
198,0.978,0.850625
199,0.978,0.85125
200,0.978,0.851875
