epoch,train acc,test acc,train loss,test loss
1.0,0.537,0.56375,0.46299999952316284,0.4362500309944153
2.0,0.519,0.519375,0.4809999465942383,0.4806250333786011
3.0,0.591,0.618125,0.4089999794960022,0.38187503814697266
4.0,0.604,0.6025,0.3959999680519104,0.39750003814697266
5.0,0.6,0.60875,0.3999999761581421,0.39125001430511475
6.0,0.634,0.6325,0.3659999966621399,0.3675000071525574
7.0,0.625,0.64875,0.375,0.3512499928474426
8.0,0.621,0.634375,0.3789999485015869,0.3656250238418579
9.0,0.63,0.635,0.3699999451637268,0.36500000953674316
10.0,0.613,0.633125,0.3869999647140503,0.3668749928474426
11.0,0.626,0.630625,0.3739999532699585,0.36937499046325684
12.0,0.614,0.62125,0.38599997758865356,0.3787500262260437
13.0,0.575,0.568125,0.4249999523162842,0.43187499046325684
14.0,0.641,0.636875,0.35899996757507324,0.3631250262260437
15.0,0.562,0.564375,0.437999963760376,0.43562501668930054
16.0,0.634,0.64375,0.3659999966621399,0.35624998807907104
17.0,0.641,0.629375,0.35899996757507324,0.37062501907348633
18.0,0.628,0.633125,0.37199997901916504,0.3668749928474426
19.0,0.656,0.638125,0.343999981880188,0.3618749976158142
20.0,0.613,0.609375,0.3869999647140503,0.390625
21.0,0.663,0.63875,0.33699995279312134,0.36125004291534424
22.0,0.665,0.654375,0.3349999785423279,0.34562504291534424
23.0,0.67,0.660625,0.32999998331069946,0.33937501907348633
24.0,0.666,0.6325,0.33399999141693115,0.3675000071525574
25.0,0.609,0.60875,0.390999972820282,0.39125001430511475
26.0,0.648,0.633125,0.35199999809265137,0.3668749928474426
27.0,0.631,0.62125,0.3689999580383301,0.3787500262260437
28.0,0.647,0.64,0.3529999852180481,0.36000001430511475
29.0,0.64,0.63125,0.35999995470046997,0.36875003576278687
30.0,0.584,0.600625,0.4159999489784241,0.3993750214576721
31.0,0.645,0.641875,0.35499995946884155,0.3581250309944153
32.0,0.61,0.598125,0.38999998569488525,0.40187501907348633
33.0,0.666,0.671875,0.33399999141693115,0.328125
34.0,0.661,0.661875,0.33899998664855957,0.33812499046325684
35.0,0.665,0.666875,0.3349999785423279,0.3331249952316284
36.0,0.637,0.634375,0.36299997568130493,0.3656250238418579
37.0,0.644,0.65875,0.3559999465942383,0.3412500023841858
38.0,0.643,0.64375,0.3569999933242798,0.35624998807907104
39.0,0.64,0.63875,0.35999995470046997,0.36125004291534424
40.0,0.647,0.65375,0.3529999852180481,0.3462499976158142
41.0,0.655,0.660625,0.3449999690055847,0.33937501907348633
42.0,0.653,0.661875,0.3469999432563782,0.33812499046325684
43.0,0.645,0.65875,0.35499995946884155,0.3412500023841858
44.0,0.632,0.63625,0.36799997091293335,0.36375004053115845
45.0,0.639,0.644375,0.3609999418258667,0.3556250333786011
46.0,0.629,0.638125,0.3709999918937683,0.3618749976158142
47.0,0.61,0.62,0.38999998569488525,0.3799999952316284
48.0,0.621,0.633125,0.3789999485015869,0.3668749928474426
49.0,0.62,0.631875,0.3799999952316284,0.3681250214576721
50.0,0.604,0.608125,0.3959999680519104,0.3918750286102295
51.0,0.609,0.623125,0.390999972820282,0.37687504291534424
52.0,0.611,0.618125,0.3889999985694885,0.38187503814697266
53.0,0.611,0.614375,0.3889999985694885,0.3856250047683716
54.0,0.619,0.64125,0.38099998235702515,0.35874998569488525
55.0,0.602,0.603125,0.39799994230270386,0.3968750238418579
56.0,0.628,0.6275,0.37199997901916504,0.3725000023841858
57.0,0.63,0.61625,0.3699999451637268,0.3837500214576721
58.0,0.641,0.640625,0.35899996757507324,0.359375
59.0,0.649,0.6475,0.35099995136260986,0.3525000214576721
60.0,0.643,0.6475,0.3569999933242798,0.3525000214576721
61.0,0.63,0.636875,0.3699999451637268,0.3631250262260437
62.0,0.641,0.635625,0.35899996757507324,0.3643749952316284
63.0,0.645,0.6525,0.35499995946884155,0.3475000262260437
64.0,0.647,0.6475,0.3529999852180481,0.3525000214576721
65.0,0.639,0.6475,0.3609999418258667,0.3525000214576721
66.0,0.642,0.640625,0.3579999804496765,0.359375
67.0,0.662,0.655625,0.33799993991851807,0.34437501430511475
68.0,0.649,0.641875,0.35099995136260986,0.3581250309944153
69.0,0.684,0.664375,0.31599998474121094,0.3356249928474426
70.0,0.676,0.651875,0.32399994134902954,0.34812504053115845
71.0,0.66,0.640625,0.3399999737739563,0.359375
72.0,0.6,0.5825,0.3999999761581421,0.41750001907348633
73.0,0.682,0.6525,0.3179999589920044,0.3475000262260437
74.0,0.668,0.650625,0.3319999575614929,0.34937500953674316
75.0,0.625,0.62875,0.375,0.3712500333786011
76.0,0.662,0.639375,0.33799993991851807,0.3606250286102295
77.0,0.645,0.618125,0.35499995946884155,0.38187503814697266
78.0,0.636,0.635,0.36399996280670166,0.36500000953674316
79.0,0.668,0.643125,0.3319999575614929,0.3568750023841858
80.0,0.657,0.62375,0.34299999475479126,0.3762500286102295
81.0,0.66,0.64,0.3399999737739563,0.36000001430511475
82.0,0.668,0.639375,0.3319999575614929,0.3606250286102295
83.0,0.649,0.620625,0.35099995136260986,0.37937504053115845
84.0,0.622,0.61375,0.3779999613761902,0.38625001907348633
85.0,0.668,0.645,0.3319999575614929,0.35500001907348633
86.0,0.663,0.626875,0.33699995279312134,0.37312501668930054
87.0,0.686,0.65625,0.3139999508857727,0.34375
88.0,0.677,0.659375,0.3229999542236328,0.34062498807907104
89.0,0.675,0.658125,0.32499998807907104,0.34187501668930054
90.0,0.678,0.65375,0.3219999670982361,0.3462499976158142
91.0,0.664,0.631875,0.3359999656677246,0.3681250214576721
92.0,0.659,0.65,0.340999960899353,0.3500000238418579
93.0,0.678,0.650625,0.3219999670982361,0.34937500953674316
94.0,0.666,0.641875,0.33399999141693115,0.3581250309944153
95.0,0.668,0.656875,0.3319999575614929,0.34312498569488525
96.0,0.662,0.6475,0.33799993991851807,0.3525000214576721
97.0,0.676,0.64875,0.32399994134902954,0.3512499928474426
98.0,0.658,0.650625,0.34199994802474976,0.34937500953674316
99.0,0.654,0.640625,0.34599995613098145,0.359375
100.0,0.674,0.640625,0.3259999752044678,0.359375
101.0,0.633,0.64625,0.3669999837875366,0.35374999046325684
102.0,0.665,0.645625,0.3349999785423279,0.3543750047683716
103.0,0.684,0.65875,0.31599998474121094,0.3412500023841858
104.0,0.672,0.633125,0.32799994945526123,0.3668749928474426
105.0,0.654,0.64375,0.34599995613098145,0.35624998807907104
106.0,0.654,0.629375,0.34599995613098145,0.37062501907348633
107.0,0.657,0.6375,0.34299999475479126,0.36250001192092896
108.0,0.675,0.634375,0.32499998807907104,0.3656250238418579
109.0,0.664,0.62125,0.3359999656677246,0.3787500262260437
110.0,0.664,0.635,0.3359999656677246,0.36500000953674316
111.0,0.669,0.63875,0.3309999704360962,0.36125004291534424
112.0,0.67,0.648125,0.32999998331069946,0.3518750071525574
113.0,0.616,0.6025,0.38399994373321533,0.39750003814697266
114.0,0.667,0.665,0.33299994468688965,0.33500003814697266
115.0,0.659,0.636875,0.340999960899353,0.3631250262260437
116.0,0.672,0.665625,0.32799994945526123,0.3343750238418579
117.0,0.637,0.62375,0.36299997568130493,0.3762500286102295
118.0,0.696,0.670625,0.30399996042251587,0.3293750286102295
119.0,0.633,0.621875,0.3669999837875366,0.37812501192092896
120.0,0.648,0.63,0.35199999809265137,0.3700000047683716
121.0,0.689,0.68625,0.3109999895095825,0.3137500286102295
122.0,0.704,0.683125,0.2959999442100525,0.31687504053115845
123.0,0.663,0.64625,0.33699995279312134,0.35374999046325684
124.0,0.706,0.69,0.29399996995925903,0.3100000023841858
125.0,0.667,0.663125,0.33299994468688965,0.3368750214576721
126.0,0.708,0.6875,0.2919999957084656,0.3125
127.0,0.653,0.648125,0.3469999432563782,0.3518750071525574
128.0,0.66,0.64875,0.3399999737739563,0.3512499928474426
129.0,0.644,0.645625,0.3559999465942383,0.3543750047683716
130.0,0.717,0.69125,0.28299999237060547,0.3087500333786011
131.0,0.701,0.66625,0.29899996519088745,0.33375000953674316
132.0,0.679,0.65375,0.32099997997283936,0.3462499976158142
133.0,0.689,0.670625,0.3109999895095825,0.3293750286102295
134.0,0.559,0.55625,0.44099998474121094,0.4437500238418579
135.0,0.681,0.655625,0.3189999461174011,0.34437501430511475
136.0,0.645,0.639375,0.35499995946884155,0.3606250286102295
137.0,0.66,0.644375,0.3399999737739563,0.3556250333786011
138.0,0.648,0.63375,0.35199999809265137,0.36625003814697266
139.0,0.678,0.650625,0.3219999670982361,0.34937500953674316
140.0,0.65,0.650625,0.34999996423721313,0.34937500953674316
141.0,0.678,0.676875,0.3219999670982361,0.3231250047683716
142.0,0.677,0.690625,0.3229999542236328,0.30937498807907104
143.0,0.697,0.678125,0.30299997329711914,0.32187503576278687
144.0,0.681,0.666875,0.3189999461174011,0.3331249952316284
145.0,0.687,0.664375,0.312999963760376,0.3356249928474426
146.0,0.657,0.6325,0.34299999475479126,0.3675000071525574
147.0,0.656,0.629375,0.343999981880188,0.37062501907348633
148.0,0.682,0.665625,0.3179999589920044,0.3343750238418579
149.0,0.629,0.634375,0.3709999918937683,0.3656250238418579
150.0,0.648,0.646875,0.35199999809265137,0.35312503576278687
151.0,0.647,0.63625,0.3529999852180481,0.36375004053115845
152.0,0.695,0.683125,0.3049999475479126,0.31687504053115845
153.0,0.69,0.679375,0.309999942779541,0.3206250071525574
154.0,0.699,0.685,0.3009999394416809,0.3149999976158142
155.0,0.702,0.69375,0.2979999780654907,0.30625003576278687
156.0,0.691,0.676875,0.3089999556541443,0.3231250047683716
157.0,0.685,0.6725,0.31499993801116943,0.32749998569488525
158.0,0.7,0.68875,0.2999999523162842,0.3112500309944153
159.0,0.711,0.69,0.2889999747276306,0.3100000023841858
