""
epoch,train_acc,test_acc
1,0.519,0.5325
2,0.558,0.796875
3,0.779,0.815
4,0.795,0.819375
5,0.805,0.825625
6,0.802,0.815
7,0.782,0.79625
8,0.82,0.819375
9,0.838,0.836875
10,0.835,0.810625
11,0.851,0.83375
12,0.858,0.8325
13,0.844,0.829375
14,0.871,0.800625
15,0.729,0.839375
16,0.873,0.839375
17,0.872,0.844375
18,0.875,0.850625
19,0.878,0.84375
20,0.884,0.81125
21,0.827,0.833125
22,0.886,0.83125
23,0.892,0.843125
24,0.907,0.8425
25,0.875,0.813125
26,0.888,0.805625
27,0.816,0.814375
28,0.909,0.8475
29,0.893,0.84625
30,0.916,0.82625
31,0.918,0.835
32,0.881,0.73125
33,0.728,0.840625
34,0.91,0.845
35,0.903,0.85
36,0.909,0.84875
37,0.922,0.83875
38,0.927,0.840625
39,0.924,0.8275
40,0.92,0.82625
41,0.91,0.78875
42,0.826,0.721875
43,0.883,0.83625
44,0.944,0.840625
45,0.95,0.8325
46,0.94,0.83
47,0.89,0.818125
48,0.941,0.815625
49,0.924,0.80875
50,0.872,0.794375
51,0.895,0.835
52,0.942,0.825625
53,0.948,0.83375
54,0.962,0.82875
55,0.966,0.815625
56,0.955,0.816875
57,0.898,0.73875
58,0.793,0.836875
59,0.937,0.84125
60,0.941,0.84375
61,0.949,0.845
62,0.961,0.83125
63,0.965,0.8175
64,0.969,0.830625
65,0.972,0.83
66,0.962,0.816875
67,0.822,0.5875
68,0.78,0.818125
69,0.895,0.844375
70,0.917,0.8475
71,0.916,0.8475
72,0.935,0.846875
73,0.951,0.8425
74,0.96,0.831875
75,0.966,0.834375
76,0.969,0.83
77,0.973,0.83
78,0.966,0.8225
79,0.979,0.83
80,0.977,0.823125
81,0.985,0.81875
82,0.982,0.8275
83,0.984,0.828125
84,0.918,0.521875
85,0.79,0.804375
86,0.946,0.8275
87,0.966,0.825625
88,0.957,0.83125
89,0.976,0.83
90,0.978,0.826875
91,0.979,0.82875
92,0.98,0.8275
93,0.984,0.82625
94,0.986,0.8175
95,0.865,0.611875
96,0.815,0.83375
97,0.965,0.8275
98,0.977,0.833125
99,0.979,0.821875
100,0.979,0.82375
101,0.916,0.81875
102,0.982,0.829375
103,0.99,0.8275
104,0.902,0.66
105,0.914,0.826875
106,0.983,0.8225
107,0.855,0.52375
108,0.67,0.765
109,0.817,0.80375
110,0.847,0.809375
111,0.861,0.83375
112,0.871,0.8375
113,0.878,0.829375
114,0.885,0.78375
115,0.848,0.8175
116,0.818,0.756875
117,0.838,0.843125
118,0.874,0.83375
119,0.861,0.84125
120,0.893,0.836875
121,0.915,0.8275
122,0.871,0.8425
123,0.916,0.824375
124,0.904,0.81125
125,0.79,0.826875
126,0.926,0.8425
127,0.934,0.84
128,0.926,0.84125
129,0.938,0.8275
130,0.816,0.79125
131,0.883,0.82875
132,0.879,0.844375
133,0.93,0.843125
134,0.939,0.841875
135,0.952,0.825
136,0.933,0.821875
137,0.921,0.80875
138,0.834,0.829375
139,0.932,0.838125
140,0.951,0.83375
141,0.929,0.7825
142,0.842,0.839375
143,0.943,0.841875
144,0.941,0.7975
145,0.873,0.823125
146,0.878,0.81375
147,0.952,0.83
148,0.967,0.838125
149,0.949,0.81
150,0.892,0.8175
151,0.952,0.828125
152,0.96,0.824375
153,0.96,0.8275
154,0.91,0.674375
155,0.732,0.7925
156,0.943,0.844375
157,0.959,0.83375
158,0.967,0.829375
159,0.969,0.833125
160,0.976,0.82625
161,0.961,0.830625
162,0.977,0.83125
163,0.981,0.833125
164,0.971,0.81625
165,0.961,0.829375
166,0.977,0.834375
167,0.985,0.8275
168,0.98,0.8275
169,0.963,0.799375
170,0.68,0.5
171,0.516,0.6425
172,0.665,0.7375
173,0.762,0.790625
174,0.786,0.805
175,0.809,0.799375
176,0.818,0.8075
177,0.813,0.821875
178,0.831,0.814375
179,0.839,0.7975
180,0.851,0.803125
181,0.846,0.819375
182,0.852,0.80875
183,0.867,0.830625
184,0.868,0.79
185,0.863,0.82
186,0.883,0.835
187,0.859,0.815
188,0.888,0.81875
189,0.859,0.68375
190,0.806,0.833125
191,0.895,0.815625
192,0.891,0.8375
193,0.892,0.804375
194,0.872,0.8375
195,0.904,0.819375
196,0.901,0.766875
197,0.713,0.8125
198,0.886,0.84375
199,0.909,0.83
200,0.895,0.834375
