""
epoch,train_acc,test_acc
1,0.612,0.65375
2,0.739,0.795625
3,0.837,0.829375
4,0.86,0.83
5,0.858,0.835
6,0.882,0.830625
7,0.863,0.84875
8,0.893,0.855625
9,0.907,0.8475
10,0.908,0.856875
11,0.916,0.859375
12,0.898,0.866875
13,0.922,0.815625
14,0.905,0.85
15,0.923,0.8675
16,0.933,0.859375
17,0.883,0.8225
18,0.906,0.868125
19,0.943,0.868125
20,0.95,0.86875
21,0.959,0.868125
22,0.872,0.730625
23,0.879,0.8675
24,0.932,0.855625
25,0.931,0.84125
26,0.935,0.873125
27,0.949,0.870625
28,0.962,0.869375
29,0.97,0.855625
30,0.94,0.86375
31,0.97,0.876875
32,0.978,0.869375
33,0.978,0.868125
34,0.982,0.868125
35,0.981,0.86625
36,0.981,0.84375
37,0.828,0.508125
38,0.614,0.51375
39,0.505,0.50125
40,0.501,0.5
41,0.5,0.5
42,0.5,0.5
43,0.5,0.5
44,0.5,0.5
45,0.5,0.5
46,0.5,0.5
47,0.5,0.5
48,0.5,0.5
49,0.5,0.5
50,0.5,0.5
51,0.5,0.5
52,0.5,0.5
53,0.5,0.5
54,0.5,0.5
55,0.5,0.5
56,0.5,0.5
57,0.5,0.5
58,0.5,0.5
59,0.5,0.5
60,0.5,0.5
61,0.5,0.5
62,0.5,0.5
63,0.5,0.5
64,0.5,0.5
65,0.5,0.5
66,0.5,0.5
67,0.482,0.503125
68,0.485,0.5
69,0.5,0.5
70,0.476,0.505625
71,0.504,0.50625
72,0.486,0.50875
73,0.495,0.5
74,0.485,0.526875
75,0.598,0.78875
76,0.62,0.580625
77,0.689,0.685625
78,0.773,0.775625
79,0.823,0.829375
80,0.852,0.831875
81,0.859,0.8325
82,0.861,0.845
83,0.876,0.84625
84,0.879,0.850625
85,0.881,0.853125
86,0.889,0.8575
87,0.895,0.8575
88,0.9,0.85125
89,0.9,0.8575
90,0.907,0.855625
91,0.907,0.86
92,0.91,0.85875
93,0.914,0.85875
94,0.922,0.854375
95,0.923,0.858125
96,0.927,0.855625
97,0.926,0.8475
98,0.929,0.855625
99,0.933,0.855625
100,0.932,0.858125
101,0.937,0.8575
102,0.938,0.85375
103,0.934,0.860625
104,0.941,0.85875
105,0.937,0.85875
106,0.939,0.858125
107,0.945,0.85875
108,0.944,0.859375
109,0.939,0.84875
110,0.943,0.8625
111,0.95,0.86
112,0.95,0.865
113,0.951,0.85125
114,0.949,0.865
115,0.952,0.8625
116,0.947,0.86125
117,0.953,0.86125
118,0.954,0.8625
119,0.953,0.863125
120,0.953,0.863125
121,0.956,0.865
122,0.956,0.865625
123,0.955,0.865
124,0.953,0.864375
125,0.957,0.86375
126,0.955,0.863125
127,0.954,0.8675
128,0.957,0.8625
129,0.956,0.864375
130,0.96,0.86125
131,0.959,0.86375
132,0.96,0.864375
133,0.958,0.8625
134,0.961,0.863125
135,0.961,0.865
136,0.961,0.8625
137,0.961,0.863125
138,0.961,0.863125
139,0.961,0.865625
140,0.961,0.86625
141,0.961,0.863125
142,0.961,0.86375
143,0.961,0.863125
144,0.961,0.86125
145,0.961,0.86625
146,0.961,0.865625
147,0.961,0.86375
148,0.961,0.863125
149,0.961,0.86375
150,0.961,0.8625
151,0.961,0.863125
152,0.961,0.861875
153,0.961,0.861875
154,0.961,0.86375
155,0.961,0.865
156,0.961,0.8625
157,0.961,0.865
158,0.961,0.86375
159,0.961,0.865625
160,0.961,0.863125
161,0.961,0.86375
162,0.961,0.865
163,0.961,0.864375
164,0.961,0.86375
165,0.961,0.86375
166,0.961,0.86375
167,0.961,0.86375
168,0.961,0.864375
169,0.961,0.86375
170,0.961,0.865
171,0.961,0.86375
172,0.961,0.863125
173,0.961,0.863125
174,0.961,0.86375
175,0.961,0.86375
176,0.961,0.861875
177,0.961,0.863125
178,0.961,0.863125
179,0.961,0.863125
180,0.961,0.8625
181,0.961,0.863125
182,0.961,0.863125
183,0.961,0.86375
184,0.961,0.863125
185,0.961,0.864375
186,0.961,0.863125
187,0.961,0.863125
188,0.961,0.863125
189,0.961,0.864375
190,0.961,0.86375
191,0.961,0.861875
192,0.961,0.864375
193,0.961,0.8625
194,0.961,0.86375
195,0.961,0.861875
196,0.961,0.861875
197,0.961,0.86125
198,0.961,0.864375
199,0.961,0.86125
200,0.961,0.86125
