model,0,1,2,3,4,5,6,7
0,0.0156,0.7981,0.7950,0.8125,0.7469,0.8187,0.8212,0.7862
1,0.8175,0.0062,0.7925,0.8106,0.8112,0.8000,0.8012,0.8075
2,0.7969,0.7906,0.0213,0.8031,0.8131,0.8200,0.8062,0.7844
3,0.7825,0.7825,0.8106,0.0081,0.7650,0.7975,0.8150,0.8169
4,0.7912,0.7912,0.8169,0.8062,0.0487,0.8181,0.8131,0.7881
5,0.7994,0.7881,0.7937,0.8087,0.8081,0.0044,0.8262,0.8000
6,0.7875,0.7900,0.7837,0.7944,0.7912,0.8394,0.0025,0.7837
7,0.7788,0.8050,0.7937,0.8181,0.8069,0.7894,0.8012,0.0356
