model,0,1,2,3,4,5,6,7
0,0.0019,0.3931,0.2894,0.4262,0.3487,0.3100,0.3962,0.2844
1,0.4981,0.0094,0.6262,0.6750,0.6706,0.6581,0.6869,0.6500
2,0.1150,0.4062,0.0156,0.4237,0.4000,0.3688,0.4225,0.3425
3,0.5281,0.6794,0.6544,0.0019,0.6819,0.6675,0.7088,0.6644
4,0.2000,0.4694,0.4269,0.4900,0.0025,0.4456,0.5037,0.4275
5,0.1969,0.4850,0.4287,0.5169,0.5012,0.0056,0.4719,0.4306
6,0.4025,0.6637,0.6012,0.6637,0.6456,0.5944,0.0137,0.6181
7,0.1450,0.4600,0.3762,0.4456,0.4363,0.3975,0.4700,0.0094
