model,0,1,2,3,4,5,6,7
0,0.0000,0.0094,0.0037,0.0031,0.0219,0.0106,0.0250,0.0062
1,0.0175,0.0000,0.0037,0.0044,0.0237,0.0125,0.0269,0.0069
2,0.0088,0.0062,0.0000,0.0006,0.0125,0.0044,0.0131,0.0025
3,0.0075,0.0044,0.0006,0.0000,0.0112,0.0044,0.0112,0.0025
4,0.0137,0.0088,0.0031,0.0031,0.0031,0.0081,0.0169,0.0050
5,0.0213,0.0131,0.0037,0.0062,0.0312,0.0000,0.0319,0.0075
6,0.0162,0.0119,0.0037,0.0056,0.0237,0.0137,0.0006,0.0069
7,0.0075,0.0056,0.0006,0.0006,0.0119,0.0044,0.0112,0.0000
