model,0,1,2,3,4,5,6,7
0,0.3319,0.6550,0.5706,0.5700,0.6450,0.5706,0.4994,0.5225
1,0.4912,0.2300,0.6394,0.5606,0.6781,0.5806,0.6525,0.5619
2,0.5175,0.6675,0.1044,0.6281,0.6281,0.6262,0.5750,0.5375
3,0.5112,0.5575,0.5712,0.0763,0.6550,0.5744,0.6181,0.5312
4,0.5169,0.6519,0.6369,0.5675,0.1000,0.6575,0.6175,0.5269
5,0.5138,0.5519,0.5656,0.6919,0.6212,0.0181,0.7325,0.5356
6,0.5012,0.7025,0.5525,0.5813,0.6069,0.6606,0.2044,0.5869
7,0.5106,0.6506,0.6350,0.5669,0.5931,0.5369,0.5894,0.0950
